Index,lon,lat,row_number,col_number,annual_potential (MWh),provin
5992,94.062500,35.750000,504,878,23853357.077522,Qinghai
5993,94.375000,35.750000,504,879,22352165.658237,Qinghai
5994,94.687500,35.750000,504,880,16791673.088425,Qinghai
5995,95.000000,35.750000,504,881,16636731.471994,Qinghai
5996,95.312500,35.750000,504,882,16636731.471994,Qinghai
5997,95.625000,35.750000,504,883,22078208.474768,Qinghai
5998,95.937500,35.750000,504,884,18189185.042609,Qinghai
5999,96.250000,35.750000,504,885,19626634.110270,Qinghai
6000,96.562500,35.750000,504,886,19626634.110270,Qinghai
6001,96.875000,35.750000,504,887,20157088.276221,Qinghai
6002,97.187500,35.750000,504,888,19799097.703747,Qinghai
6003,97.500000,35.750000,504,889,14928505.747083,Qinghai
6004,97.812500,35.750000,504,890,9888827.153494,Qinghai
6005,98.125000,35.750000,504,891,5764231.808964,Qinghai
6006,98.437500,35.750000,504,892,7605530.794572,Qinghai
6007,98.750000,35.750000,504,893,16203985.969666,Qinghai
6008,99.062500,35.750000,504,894,16203985.969666,Qinghai
6009,99.375000,35.750000,504,895,22721542.265521,Qinghai
6010,99.687500,35.750000,504,896,14579181.079888,Qinghai
6011,100.000000,35.750000,504,897,13422979.260865,Qinghai
6012,100.312500,35.750000,504,898,5974880.457661,Qinghai
6013,100.625000,35.750000,504,899,5974880.457661,Qinghai
6014,100.937500,35.750000,504,900,17497629.521601,Qinghai
6015,101.250000,35.750000,504,901,21007521.857845,Qinghai
6016,101.562500,35.750000,504,902,6677586.601877,Qinghai
6017,101.875000,35.750000,504,903,6677586.601877,Qinghai
6018,102.187500,35.750000,504,904,9951999.888633,Qinghai
6019,102.500000,35.750000,504,905,9951999.888633,Qinghai
6020,102.812500,35.750000,504,906,4350356.668207,Gansu
6021,103.125000,35.750000,504,907,4350356.668207,Gansu
6022,103.437500,35.750000,504,908,16119447.507164,Gansu
6023,103.750000,35.750000,504,909,16119447.507164,Gansu
6024,104.062500,35.750000,504,910,13058131.505860,Gansu
6025,104.375000,35.750000,504,911,16886110.046406,Gansu
6026,104.687500,35.750000,504,912,16295506.142734,Gansu
6027,105.000000,35.750000,504,913,18176889.340153,Gansu
6028,105.312500,35.750000,504,914,18685411.180839,Gansu
6029,105.625000,35.750000,504,915,18578684.457222,Ningxia
6030,105.937500,35.750000,504,916,11917560.036253,Ningxia
6031,106.250000,35.750000,504,917,11127009.654895,Ningxia
6032,106.562500,35.750000,504,918,11127009.654895,Ningxia
6033,106.875000,35.750000,504,919,5593511.397168,Gansu
6034,107.187500,35.750000,504,920,5593511.397168,Gansu
6035,107.500000,35.750000,504,921,6409627.562943,Gansu
6036,107.812500,35.750000,504,922,3577489.692216,Gansu
6037,108.125000,35.750000,504,923,2735678.155419,Gansu
6038,108.437500,35.750000,504,924,3914895.348349,Gansu
6039,108.750000,35.750000,504,925,143749.646144,Shaanxi
6040,109.062500,35.750000,504,926,866538.274870,Shaanxi
6041,109.375000,35.750000,504,927,866538.274870,Shaanxi
6042,109.687500,35.750000,504,928,2591946.762774,Shaanxi
6043,110.000000,35.750000,504,929,529397.484021,Shaanxi
6044,110.312500,35.750000,504,930,1968177.274057,Shaanxi
6045,110.625000,35.750000,504,931,1968177.274057,Shanxi
6046,110.937500,35.750000,504,932,3968218.023407,Shanxi
6047,111.250000,35.750000,504,933,1839920.008638,Shanxi
6048,111.562500,35.750000,504,934,1919606.522419,Shanxi
6049,111.875000,35.750000,504,935,1385774.308333,Shanxi
6050,112.187500,35.750000,504,936,2338220.579700,Shanxi
6051,112.500000,35.750000,504,937,2338220.579700,Shanxi
6052,112.812500,35.750000,504,938,2262007.904910,Shanxi
6053,113.125000,35.750000,504,939,2262007.904910,Shanxi
6054,113.437500,35.750000,504,940,619979.799117,Shanxi
6055,113.750000,35.750000,504,941,2101780.130676,Henan
6056,114.062500,35.750000,504,942,1876007.739277,Henan
6057,114.375000,35.750000,504,943,1876007.739277,Henan
6058,114.687500,35.750000,504,944,1740219.472611,Henan
6059,115.000000,35.750000,504,945,1895505.971321,Henan
6060,115.312500,35.750000,504,946,1700489.885626,Henan
6061,115.625000,35.750000,504,947,1936166.498527,Henan
6062,115.937500,35.750000,504,948,1948008.128405,Shandong
6063,116.250000,35.750000,504,949,1865542.076042,Shandong
6064,116.562500,35.750000,504,950,1811683.075384,Shandong
6065,116.875000,35.750000,504,951,2101920.173365,Shandong
6066,117.187500,35.750000,504,952,2008530.095838,Shandong
6067,117.500000,35.750000,504,953,1778059.352120,Shandong
6068,117.812500,35.750000,504,954,1791864.814390,Shandong
6069,118.125000,35.750000,504,955,1478338.489915,Shandong
6070,118.437500,35.750000,504,956,1478338.489915,Shandong
6071,118.750000,35.750000,504,957,1741558.876434,Shandong
6072,119.062500,35.750000,504,958,1773061.777661,Shandong
6073,119.375000,35.750000,504,959,1627673.663916,Shandong
6074,119.687500,35.750000,504,960,2267733.148785,Shandong
6075,120.000000,35.750000,504,961,21845.771743,Shandong
6078,76.250000,36.000000,505,821,612864.820213,Xinjiang
6079,76.562500,36.000000,505,822,612864.820213,Xinjiang
6080,76.875000,36.000000,505,823,1375656.504395,Xinjiang
6081,77.187500,36.000000,505,824,1284073.774689,Xinjiang
6082,77.500000,36.000000,505,825,2276416.690493,Xinjiang
6083,77.812500,36.000000,505,826,9382626.103161,Xinjiang
6084,78.125000,36.000000,505,827,9382626.103161,Xinjiang
6085,78.437500,36.000000,505,828,16949646.653231,Xinjiang
6086,78.750000,36.000000,505,829,10352307.244071,Xinjiang
6087,79.062500,36.000000,505,830,4786019.309782,Xinjiang
6088,79.375000,36.000000,505,831,6417222.287431,Xinjiang
6089,79.687500,36.000000,505,832,3490293.142994,Xinjiang
6090,80.000000,36.000000,505,833,1083327.684218,Xinjiang
6091,80.312500,36.000000,505,834,935038.827871,Xinjiang
6092,80.625000,36.000000,505,835,935038.827871,Xinjiang
6093,80.937500,36.000000,505,836,1846226.285621,Xinjiang
6094,81.250000,36.000000,505,837,1846226.285621,Xinjiang
6095,81.562500,36.000000,505,838,8359539.677577,Xinjiang
6096,81.875000,36.000000,505,839,7692607.490989,Xinjiang
6097,82.187500,36.000000,505,840,7692607.490989,Xinjiang
6098,82.500000,36.000000,505,841,14527287.204898,Xinjiang
6099,82.812500,36.000000,505,842,14527287.204898,Xinjiang
6100,83.125000,36.000000,505,843,21583614.786869,Xinjiang
6101,83.437500,36.000000,505,844,23551492.125320,Xinjiang
6102,83.750000,36.000000,505,845,23878287.185694,Xinjiang
6103,84.062500,36.000000,505,846,24658297.254489,Xinjiang
6104,84.375000,36.000000,505,847,24682656.766516,Xinjiang
6105,84.687500,36.000000,505,848,24660908.257942,Xinjiang
6106,85.000000,36.000000,505,849,24663360.731689,Xinjiang
6107,85.312500,36.000000,505,850,24788477.659975,Xinjiang
6108,85.625000,36.000000,505,851,24309785.125784,Xinjiang
6109,85.937500,36.000000,505,852,15444359.442848,Xinjiang
6110,86.250000,36.000000,505,853,24971869.007280,Xizang
6111,86.562500,36.000000,505,854,24243415.062069,Xizang
6112,86.875000,36.000000,505,855,23833399.469100,Xizang
6113,87.187500,36.000000,505,856,23421999.779971,Xizang
6114,87.500000,36.000000,505,857,21732005.688246,Xizang
6115,87.812500,36.000000,505,858,24379733.039968,Xizang
6116,88.125000,36.000000,505,859,23112373.960283,Xizang
6117,88.437500,36.000000,505,860,22953426.747575,Xizang
6118,88.750000,36.000000,505,861,20893650.504962,Xizang
6119,89.062500,36.000000,505,862,20689626.198856,Xizang
6120,89.375000,36.000000,505,863,21857651.099696,Xizang
6121,89.687500,36.000000,505,864,19929837.280710,Qinghai
6122,90.000000,36.000000,505,865,20724318.124410,Qinghai
6123,90.312500,36.000000,505,866,20194479.918067,Qinghai
6124,90.625000,36.000000,505,867,17756511.678567,Qinghai
6125,90.937500,36.000000,505,868,20805107.566843,Qinghai
6126,91.250000,36.000000,505,869,20805107.566843,Qinghai
6127,91.562500,36.000000,505,870,20446748.490431,Qinghai
6128,91.875000,36.000000,505,871,18720545.149655,Qinghai
6129,92.187500,36.000000,505,872,18271344.049312,Qinghai
6130,92.500000,36.000000,505,873,20479017.865567,Qinghai
6131,92.812500,36.000000,505,874,20479017.865567,Qinghai
6132,93.125000,36.000000,505,875,17953270.398667,Qinghai
6133,93.437500,36.000000,505,876,17953270.398667,Qinghai
6134,93.750000,36.000000,505,877,14908205.182677,Qinghai
6135,94.062500,36.000000,505,878,12228095.717937,Qinghai
6136,94.375000,36.000000,505,879,10626917.343539,Qinghai
6137,94.687500,36.000000,505,880,4850059.892592,Qinghai
6138,95.000000,36.000000,505,881,5445455.547944,Qinghai
6139,95.312500,36.000000,505,882,13156114.468781,Qinghai
6140,95.625000,36.000000,505,883,16054447.314347,Qinghai
6141,95.937500,36.000000,505,884,16526066.975206,Qinghai
6142,96.250000,36.000000,505,885,16526066.975206,Qinghai
6143,96.562500,36.000000,505,886,16113486.393612,Qinghai
6144,96.875000,36.000000,505,887,13053532.797900,Qinghai
6145,97.187500,36.000000,505,888,9390682.846188,Qinghai
6146,97.500000,36.000000,505,889,4609818.454703,Qinghai
6147,97.812500,36.000000,505,890,4677376.008878,Qinghai
6148,98.125000,36.000000,505,891,5934165.912219,Qinghai
6149,98.437500,36.000000,505,892,9553407.077129,Qinghai
6150,98.750000,36.000000,505,893,14061840.969121,Qinghai
6151,99.062500,36.000000,505,894,20660608.945184,Qinghai
6152,99.375000,36.000000,505,895,20660608.945184,Qinghai
6153,99.687500,36.000000,505,896,11413332.329317,Qinghai
6154,100.000000,36.000000,505,897,14085784.819138,Qinghai
6155,100.312500,36.000000,505,898,14085784.819138,Qinghai
6156,100.625000,36.000000,505,899,18697992.635771,Qinghai
6157,100.937500,36.000000,505,900,18697992.635771,Qinghai
6158,101.250000,36.000000,505,901,10879818.832909,Qinghai
6159,101.562500,36.000000,505,902,11893775.159125,Qinghai
6160,101.875000,36.000000,505,903,9162894.755083,Qinghai
6161,102.187500,36.000000,505,904,9162894.755083,Qinghai
6162,102.500000,36.000000,505,905,5616802.542616,Qinghai
6163,102.812500,36.000000,505,906,8006571.901198,Qinghai
6164,103.125000,36.000000,505,907,8006571.901198,Gansu
6165,103.437500,36.000000,505,908,13859887.667317,Gansu
6166,103.750000,36.000000,505,909,13859887.667317,Gansu
6167,104.062500,36.000000,505,910,8396967.795018,Gansu
6168,104.375000,36.000000,505,911,8396967.795018,Gansu
6169,104.687500,36.000000,505,912,17992711.727284,Gansu
6170,105.000000,36.000000,505,913,17469601.705994,Gansu
6171,105.312500,36.000000,505,914,18109604.068088,Gansu
6172,105.625000,36.000000,505,915,19238850.594830,Ningxia
6173,105.937500,36.000000,505,916,16656492.318403,Ningxia
6174,106.250000,36.000000,505,917,14414265.424170,Ningxia
6175,106.562500,36.000000,505,918,11401685.329797,Ningxia
6176,106.875000,36.000000,505,919,9855608.305813,Ningxia
6177,107.187500,36.000000,505,920,8257768.113818,Gansu
6178,107.500000,36.000000,505,921,12031341.229318,Gansu
6179,107.812500,36.000000,505,922,11266142.748608,Gansu
6180,108.125000,36.000000,505,923,8175489.357344,Gansu
6181,108.437500,36.000000,505,924,8175489.357344,Gansu
6182,108.750000,36.000000,505,925,267448.573069,Shaanxi
6183,109.062500,36.000000,505,926,1568824.339995,Shaanxi
6184,109.375000,36.000000,505,927,1568824.339995,Shaanxi
6185,109.687500,36.000000,505,928,6028974.593990,Shaanxi
6186,110.000000,36.000000,505,929,2194952.824978,Shaanxi
6187,110.312500,36.000000,505,930,736394.891547,Shaanxi
6188,110.625000,36.000000,505,931,736394.891547,Shanxi
6189,110.937500,36.000000,505,932,3484108.663388,Shanxi
6190,111.250000,36.000000,505,933,1771210.974959,Shanxi
6191,111.562500,36.000000,505,934,1771210.974959,Shanxi
6192,111.875000,36.000000,505,935,2047022.354869,Shanxi
6193,112.187500,36.000000,505,936,1940427.848301,Shanxi
6194,112.500000,36.000000,505,937,3365721.517307,Shanxi
6195,112.812500,36.000000,505,938,1686347.660785,Shanxi
6196,113.125000,36.000000,505,939,1686347.660785,Shanxi
6197,113.437500,36.000000,505,940,1960522.362339,Shanxi
6198,113.750000,36.000000,505,941,1396929.551231,Henan
6199,114.062500,36.000000,505,942,1396929.551231,Henan
6200,114.375000,36.000000,505,943,1569452.042332,Henan
6201,114.687500,36.000000,505,944,1695580.790771,Henan
6202,115.000000,36.000000,505,945,1770521.035246,Henan
6203,115.312500,36.000000,505,946,1970784.821528,Henan
6204,115.625000,36.000000,505,947,1808359.037084,Shandong
6205,115.937500,36.000000,505,948,1933961.622720,Henan
6206,116.250000,36.000000,505,949,1811699.977880,Shandong
6207,116.562500,36.000000,505,950,1729887.756320,Shandong
6208,116.875000,36.000000,505,951,1747523.146748,Shandong
6209,117.187500,36.000000,505,952,1673869.777888,Shandong
6210,117.500000,36.000000,505,953,1687057.997931,Shandong
6211,117.812500,36.000000,505,954,1778498.630285,Shandong
6212,118.125000,36.000000,505,955,1854940.930739,Shandong
6213,118.437500,36.000000,505,956,2008085.838214,Shandong
6214,118.750000,36.000000,505,957,1633315.341874,Shandong
6215,119.062500,36.000000,505,958,1928694.061671,Shandong
6216,119.375000,36.000000,505,959,1783811.341884,Shandong
6217,119.687500,36.000000,505,960,1659563.711989,Shandong
6218,120.000000,36.000000,505,961,978273.094382,Shandong
6219,120.312500,36.000000,505,962,2163454.627420,Shandong
6222,76.250000,36.250000,506,821,612864.820213,Xinjiang
6223,76.562500,36.250000,506,822,612864.820213,Xinjiang
6224,76.875000,36.250000,506,823,882330.423244,Xinjiang
6225,77.187500,36.250000,506,824,6624558.606825,Xinjiang
6226,77.500000,36.250000,506,825,6624558.606825,Xinjiang
6227,77.812500,36.250000,506,826,8371224.189160,Xinjiang
6228,78.125000,36.250000,506,827,15723338.723763,Xinjiang
6229,78.437500,36.250000,506,828,13415462.069994,Xinjiang
6230,78.750000,36.250000,506,829,5228021.494597,Xinjiang
6231,79.062500,36.250000,506,830,1142776.755854,Xinjiang
6232,79.375000,36.250000,506,831,1110699.603631,Xinjiang
6233,79.687500,36.250000,506,832,1083327.684218,Xinjiang
6234,80.000000,36.250000,506,833,648154.046518,Xinjiang
6235,80.312500,36.250000,506,834,935038.827871,Xinjiang
6236,80.625000,36.250000,506,835,935038.827871,Xinjiang
6237,80.937500,36.250000,506,836,2138528.951643,Xinjiang
6238,81.250000,36.250000,506,837,2504912.653997,Xinjiang
6239,81.562500,36.250000,506,838,1510830.601264,Xinjiang
6240,81.875000,36.250000,506,839,1510830.601264,Xinjiang
6241,82.187500,36.250000,506,840,8771515.702355,Xinjiang
6242,82.500000,36.250000,506,841,8771515.702355,Xinjiang
6243,82.812500,36.250000,506,842,19496491.589884,Xinjiang
6244,83.125000,36.250000,506,843,21107334.049201,Xinjiang
6245,83.437500,36.250000,506,844,22481034.103378,Xinjiang
6246,83.750000,36.250000,506,845,23546188.593892,Xinjiang
6247,84.062500,36.250000,506,846,23868427.392381,Xinjiang
6248,84.375000,36.250000,506,847,23811692.472952,Xinjiang
6249,84.687500,36.250000,506,848,23887642.513827,Xinjiang
6250,85.000000,36.250000,506,849,23971384.811975,Xinjiang
6251,85.312500,36.250000,506,850,23903920.841419,Xinjiang
6252,85.625000,36.250000,506,851,23702135.187320,Xinjiang
6253,85.937500,36.250000,506,852,24103070.447986,Xinjiang
6254,86.250000,36.250000,506,853,23677505.746429,Xinjiang
6255,86.562500,36.250000,506,854,23965947.036993,Xinjiang
6256,86.875000,36.250000,506,855,23348117.480497,Xizang
6257,87.187500,36.250000,506,856,21682016.546544,Xizang
6258,87.500000,36.250000,506,857,23448727.230682,Xizang
6259,87.812500,36.250000,506,858,22895622.607945,Xizang
6260,88.125000,36.250000,506,859,23952800.443137,Xizang
6261,88.437500,36.250000,506,860,23169458.740321,Xizang
6262,88.750000,36.250000,506,861,23156466.727042,Xizang
6263,89.062500,36.250000,506,862,20513948.185177,Xizang
6264,89.375000,36.250000,506,863,23311111.993698,Xinjiang
6265,89.687500,36.250000,506,864,22683266.889723,Xinjiang
6266,90.000000,36.250000,506,865,22683266.889723,Xinjiang
6267,90.312500,36.250000,506,866,22268562.522411,Xinjiang
6268,90.625000,36.250000,506,867,22268562.522411,Xinjiang
6269,90.937500,36.250000,506,868,16812153.122234,Xinjiang
6270,91.250000,36.250000,506,869,7556058.312643,Qinghai
6271,91.562500,36.250000,506,870,16875471.732930,Qinghai
6272,91.875000,36.250000,506,871,16206835.785305,Qinghai
6273,92.187500,36.250000,506,872,10713806.408361,Qinghai
6274,92.500000,36.250000,506,873,13151910.292594,Qinghai
6275,92.812500,36.250000,506,874,19946256.656269,Qinghai
6276,93.125000,36.250000,506,875,19946256.656269,Qinghai
6277,93.437500,36.250000,506,876,15585845.542796,Qinghai
6278,93.750000,36.250000,506,877,7296243.043152,Qinghai
6279,94.062500,36.250000,506,878,6308702.789872,Qinghai
6280,94.375000,36.250000,506,879,4285233.758127,Qinghai
6281,94.687500,36.250000,506,880,4285233.758127,Qinghai
6282,95.000000,36.250000,506,881,3813077.220441,Qinghai
6283,95.312500,36.250000,506,882,3813077.220441,Qinghai
6284,95.625000,36.250000,506,883,13823304.614760,Qinghai
6285,95.937500,36.250000,506,884,11271671.160746,Qinghai
6286,96.250000,36.250000,506,885,11271671.160746,Qinghai
6287,96.562500,36.250000,506,886,4483111.357166,Qinghai
6288,96.875000,36.250000,506,887,4977504.394613,Qinghai
6289,97.187500,36.250000,506,888,4977504.394613,Qinghai
6290,97.500000,36.250000,506,889,6411100.006245,Qinghai
6291,97.812500,36.250000,506,890,17026139.774791,Qinghai
6292,98.125000,36.250000,506,891,16197939.842443,Qinghai
6293,98.437500,36.250000,506,892,11956523.640146,Qinghai
6294,98.750000,36.250000,506,893,9787970.622295,Qinghai
6295,99.062500,36.250000,506,894,11393909.695139,Qinghai
6296,99.375000,36.250000,506,895,11075122.410998,Qinghai
6297,99.687500,36.250000,506,896,10981958.017205,Qinghai
6298,100.000000,36.250000,506,897,10981958.017205,Qinghai
6299,100.312500,36.250000,506,898,20390146.562633,Qinghai
6300,100.625000,36.250000,506,899,22319557.432911,Qinghai
6301,100.937500,36.250000,506,900,10545106.895770,Qinghai
6302,101.250000,36.250000,506,901,10545106.895770,Qinghai
6303,101.562500,36.250000,506,902,7592573.509771,Qinghai
6304,101.875000,36.250000,506,903,6302879.937738,Qinghai
6305,102.187500,36.250000,506,904,6302879.937738,Qinghai
6306,102.500000,36.250000,506,905,9220481.006697,Qinghai
6307,102.812500,36.250000,506,906,11243377.534210,Qinghai
6308,103.125000,36.250000,506,907,11243377.534210,Gansu
6309,103.437500,36.250000,506,908,10141008.989700,Gansu
6310,103.750000,36.250000,506,909,10582637.775519,Gansu
6311,104.062500,36.250000,506,910,8127817.126448,Gansu
6312,104.375000,36.250000,506,911,15344480.728083,Gansu
6313,104.687500,36.250000,506,912,19903977.534554,Gansu
6314,105.000000,36.250000,506,913,17554367.226662,Gansu
6315,105.312500,36.250000,506,914,17554367.226662,Gansu
6316,105.625000,36.250000,506,915,18246783.363906,Ningxia
6317,105.937500,36.250000,506,916,17239825.316883,Ningxia
6318,106.250000,36.250000,506,917,16031457.802998,Ningxia
6319,106.562500,36.250000,506,918,15322624.084311,Ningxia
6320,106.875000,36.250000,506,919,17188872.179215,Gansu
6321,107.187500,36.250000,506,920,15501384.825622,Gansu
6322,107.500000,36.250000,506,921,15700540.405421,Gansu
6323,107.812500,36.250000,506,922,14331606.519614,Gansu
6324,108.125000,36.250000,506,923,13174636.292625,Gansu
6325,108.437500,36.250000,506,924,14290763.896086,Gansu
6326,108.750000,36.250000,506,925,2900945.601286,Shaanxi
6327,109.062500,36.250000,506,926,5404544.223693,Shaanxi
6328,109.375000,36.250000,506,927,5404544.223693,Shaanxi
6329,109.687500,36.250000,506,928,9869598.237480,Shaanxi
6330,110.000000,36.250000,506,929,2979984.790163,Shaanxi
6331,110.312500,36.250000,506,930,2979984.790163,Shaanxi
6332,110.625000,36.250000,506,931,3431151.302197,Shanxi
6333,110.937500,36.250000,506,932,5929019.684827,Shanxi
6334,111.250000,36.250000,506,933,1820069.537899,Shanxi
6335,111.562500,36.250000,506,934,1820069.537899,Shanxi
6336,111.875000,36.250000,506,935,3083152.645450,Shanxi
6337,112.187500,36.250000,506,936,1837861.133721,Shanxi
6338,112.500000,36.250000,506,937,3617503.460847,Shanxi
6339,112.812500,36.250000,506,938,3617503.460847,Shanxi
6340,113.125000,36.250000,506,939,2252650.416188,Shanxi
6341,113.437500,36.250000,506,940,1860605.345332,Shanxi
6342,113.750000,36.250000,506,941,2145182.903664,Henan
6343,114.062500,36.250000,506,942,2145182.903664,Henan
6344,114.375000,36.250000,506,943,1700927.693031,Hebei
6345,114.687500,36.250000,506,944,2065563.397970,Hebei
6346,115.000000,36.250000,506,945,1714984.629469,Hebei
6347,115.312500,36.250000,506,946,1728743.046369,Hebei
6348,115.625000,36.250000,506,947,1722632.360068,Shandong
6349,115.937500,36.250000,506,948,1779512.180193,Shandong
6350,116.250000,36.250000,506,949,1811785.437699,Shandong
6351,116.562500,36.250000,506,950,1625058.202098,Shandong
6352,116.875000,36.250000,506,951,1652013.771015,Shandong
6353,117.187500,36.250000,506,952,1743354.086048,Shandong
6354,117.500000,36.250000,506,953,1638885.905667,Shandong
6355,117.812500,36.250000,506,954,1768251.457526,Shandong
6356,118.125000,36.250000,506,955,2741685.271661,Shandong
6357,118.437500,36.250000,506,956,2047370.654597,Shandong
6358,118.750000,36.250000,506,957,1812630.417969,Shandong
6359,119.062500,36.250000,506,958,1721431.185270,Shandong
6360,119.375000,36.250000,506,959,1709437.106751,Shandong
6361,119.687500,36.250000,506,960,1883682.379984,Shandong
6362,120.000000,36.250000,506,961,1666030.805729,Shandong
6363,120.312500,36.250000,506,962,1232346.163374,Shandong
6364,120.625000,36.250000,506,963,1232346.163374,Shandong
6368,76.250000,36.500000,507,821,434560.721095,Xinjiang
6369,76.562500,36.500000,507,822,806852.498003,Xinjiang
6370,76.875000,36.500000,507,823,1488316.715448,Xinjiang
6371,77.187500,36.500000,507,824,5691101.725323,Xinjiang
6372,77.500000,36.500000,507,825,3492768.260011,Xinjiang
6373,77.812500,36.500000,507,826,3718609.447684,Xinjiang
6374,78.125000,36.500000,507,827,1120713.548453,Xinjiang
6375,78.437500,36.500000,507,828,681779.255716,Xinjiang
6376,78.750000,36.500000,507,829,3112375.747800,Xinjiang
6377,79.062500,36.500000,507,830,1553201.272756,Xinjiang
6378,79.375000,36.500000,507,831,624434.872346,Xinjiang
6379,79.687500,36.500000,507,832,1371091.397901,Xinjiang
6380,80.000000,36.500000,507,833,9575130.497870,Xinjiang
6381,80.312500,36.500000,507,834,9575130.497870,Xinjiang
6382,80.625000,36.500000,507,835,9628121.516419,Xinjiang
6383,80.937500,36.500000,507,836,11971910.298832,Xinjiang
6384,81.250000,36.500000,507,837,13625885.281178,Xinjiang
6385,81.562500,36.500000,507,838,9531998.848363,Xinjiang
6386,81.875000,36.500000,507,839,2529857.026738,Xinjiang
6387,82.187500,36.500000,507,840,1468472.528030,Xinjiang
6388,82.500000,36.500000,507,841,1468472.528030,Xinjiang
6389,82.812500,36.500000,507,842,4359559.758705,Xinjiang
6390,83.125000,36.500000,507,843,13845538.804043,Xinjiang
6391,83.437500,36.500000,507,844,20760965.920092,Xinjiang
6392,83.750000,36.500000,507,845,21111685.232333,Xinjiang
6393,84.062500,36.500000,507,846,21111685.232333,Xinjiang
6394,84.375000,36.500000,507,847,22781663.246516,Xinjiang
6395,84.687500,36.500000,507,848,22535834.822077,Xinjiang
6396,85.000000,36.500000,507,849,22618715.490383,Xinjiang
6397,85.312500,36.500000,507,850,22823495.285385,Xinjiang
6398,85.625000,36.500000,507,851,22496415.481975,Xinjiang
6399,85.937500,36.500000,507,852,22597660.938822,Xinjiang
6400,86.250000,36.500000,507,853,23504602.818049,Xinjiang
6401,86.562500,36.500000,507,854,23202426.195203,Xinjiang
6402,86.875000,36.500000,507,855,22383691.284596,Xinjiang
6403,87.187500,36.500000,507,856,22056975.611161,Xinjiang
6404,87.500000,36.500000,507,857,18447988.780510,Xinjiang
6405,87.812500,36.500000,507,858,18447988.780510,Xinjiang
6406,88.125000,36.500000,507,859,23312445.805510,Xinjiang
6407,88.437500,36.500000,507,860,21765047.292180,Xinjiang
6408,88.750000,36.500000,507,861,22251323.338537,Xinjiang
6409,89.062500,36.500000,507,862,22723028.402476,Xinjiang
6410,89.375000,36.500000,507,863,21142039.606165,Xinjiang
6411,89.687500,36.500000,507,864,16506152.907408,Xinjiang
6412,90.000000,36.500000,507,865,17481057.781380,Xinjiang
6413,90.312500,36.500000,507,866,17481057.781380,Xinjiang
6414,90.625000,36.500000,507,867,17974821.023439,Xinjiang
6415,90.937500,36.500000,507,868,22160969.175945,Xinjiang
6416,91.250000,36.500000,507,869,21888379.896925,Qinghai
6417,91.562500,36.500000,507,870,13275478.891502,Qinghai
6418,91.875000,36.500000,507,871,13275478.891502,Qinghai
6419,92.187500,36.500000,507,872,6053721.852149,Qinghai
6420,92.500000,36.500000,507,873,8137523.227950,Qinghai
6421,92.812500,36.500000,507,874,8651235.299170,Qinghai
6422,93.125000,36.500000,507,875,6115393.670599,Qinghai
6423,93.437500,36.500000,507,876,4524092.807664,Qinghai
6424,93.750000,36.500000,507,877,4524092.807664,Qinghai
6425,94.062500,36.500000,507,878,5655970.769024,Qinghai
6426,94.375000,36.500000,507,879,7736523.523660,Qinghai
6427,94.687500,36.500000,507,880,7208422.566907,Qinghai
6428,95.000000,36.500000,507,881,16962475.449508,Qinghai
6429,95.312500,36.500000,507,882,11779913.001585,Qinghai
6430,95.625000,36.500000,507,883,11313780.279394,Qinghai
6431,95.937500,36.500000,507,884,10996062.833651,Qinghai
6432,96.250000,36.500000,507,885,10798345.469302,Qinghai
6433,96.562500,36.500000,507,886,13809851.321250,Qinghai
6434,96.875000,36.500000,507,887,17215640.243989,Qinghai
6435,97.187500,36.500000,507,888,19785600.629672,Qinghai
6436,97.500000,36.500000,507,889,21220120.708019,Qinghai
6437,97.812500,36.500000,507,890,21811640.254615,Qinghai
6438,98.125000,36.500000,507,891,22338842.471434,Qinghai
6439,98.437500,36.500000,507,892,17679139.221647,Qinghai
6440,98.750000,36.500000,507,893,7023811.542968,Qinghai
6441,99.062500,36.500000,507,894,7023811.542968,Qinghai
6442,99.375000,36.500000,507,895,10026417.600453,Qinghai
6443,99.687500,36.500000,507,896,12536632.509680,Qinghai
6444,100.000000,36.500000,507,897,18475460.572792,Qinghai
6445,100.312500,36.500000,507,898,22388243.626286,Qinghai
6446,100.625000,36.500000,507,899,21920487.026392,Qinghai
6447,100.937500,36.500000,507,900,21005264.430188,Qinghai
6448,101.250000,36.500000,507,901,11992816.980088,Qinghai
6449,101.562500,36.500000,507,902,4002156.535123,Qinghai
6450,101.875000,36.500000,507,903,4002156.535123,Qinghai
6451,102.187500,36.500000,507,904,8142700.055724,Qinghai
6452,102.500000,36.500000,507,905,7667761.482458,Qinghai
6453,102.812500,36.500000,507,906,10729195.702011,Gansu
6454,103.125000,36.500000,507,907,10729195.702011,Gansu
6455,103.437500,36.500000,507,908,13436570.629064,Gansu
6456,103.750000,36.500000,507,909,16745377.920344,Gansu
6457,104.062500,36.500000,507,910,18465744.915472,Gansu
6458,104.375000,36.500000,507,911,13426719.312192,Gansu
6459,104.687500,36.500000,507,912,13611415.097796,Gansu
6460,105.000000,36.500000,507,913,13611415.097796,Gansu
6461,105.312500,36.500000,507,914,16774311.335203,Gansu
6462,105.625000,36.500000,507,915,17864070.520263,Ningxia
6463,105.937500,36.500000,507,916,18360937.103474,Ningxia
6464,106.250000,36.500000,507,917,14321559.912903,Ningxia
