Index,col,row,lat,lon,suitable_area(m2),Average_CF,Annual potential (GWh),provin
2396,477,937,29.0,112.5,670000000.0,0.253,6712.33,Hunan
2397,477,938,29.0,112.8125,600000000.0,0.258,6099.8,Hunan
2398,477,939,29.0,113.125,710000000.0,0.25,7014.36,Hunan
2399,477,940,29.0,113.4375,410000000.0,0.187,3013.89,Hunan
2400,477,941,29.0,113.75,500000000.0,0.096,1894.06,Hunan
2401,477,942,29.0,114.0625,620000000.0,0.089,2180.14,Jiangxi
2402,477,943,29.0,114.375,360000000.0,0.077,1095.26,Jiangxi
2403,477,944,29.0,114.6875,330000000.0,0.062,815.13,Jiangxi
2404,477,945,29.0,115.0,200000000.0,0.031,244.92,Jiangxi
2405,477,946,29.0,115.3125,180000000.0,0.066,471.37,Jiangxi
2406,477,947,29.0,115.625,570000000.0,0.129,2911.06,Jiangxi
2407,477,948,29.0,115.9375,720000000.0,0.237,6718.55,Jiangxi
2408,477,949,29.0,116.25,230000000.0,0.241,2229.65,Jiangxi
2409,477,950,29.0,116.5625,380000000.0,0.236,3500.57,Jiangxi
2410,477,951,29.0,116.875,740000000.0,0.235,6878.4,Jiangxi
2411,477,952,29.0,117.1875,620000000.0,0.194,4739.99,Jiangxi
2412,477,953,29.0,117.5,310000000.0,0.159,1927.56,Jiangxi
2413,477,954,29.0,117.8125,190000000.0,0.096,739.46,Jiangxi
2414,477,955,29.0,118.125,170000000.0,0.099,648.19,Zhejiang
2415,477,956,29.0,118.4375,350000000.0,0.132,1830.86,Zhejiang
2416,477,957,29.0,118.75,400000000.0,0.116,1845.22,Zhejiang
2417,477,958,29.0,119.0625,610000000.0,0.095,2302.09,Zhejiang
2418,477,959,29.0,119.375,470000000.0,0.094,1734.0,Zhejiang
2419,477,960,29.0,119.6875,410000000.0,0.083,1339.55,Zhejiang
2420,477,961,29.0,120.0,350000000.0,0.093,1298.33,Zhejiang
2421,477,962,29.0,120.3125,180000000.0,0.098,678.6,Zhejiang
2422,477,963,29.0,120.625,94000000.0,0.075,279.41,Zhejiang
2423,477,964,29.0,120.9375,340000000.0,0.07,929.76,Zhejiang
2424,477,965,29.0,121.25,410000000.0,0.136,2182.12,Zhejiang
2425,477,966,29.0,121.5625,260000000.0,0.251,2585.94,Zhejiang
2426,477,967,29.0,121.875,11000000.0,0.347,150.68,Zhejiang
2428,478,845,29.25,83.75,380000000.0,0.146,2191.85,Xizang
2430,478,847,29.25,84.375,750000000.0,0.079,2355.87,Xizang
2431,478,848,29.25,84.6875,800000000.0,0.085,2699.3,Xizang
2432,478,849,29.25,85.0,770000000.0,0.061,1857.62,Xizang
2433,478,850,29.25,85.3125,790000000.0,0.057,1797.76,Xizang
2434,478,851,29.25,85.625,740000000.0,0.075,2188.78,Xizang
2435,478,852,29.25,85.9375,710000000.0,0.066,1852.65,Xizang
2436,478,853,29.25,86.25,570000000.0,0.065,1466.63,Xizang
2437,478,854,29.25,86.5625,520000000.0,0.057,1174.84,Xizang
2438,478,855,29.25,86.875,630000000.0,0.06,1491.16,Xizang
2439,478,856,29.25,87.1875,700000000.0,0.058,1592.61,Xizang
2440,478,857,29.25,87.5,670000000.0,0.036,952.76,Xizang
2441,478,858,29.25,87.8125,660000000.0,0.027,694.3,Xizang
2442,478,859,29.25,88.125,740000000.0,0.048,1402.26,Xizang
2443,478,860,29.25,88.4375,630000000.0,0.028,705.82,Xizang
2444,478,861,29.25,88.75,830000000.0,0.055,1795.78,Xizang
2445,478,862,29.25,89.0625,780000000.0,0.038,1185.04,Xizang
2446,478,863,29.25,89.375,600000000.0,0.023,557.29,Xizang
2447,478,864,29.25,89.6875,460000000.0,0.024,436.25,Xizang
2448,478,865,29.25,90.0,500000000.0,0.031,606.97,Xizang
2449,478,866,29.25,90.3125,470000000.0,0.018,346.05,Xizang
2450,478,867,29.25,90.625,510000000.0,0.027,545.2,Xizang
2451,478,868,29.25,90.9375,610000000.0,0.025,610.66,Xizang
2452,478,869,29.25,91.25,510000000.0,0.014,276.23,Xizang
2453,478,870,29.25,91.5625,470000000.0,0.008,146.28,Xizang
2454,478,871,29.25,91.875,420000000.0,0.003,53.07,Xizang
2455,478,872,29.25,92.1875,420000000.0,0.003,44.93,Xizang
2456,478,873,29.25,92.5,420000000.0,0.002,39.24,Xizang
2457,478,874,29.25,92.8125,440000000.0,0.002,34.56,Xizang
2458,478,875,29.25,93.125,540000000.0,0.002,40.24,Xizang
2459,478,876,29.25,93.4375,340000000.0,0.001,17.31,Xizang
2460,478,877,29.25,93.75,420000000.0,0.0,3.35,Xizang
2461,478,878,29.25,94.0625,210000000.0,0.0,0.2,Xizang
2462,478,879,29.25,94.375,130000000.0,0.0,0.1,Xizang
2463,478,880,29.25,94.6875,120000000.0,0.0,0.75,Xizang
2464,478,881,29.25,95.0,52000000.0,0.0,0.02,Xizang
2465,478,882,29.25,95.3125,91000000.0,0.0,0.65,Xizang
2466,478,883,29.25,95.625,300000000.0,0.0,1.17,Xizang
2467,478,884,29.25,95.9375,150000000.0,0.0,0.06,Xizang
2468,478,885,29.25,96.25,230000000.0,0.0,1.73,Xizang
2469,478,886,29.25,96.5625,120000000.0,0.003,14.19,Xizang
2470,478,887,29.25,96.875,280000000.0,0.023,250.61,Xizang
2471,478,888,29.25,97.1875,300000000.0,0.036,422.07,Xizang
2472,478,889,29.25,97.5,450000000.0,0.047,841.03,Xizang
2473,478,890,29.25,97.8125,380000000.0,0.001,8.23,Xizang
2474,478,891,29.25,98.125,430000000.0,0.002,39.26,Xizang
2475,478,892,29.25,98.4375,290000000.0,0.011,124.7,Xizang
2476,478,893,29.25,98.75,350000000.0,0.001,13.15,Xizang
2477,478,894,29.25,99.0625,160000000.0,0.001,4.1,Xizang
2478,478,895,29.25,99.375,450000000.0,0.001,17.5,Sichuan
2479,478,896,29.25,99.6875,370000000.0,0.014,205.98,Sichuan
2480,478,897,29.25,100.0,500000000.0,0.021,404.69,Sichuan
2481,478,898,29.25,100.3125,810000000.0,0.058,1850.13,Sichuan
2482,478,899,29.25,100.625,480000000.0,0.018,338.0,Sichuan
2483,478,900,29.25,100.9375,200000000.0,0.001,8.97,Sichuan
2484,478,901,29.25,101.25,330000000.0,0.002,31.83,Sichuan
2485,478,902,29.25,101.5625,270000000.0,0.008,84.17,Sichuan
2486,478,903,29.25,101.875,160000000.0,0.001,6.85,Sichuan
2487,478,904,29.25,102.1875,47000000.0,0.0,0.0,Sichuan
2488,478,905,29.25,102.5,180000000.0,0.0,0.01,Sichuan
2489,478,906,29.25,102.8125,190000000.0,0.0,0.88,Sichuan
2490,478,907,29.25,103.125,180000000.0,0.0,0.13,Sichuan
2491,478,908,29.25,103.4375,87000000.0,0.001,4.54,Sichuan
2492,478,909,29.25,103.75,160000000.0,0.02,125.14,Sichuan
2493,478,910,29.25,104.0625,270000000.0,0.06,633.58,Sichuan
2494,478,911,29.25,104.375,650000000.0,0.074,1914.01,Sichuan
2495,478,912,29.25,104.6875,600000000.0,0.088,2068.39,Sichuan
2496,478,913,29.25,105.0,760000000.0,0.098,2966.78,Sichuan
2497,478,914,29.25,105.3125,560000000.0,0.107,2361.35,Sichuan
2498,478,915,29.25,105.625,560000000.0,0.088,1962.83,Sichuan
2499,478,916,29.25,105.9375,680000000.0,0.064,1713.05,Chongqing
2500,478,917,29.25,106.25,550000000.0,0.058,1263.45,Chongqing
2501,478,918,29.25,106.5625,440000000.0,0.049,846.02,Chongqing
2502,478,919,29.25,106.875,220000000.0,0.07,595.36,Chongqing
2503,478,920,29.25,107.1875,470000000.0,0.078,1433.31,Chongqing
2504,478,921,29.25,107.5,310000000.0,0.012,141.24,Chongqing
2505,478,922,29.25,107.8125,370000000.0,0.003,43.66,Chongqing
2506,478,923,29.25,108.125,460000000.0,0.007,134.04,Chongqing
2507,478,924,29.25,108.4375,640000000.0,0.011,289.76,Chongqing
2508,478,925,29.25,108.75,450000000.0,0.01,180.17,Chongqing
2509,478,926,29.25,109.0625,540000000.0,0.018,377.59,Chongqing
2510,478,927,29.25,109.375,660000000.0,0.03,780.93,Hunan
2511,478,928,29.25,109.6875,470000000.0,0.035,657.24,Hunan
2512,478,929,29.25,110.0,610000000.0,0.045,1076.76,Hunan
2513,478,930,29.25,110.3125,520000000.0,0.039,785.61,Hunan
2514,478,931,29.25,110.625,580000000.0,0.05,1151.26,Hunan
2515,478,932,29.25,110.9375,560000000.0,0.07,1549.2,Hunan
2516,478,933,29.25,111.25,650000000.0,0.139,3566.08,Hunan
2517,478,934,29.25,111.5625,720000000.0,0.215,6088.28,Hunan
2518,478,935,29.25,111.875,760000000.0,0.241,7188.49,Hunan
2519,478,936,29.25,112.1875,780000000.0,0.258,7933.76,Hunan
2520,478,937,29.25,112.5,620000000.0,0.249,6124.29,Hunan
2521,478,938,29.25,112.8125,490000000.0,0.253,4859.17,Hunan
2522,478,939,29.25,113.125,570000000.0,0.261,5920.98,Hunan
2523,478,940,29.25,113.4375,710000000.0,0.199,5615.97,Hunan
2524,478,941,29.25,113.75,690000000.0,0.114,3100.32,Hubei
2525,478,942,29.25,114.0625,370000000.0,0.095,1391.39,Hubei
2526,478,943,29.25,114.375,290000000.0,0.072,821.48,Jiangxi
2527,478,944,29.25,114.6875,470000000.0,0.053,980.68,Jiangxi
2528,478,945,29.25,115.0,290000000.0,0.051,588.75,Jiangxi
2529,478,946,29.25,115.3125,170000000.0,0.056,380.91,Jiangxi
2530,478,947,29.25,115.625,600000000.0,0.127,3021.51,Jiangxi
2531,478,948,29.25,115.9375,430000000.0,0.182,3065.74,Jiangxi
2532,478,949,29.25,116.25,330000000.0,0.225,2931.65,Jiangxi
2533,478,950,29.25,116.5625,470000000.0,0.235,4327.52,Jiangxi
2534,478,951,29.25,116.875,710000000.0,0.244,6811.67,Jiangxi
2535,478,952,29.25,117.1875,300000000.0,0.202,2383.76,Jiangxi
2536,478,953,29.25,117.5,140000000.0,0.177,977.47,Jiangxi
2537,478,954,29.25,117.8125,220000000.0,0.14,1234.12,Jiangxi
2538,478,955,29.25,118.125,160000000.0,0.117,723.03,Zhejiang
2539,478,956,29.25,118.4375,260000000.0,0.105,1087.34,Zhejiang
2540,478,957,29.25,118.75,110000000.0,0.081,349.48,Zhejiang
2541,478,958,29.25,119.0625,400000000.0,0.083,1317.59,Zhejiang
2542,478,959,29.25,119.375,590000000.0,0.087,2040.47,Zhejiang
2543,478,960,29.25,119.6875,470000000.0,0.079,1459.93,Zhejiang
2544,478,961,29.25,120.0,530000000.0,0.101,2123.64,Zhejiang
2545,478,962,29.25,120.3125,480000000.0,0.107,2052.37,Zhejiang
2546,478,963,29.25,120.625,180000000.0,0.139,1000.65,Zhejiang
2547,478,964,29.25,120.9375,370000000.0,0.118,1718.95,Zhejiang
2548,478,965,29.25,121.25,260000000.0,0.128,1307.91,Zhejiang
2549,478,966,29.25,121.5625,340000000.0,0.221,2922.02,Zhejiang
2550,478,967,29.25,121.875,230000000.0,0.325,2893.44,Zhejiang
2551,478,968,29.25,122.1875,0.0,0.39,0.0,Zhejiang
2553,479,844,29.5,83.4375,650000000.0,0.142,3619.9,Xizang
2554,479,845,29.5,83.75,760000000.0,0.151,4553.16,Xizang
2555,479,846,29.5,84.0625,840000000.0,0.069,2304.78,Xizang
2556,479,847,29.5,84.375,830000000.0,0.076,2505.63,Xizang
2557,479,848,29.5,84.6875,760000000.0,0.065,1939.82,Xizang
2558,479,849,29.5,85.0,720000000.0,0.052,1481.3,Xizang
2559,479,850,29.5,85.3125,760000000.0,0.082,2454.61,Xizang
2560,479,851,29.5,85.625,840000000.0,0.117,3867.55,Xizang
2561,479,852,29.5,85.9375,820000000.0,0.135,4387.61,Xizang
2562,479,853,29.5,86.25,800000000.0,0.118,3725.6,Xizang
2563,479,854,29.5,86.5625,730000000.0,0.089,2585.36,Xizang
2564,479,855,29.5,86.875,730000000.0,0.082,2369.46,Xizang
2565,479,856,29.5,87.1875,670000000.0,0.064,1679.97,Xizang
2566,479,857,29.5,87.5,520000000.0,0.034,685.69,Xizang
2567,479,858,29.5,87.8125,460000000.0,0.028,506.17,Xizang
2568,479,859,29.5,88.125,700000000.0,0.044,1218.26,Xizang
2569,479,860,29.5,88.4375,570000000.0,0.015,329.49,Xizang
2570,479,861,29.5,88.75,600000000.0,0.025,587.23,Xizang
2571,479,862,29.5,89.0625,520000000.0,0.021,437.78,Xizang
2572,479,863,29.5,89.375,610000000.0,0.022,538.43,Xizang
2573,479,864,29.5,89.6875,550000000.0,0.029,623.39,Xizang
2574,479,865,29.5,90.0,650000000.0,0.028,702.15,Xizang
2575,479,866,29.5,90.3125,670000000.0,0.018,468.74,Xizang
2576,479,867,29.5,90.625,600000000.0,0.034,790.74,Xizang
2577,479,868,29.5,90.9375,460000000.0,0.007,126.95,Xizang
2578,479,869,29.5,91.25,420000000.0,0.008,135.73,Xizang
2579,479,870,29.5,91.5625,550000000.0,0.019,425.13,Xizang
2580,479,871,29.5,91.875,560000000.0,0.021,458.42,Xizang
2581,479,872,29.5,92.1875,710000000.0,0.014,401.89,Xizang
2582,479,873,29.5,92.5,670000000.0,0.025,664.45,Xizang
2583,479,874,29.5,92.8125,580000000.0,0.028,632.72,Xizang
2584,479,875,29.5,93.125,650000000.0,0.014,360.05,Xizang
2585,479,876,29.5,93.4375,560000000.0,0.004,96.62,Xizang
2586,479,877,29.5,93.75,470000000.0,0.003,51.78,Xizang
2587,479,878,29.5,94.0625,600000000.0,0.006,141.17,Xizang
2588,479,879,29.5,94.375,310000000.0,0.0,0.17,Xizang
2589,479,880,29.5,94.6875,180000000.0,0.0,0.03,Xizang
2590,479,881,29.5,95.0,100000000.0,0.0,0.0,Xizang
2591,479,882,29.5,95.3125,32000000.0,0.0,0.0,Xizang
2592,479,883,29.5,95.625,51000000.0,0.0,0.0,Xizang
2593,479,884,29.5,95.9375,72000000.0,0.0,0.12,Xizang
2594,479,885,29.5,96.25,190000000.0,0.007,50.92,Xizang
2595,479,886,29.5,96.5625,310000000.0,0.036,441.13,Xizang
2596,479,887,29.5,96.875,520000000.0,0.048,979.42,Xizang
2597,479,888,29.5,97.1875,490000000.0,0.052,989.78,Xizang
2598,479,889,29.5,97.5,300000000.0,0.007,85.37,Xizang
2599,479,890,29.5,97.8125,310000000.0,0.002,30.16,Xizang
2600,479,891,29.5,98.125,490000000.0,0.069,1333.0,Xizang
2601,479,892,29.5,98.4375,320000000.0,0.002,27.22,Xizang
2602,479,893,29.5,98.75,730000000.0,0.007,202.44,Xizang
2603,479,894,29.5,99.0625,240000000.0,0.001,12.75,Sichuan
2604,479,895,29.5,99.375,350000000.0,0.004,48.81,Sichuan
2605,479,896,29.5,99.6875,450000000.0,0.027,479.28,Sichuan
2606,479,897,29.5,100.0,630000000.0,0.057,1424.62,Sichuan
2607,479,898,29.5,100.3125,800000000.0,0.102,3196.72,Sichuan
2608,479,899,29.5,100.625,610000000.0,0.023,555.01,Sichuan
2609,479,900,29.5,100.9375,270000000.0,0.001,15.66,Sichuan
2610,479,901,29.5,101.25,190000000.0,0.001,6.73,Sichuan
2611,479,902,29.5,101.5625,350000000.0,0.005,64.93,Sichuan
2612,479,903,29.5,101.875,150000000.0,0.0,2.04,Sichuan
2613,479,904,29.5,102.1875,50000000.0,0.0,0.0,Sichuan
2614,479,905,29.5,102.5,210000000.0,0.0,1.51,Sichuan
2615,479,906,29.5,102.8125,70000000.0,0.0,0.2,Sichuan
2616,479,907,29.5,103.125,57000000.0,0.0,0.26,Sichuan
2617,479,908,29.5,103.4375,200000000.0,0.004,30.63,Sichuan
2618,479,909,29.5,103.75,190000000.0,0.041,307.21,Sichuan
2619,479,910,29.5,104.0625,160000000.0,0.066,413.45,Sichuan
2620,479,911,29.5,104.375,510000000.0,0.076,1520.98,Sichuan
2621,479,912,29.5,104.6875,790000000.0,0.094,2929.09,Sichuan
2622,479,913,29.5,105.0,810000000.0,0.105,3331.83,Sichuan
2623,479,914,29.5,105.3125,670000000.0,0.115,3052.38,Chongqing
2624,479,915,29.5,105.625,760000000.0,0.097,2910.68,Chongqing
2625,479,916,29.5,105.9375,550000000.0,0.063,1371.64,Chongqing
2626,479,917,29.5,106.25,700000000.0,0.061,1688.41,Chongqing
2627,479,918,29.5,106.5625,400000000.0,0.056,882.24,Chongqing
2628,479,919,29.5,106.875,300000000.0,0.064,746.88,Chongqing
2629,479,920,29.5,107.1875,410000000.0,0.034,560.32,Chongqing
2630,479,921,29.5,107.5,340000000.0,0.014,188.82,Chongqing
2631,479,922,29.5,107.8125,460000000.0,0.011,206.43,Chongqing
2632,479,923,29.5,108.125,530000000.0,0.009,187.79,Chongqing
2633,479,924,29.5,108.4375,620000000.0,0.006,148.0,Chongqing
2634,479,925,29.5,108.75,540000000.0,0.009,198.28,Chongqing
2635,479,926,29.5,109.0625,360000000.0,0.021,301.39,Hubei
2636,479,927,29.5,109.375,770000000.0,0.028,865.53,Hubei
2637,479,928,29.5,109.6875,480000000.0,0.021,392.3,Hunan
2638,479,929,29.5,110.0,510000000.0,0.019,376.16,Hunan
2639,479,930,29.5,110.3125,520000000.0,0.024,496.96,Hunan
2640,479,931,29.5,110.625,390000000.0,0.032,494.28,Hunan
2641,479,932,29.5,110.9375,550000000.0,0.044,957.36,Hunan
2642,479,933,29.5,111.25,540000000.0,0.108,2278.32,Hunan
2643,479,934,29.5,111.5625,770000000.0,0.219,6670.67,Hunan
2644,479,935,29.5,111.875,720000000.0,0.25,7147.88,Hunan
2645,479,936,29.5,112.1875,780000000.0,0.265,8145.15,Hunan
2646,479,937,29.5,112.5,760000000.0,0.269,8036.22,Hunan
2647,479,938,29.5,112.8125,640000000.0,0.266,6760.05,Hunan
2648,479,939,29.5,113.125,560000000.0,0.267,5953.28,Hubei
2649,479,940,29.5,113.4375,430000000.0,0.211,3578.52,Hunan
2650,479,941,29.5,113.75,360000000.0,0.149,2085.15,Hubei
2651,479,942,29.5,114.0625,630000000.0,0.129,3186.26,Hubei
2652,479,943,29.5,114.375,490000000.0,0.084,1615.99,Hubei
2653,479,944,29.5,114.6875,420000000.0,0.056,938.41,Hubei
2654,479,945,29.5,115.0,480000000.0,0.05,951.45,Jiangxi
2655,479,946,29.5,115.3125,550000000.0,0.068,1471.73,Jiangxi
2656,479,947,29.5,115.625,540000000.0,0.108,2284.1,Jiangxi
2657,479,948,29.5,115.9375,440000000.0,0.079,1382.65,Jiangxi
2658,479,949,29.5,116.25,540000000.0,0.2,4273.88,Jiangxi
2659,479,950,29.5,116.5625,530000000.0,0.24,5042.79,Jiangxi
2660,479,951,29.5,116.875,430000000.0,0.235,4029.42,Jiangxi
2661,479,952,29.5,117.1875,110000000.0,0.179,784.96,Jiangxi
2662,479,953,29.5,117.5,170000000.0,0.132,867.58,Jiangxi
2663,479,954,29.5,117.8125,110000000.0,0.108,447.12,Jiangxi
2664,479,955,29.5,118.125,68000000.0,0.09,241.83,Jiangxi
2665,479,956,29.5,118.4375,190000000.0,0.085,651.04,Zhejiang
2666,479,957,29.5,118.75,180000000.0,0.083,602.0,Zhejiang
2667,479,958,29.5,119.0625,96000000.0,0.076,288.99,Zhejiang
2668,479,959,29.5,119.375,200000000.0,0.086,675.44,Zhejiang
2669,479,960,29.5,119.6875,150000000.0,0.094,548.32,Zhejiang
2670,479,961,29.5,120.0,470000000.0,0.106,1956.81,Zhejiang
2671,479,962,29.5,120.3125,210000000.0,0.097,812.68,Zhejiang
2672,479,963,29.5,120.625,430000000.0,0.12,2038.72,Zhejiang
2673,479,964,29.5,120.9375,380000000.0,0.154,2284.25,Zhejiang
2674,479,965,29.5,121.25,320000000.0,0.135,1691.53,Zhejiang
2675,479,966,29.5,121.5625,270000000.0,0.204,2149.91,Zhejiang
2676,479,967,29.5,121.875,190000000.0,0.309,2319.89,Zhejiang
2677,479,968,29.5,122.1875,2000000.0,0.387,30.57,Zhejiang
2679,480,842,29.75,82.8125,370000000.0,0.026,377.99,Xizang
2680,480,843,29.75,83.125,760000000.0,0.132,3937.84,Xizang
2681,480,844,29.75,83.4375,830000000.0,0.132,4305.29,Xizang
2682,480,845,29.75,83.75,740000000.0,0.111,3220.41,Xizang
2683,480,846,29.75,84.0625,820000000.0,0.077,2479.33,Xizang
2684,480,847,29.75,84.375,820000000.0,0.084,2695.78,Xizang
2685,480,848,29.75,84.6875,740000000.0,0.077,2264.51,Xizang
2686,480,849,29.75,85.0,700000000.0,0.071,1972.88,Xizang
2687,480,850,29.75,85.3125,810000000.0,0.15,4835.93,Xizang
2688,480,851,29.75,85.625,700000000.0,0.166,4582.86,Xizang
2689,480,852,29.75,85.9375,780000000.0,0.196,6074.64,Xizang
2690,480,853,29.75,86.25,790000000.0,0.146,4562.89,Xizang
2691,480,854,29.75,86.5625,790000000.0,0.128,4021.92,Xizang
2692,480,855,29.75,86.875,780000000.0,0.139,4299.8,Xizang
2693,480,856,29.75,87.1875,630000000.0,0.087,2168.47,Xizang
2694,480,857,29.75,87.5,460000000.0,0.032,583.36,Xizang
2695,480,858,29.75,87.8125,600000000.0,0.031,739.5,Xizang
2696,480,859,29.75,88.125,780000000.0,0.072,2206.91,Xizang
2697,480,860,29.75,88.4375,680000000.0,0.032,870.61,Xizang
2698,480,861,29.75,88.75,690000000.0,0.033,901.65,Xizang
2699,480,862,29.75,89.0625,510000000.0,0.02,407.39,Xizang
2700,480,863,29.75,89.375,570000000.0,0.025,550.24,Xizang
2701,480,864,29.75,89.6875,750000000.0,0.052,1534.11,Xizang
2702,480,865,29.75,90.0,690000000.0,0.051,1399.5,Xizang
2703,480,866,29.75,90.3125,780000000.0,0.035,1071.06,Xizang
2704,480,867,29.75,90.625,500000000.0,0.027,539.41,Xizang
2705,480,868,29.75,90.9375,390000000.0,0.007,101.01,Xizang
2706,480,869,29.75,91.25,490000000.0,0.01,193.2,Xizang
2707,480,870,29.75,91.5625,520000000.0,0.016,337.56,Xizang
2708,480,871,29.75,91.875,470000000.0,0.017,311.5,Xizang
2709,480,872,29.75,92.1875,630000000.0,0.034,858.09,Xizang
2710,480,873,29.75,92.5,630000000.0,0.052,1314.43,Xizang
2711,480,874,29.75,92.8125,540000000.0,0.031,673.52,Xizang
2712,480,875,29.75,93.125,460000000.0,0.013,230.45,Xizang
2713,480,876,29.75,93.4375,260000000.0,0.001,9.33,Xizang
2714,480,877,29.75,93.75,220000000.0,0.0,1.16,Xizang
2715,480,878,29.75,94.0625,230000000.0,0.0,1.36,Xizang
2716,480,879,29.75,94.375,410000000.0,0.0,2.83,Xizang
2717,480,880,29.75,94.6875,370000000.0,0.0,0.54,Xizang
2718,480,881,29.75,95.0,48000000.0,0.0,0.0,Xizang
2719,480,882,29.75,95.3125,59000000.0,0.0,0.0,Xizang
2720,480,883,29.75,95.625,97000000.0,0.0,0.0,Xizang
2721,480,884,29.75,95.9375,91000000.0,0.0,0.07,Xizang
2722,480,885,29.75,96.25,210000000.0,0.039,328.08,Xizang
2723,480,886,29.75,96.5625,480000000.0,0.101,1901.77,Xizang
2724,480,887,29.75,96.875,660000000.0,0.092,2378.53,Xizang
2725,480,888,29.75,97.1875,440000000.0,0.058,1020.63,Xizang
2726,480,889,29.75,97.5,380000000.0,0.003,44.29,Xizang
2727,480,890,29.75,97.8125,610000000.0,0.034,814.56,Xizang
2728,480,891,29.75,98.125,400000000.0,0.008,120.08,Xizang
2729,480,892,29.75,98.4375,550000000.0,0.003,73.93,Xizang
2730,480,893,29.75,98.75,440000000.0,0.011,187.46,Xizang
2731,480,894,29.75,99.0625,350000000.0,0.003,41.79,Sichuan
2732,480,895,29.75,99.375,540000000.0,0.007,152.91,Sichuan
2733,480,896,29.75,99.6875,550000000.0,0.018,386.78,Sichuan
2734,480,897,29.75,100.0,730000000.0,0.094,2709.3,Sichuan
2735,480,898,29.75,100.3125,700000000.0,0.089,2470.69,Sichuan
2736,480,899,29.75,100.625,550000000.0,0.045,975.53,Sichuan
2737,480,900,29.75,100.9375,220000000.0,0.006,50.29,Sichuan
2738,480,901,29.75,101.25,420000000.0,0.008,133.41,Sichuan
2739,480,902,29.75,101.5625,320000000.0,0.012,146.15,Sichuan
2740,480,903,29.75,101.875,290000000.0,0.004,46.2,Sichuan
2741,480,904,29.75,102.1875,80000000.0,0.0,0.0,Sichuan
2742,480,905,29.75,102.5,76000000.0,0.0,0.16,Sichuan
2743,480,906,29.75,102.8125,110000000.0,0.0,2.1,Sichuan
2744,480,907,29.75,103.125,43000000.0,0.001,1.85,Sichuan
2745,480,908,29.75,103.4375,150000000.0,0.019,109.21,Sichuan
2746,480,909,29.75,103.75,380000000.0,0.055,819.34,Sichuan
2747,480,910,29.75,104.0625,470000000.0,0.071,1302.38,Sichuan
2748,480,911,29.75,104.375,560000000.0,0.077,1685.51,Sichuan
2749,480,912,29.75,104.6875,670000000.0,0.087,2296.44,Sichuan
2750,480,913,29.75,105.0,850000000.0,0.104,3494.63,Sichuan
2751,480,914,29.75,105.3125,740000000.0,0.121,3522.03,Sichuan
2752,480,915,29.75,105.625,710000000.0,0.101,2850.74,Chongqing
2753,480,916,29.75,105.9375,670000000.0,0.073,1938.63,Chongqing
2754,480,917,29.75,106.25,580000000.0,0.056,1297.0,Chongqing
2755,480,918,29.75,106.5625,680000000.0,0.041,1102.37,Chongqing
2756,480,919,29.75,106.875,650000000.0,0.025,636.13,Chongqing
2757,480,920,29.75,107.1875,650000000.0,0.018,468.09,Chongqing
2758,480,921,29.75,107.5,520000000.0,0.02,399.91,Chongqing
2759,480,922,29.75,107.8125,370000000.0,0.04,583.15,Chongqing
2760,480,923,29.75,108.125,350000000.0,0.057,787.56,Chongqing
2761,480,924,29.75,108.4375,500000000.0,0.011,217.62,Hubei
2762,480,925,29.75,108.75,390000000.0,0.011,165.96,Hubei
2763,480,926,29.75,109.0625,400000000.0,0.028,434.85,Hubei
2764,480,927,29.75,109.375,500000000.0,0.019,380.26,Hubei
2765,480,928,29.75,109.6875,280000000.0,0.014,152.0,Hubei
2766,480,929,29.75,110.0,290000000.0,0.007,80.64,Hunan
2767,480,930,29.75,110.3125,260000000.0,0.011,114.97,Hubei
2768,480,931,29.75,110.625,260000000.0,0.019,199.97,Hunan
2769,480,932,29.75,110.9375,550000000.0,0.042,913.88,Hunan
2770,480,933,29.75,111.25,630000000.0,0.112,2772.73,Hunan
2771,480,934,29.75,111.5625,810000000.0,0.221,7095.67,Hunan
2772,480,935,29.75,111.875,750000000.0,0.26,7704.49,Hunan
2773,480,936,29.75,112.1875,770000000.0,0.266,8054.81,Hubei
2774,480,937,29.75,112.5,670000000.0,0.269,7156.31,Hubei
2775,480,938,29.75,112.8125,640000000.0,0.268,6788.87,Hubei
2776,480,939,29.75,113.125,580000000.0,0.278,6342.27,Hubei
2777,480,940,29.75,113.4375,390000000.0,0.227,3464.4,Hunan
2778,480,941,29.75,113.75,710000000.0,0.197,5479.47,Hubei
2779,480,942,29.75,114.0625,560000000.0,0.155,3420.5,Hubei
2780,480,943,29.75,114.375,640000000.0,0.125,3156.87,Hubei
2781,480,944,29.75,114.6875,560000000.0,0.082,1829.07,Hubei
2782,480,945,29.75,115.0,730000000.0,0.067,1932.72,Hubei
2783,480,946,29.75,115.3125,510000000.0,0.089,1795.57,Hubei
2784,480,947,29.75,115.625,480000000.0,0.122,2313.82,Jiangxi
2785,480,948,29.75,115.9375,500000000.0,0.181,3542.0,Hubei
2786,480,949,29.75,116.25,470000000.0,0.237,4426.47,Jiangxi
2787,480,950,29.75,116.5625,420000000.0,0.239,3946.79,Jiangxi
2788,480,951,29.75,116.875,220000000.0,0.209,1813.51,Anhui
2789,480,952,29.75,117.1875,59000000.0,0.162,378.54,Jiangxi
2790,480,953,29.75,117.5,100000000.0,0.136,538.54,Anhui
2791,480,954,29.75,117.8125,120000000.0,0.115,550.3,Anhui
