Index,col,row,lat,lon,suitable_area(m2),Average_CF,Annual potential (GWh)
1497,469,893,27,98.75,3.0E+07,0.004,5.12
1498,469,894,27,99.0625,1.0E+08,0.006,23.59
1499,469,895,27,99.375,1.6E+08,0.022,144.46
1500,469,896,27,99.6875,9.5E+07,0.037,138.20
1501,469,897,27,100,1.0E+08,0.011,45.64
1502,469,898,27,100.3125,2.2E+08,0.021,187.97
1503,469,899,27,100.625,1.8E+08,0.022,153.44
1504,469,900,27,100.9375,3.9E+08,0.110,1680.17
1505,469,901,27,101.25,3.0E+08,0.051,603.20
1506,469,902,27,101.5625,1.9E+08,0.013,96.49
1507,469,903,27,101.875,1.7E+08,0.017,112.77
1508,469,904,27,102.1875,3.6E+08,0.035,498.97
1509,469,905,27,102.5,1.5E+08,0.072,428.10
1510,469,906,27,102.8125,3.1E+08,0.022,269.80
1511,469,907,27,103.125,4.2E+08,0.037,613.44
1512,469,908,27,103.4375,4.6E+08,0.054,983.01
1513,469,909,27,103.75,6.3E+08,0.072,1776.74
1514,469,910,27,104.0625,8.5E+08,0.137,4575.15
1515,469,911,27,104.375,8.4E+08,0.142,4708.68
1516,469,912,27,104.6875,6.8E+08,0.113,3043.58
1517,469,913,27,105,7.7E+08,0.108,3293.13
1518,469,914,27,105.3125,8.3E+08,0.120,3921.11
1519,469,915,27,105.625,8.7E+08,0.151,5176.87
1520,469,916,27,105.9375,8.6E+08,0.157,5327.39
1521,469,917,27,106.25,8.4E+08,0.170,5630.68
1522,469,918,27,106.5625,8.2E+08,0.183,5962.06
1523,469,919,27,106.875,8.0E+08,0.154,4864.94
1524,469,920,27,107.1875,7.3E+08,0.135,3891.88
1525,469,921,27,107.5,7.6E+08,0.138,4136.94
1526,469,922,27,107.8125,6.3E+08,0.126,3137.82
1527,469,923,27,108.125,6.7E+08,0.095,2502.27
1528,469,924,27,108.4375,6.6E+08,0.099,2591.87
1529,469,925,27,108.75,5.7E+08,0.120,2705.62
1530,469,926,27,109.0625,4.6E+08,0.126,2297.38
1531,469,927,27,109.375,4.8E+08,0.153,2913.57
1532,469,928,27,109.6875,3.0E+08,0.129,1531.58
1533,469,929,27,110,2.5E+08,0.097,961.65
1534,469,930,27,110.3125,1.6E+08,0.063,388.36
1535,469,931,27,110.625,6.5E+08,0.056,1446.12
1536,469,932,27,110.9375,8.2E+08,0.104,3354.24
1537,469,933,27,111.25,8.0E+08,0.108,3383.56
1538,469,934,27,111.5625,8.3E+08,0.141,4605.17
1539,469,935,27,111.875,6.0E+08,0.197,4666.15
1540,469,936,27,112.1875,6.3E+08,0.206,5131.02
1541,469,937,27,112.5,6.3E+08,0.195,4853.02
1542,469,938,27,112.8125,6.7E+08,0.213,5683.20
1543,469,939,27,113.125,5.4E+08,0.178,3769.91
1544,469,940,27,113.4375,5.3E+08,0.141,2925.86
1545,469,941,27,113.75,4.2E+08,0.111,1828.22
1546,469,942,27,114.0625,5.5E+08,0.063,1380.96
1547,469,943,27,114.375,5.0E+08,0.079,1556.36
1548,469,944,27,114.6875,6.6E+08,0.167,4382.72
1549,469,945,27,115,7.0E+08,0.202,5613.40
1550,469,946,27,115.3125,3.9E+08,0.176,2693.89
1551,469,947,27,115.625,4.2E+08,0.136,2234.51
1552,469,948,27,115.9375,2.3E+08,0.080,740.78
1553,469,949,27,116.25,2.9E+08,0.093,1073.52
1554,469,950,27,116.5625,2.9E+08,0.099,1117.91
1555,469,951,27,116.875,1.3E+08,0.066,345.03
1556,469,952,27,117.1875,1.5E+08,0.043,248.73
1557,469,953,27,117.5,8.3E+07,0.030,99.60
1558,469,954,27,117.8125,9.7E+07,0.027,102.97
1559,469,955,27,118.125,1.5E+08,0.031,182.12
1560,469,956,27,118.4375,1.7E+08,0.043,290.36
1561,469,957,27,118.75,1.2E+08,0.056,265.96
1562,469,958,27,119.0625,1.9E+08,0.056,416.35
1563,469,959,27,119.375,1.6E+08,0.032,202.98
1564,469,960,27,119.6875,2.3E+08,0.028,258.92
1565,469,961,27,120,2.3E+08,0.084,773.50
1566,469,962,27,120.3125,9.0E+07,0.186,661.05
1567,469,963,27,120.625,0.0E+00,0.411,0.00
1568,470,861,27.25,88.75,4.0E+06,0.001,0.21
1569,470,862,27.25,89.0625,3.5E+07,0.003,4.33
1570,470,871,27.25,91.875,0.0E+00,0.004,0.00
1571,470,872,27.25,92.1875,4.9E+07,0.018,35.10
1572,470,873,27.25,92.5,8.9E+07,0.006,19.49
1573,470,874,27.25,92.8125,3.4E+07,0.011,14.34
1574,470,875,27.25,93.125,9.1E+07,0.021,75.05
1575,470,876,27.25,93.4375,5.0E+07,0.040,79.41
1576,470,877,27.25,93.75,8.4E+07,0.029,97.77
1577,470,878,27.25,94.0625,1.6E+07,0.060,38.12
1578,470,893,27.25,98.75,4.5E+07,0.007,12.90
1579,470,894,27.25,99.0625,8.9E+07,0.004,13.53
1580,470,895,27.25,99.375,2.0E+08,0.016,128.07
1581,470,896,27.25,99.6875,1.0E+08,0.013,51.36
1582,470,897,27.25,100,7.6E+07,0.017,51.81
1583,470,898,27.25,100.3125,1.3E+08,0.010,53.80
1584,470,899,27.25,100.625,1.6E+08,0.015,96.39
1585,470,900,27.25,100.9375,3.0E+08,0.085,993.92
1586,470,901,27.25,101.25,3.6E+08,0.051,720.68
1587,470,902,27.25,101.5625,1.7E+08,0.028,191.04
1588,470,903,27.25,101.875,1.8E+08,0.018,125.05
1589,470,904,27.25,102.1875,2.6E+08,0.020,202.29
1590,470,905,27.25,102.5,2.0E+08,0.016,128.14
1591,470,906,27.25,102.8125,1.5E+08,0.009,50.64
1592,470,907,27.25,103.125,1.9E+08,0.023,172.97
1593,470,908,27.25,103.4375,5.9E+08,0.039,915.77
1594,470,909,27.25,103.75,7.6E+08,0.096,2908.15
1595,470,910,27.25,104.0625,7.6E+08,0.103,3083.38
1596,470,911,27.25,104.375,7.1E+08,0.101,2841.18
1597,470,912,27.25,104.6875,7.9E+08,0.106,3281.14
1598,470,913,27.25,105,8.1E+08,0.100,3196.03
1599,470,914,27.25,105.3125,8.2E+08,0.127,4107.12
1600,470,915,27.25,105.625,8.3E+08,0.174,5724.90
1601,470,916,27.25,105.9375,8.2E+08,0.159,5130.55
1602,470,917,27.25,106.25,8.0E+08,0.141,4473.41
1603,470,918,27.25,106.5625,6.7E+08,0.139,3689.29
1604,470,919,27.25,106.875,7.5E+08,0.138,4101.99
1605,470,920,27.25,107.1875,7.5E+08,0.126,3707.70
1606,470,921,27.25,107.5,7.2E+08,0.116,3306.95
1607,470,922,27.25,107.8125,5.9E+08,0.106,2466.13
1608,470,923,27.25,108.125,3.8E+08,0.078,1166.25
1609,470,924,27.25,108.4375,4.3E+08,0.087,1456.28
1610,470,925,27.25,108.75,6.5E+08,0.112,2863.83
1611,470,926,27.25,109.0625,5.4E+08,0.130,2740.45
1612,470,927,27.25,109.375,3.4E+08,0.136,1845.62
1613,470,928,27.25,109.6875,5.5E+08,0.136,2949.29
1614,470,929,27.25,110,3.8E+08,0.092,1387.83
1615,470,930,27.25,110.3125,2.4E+08,0.052,497.75
1616,470,931,27.25,110.625,3.1E+08,0.042,506.50
1617,470,932,27.25,110.9375,5.9E+08,0.082,1923.53
1618,470,933,27.25,111.25,8.0E+08,0.116,3668.41
1619,470,934,27.25,111.5625,7.5E+08,0.136,4031.90
1620,470,935,27.25,111.875,8.1E+08,0.201,6412.56
1621,470,936,27.25,112.1875,6.0E+08,0.214,5042.82
1622,470,937,27.25,112.5,5.1E+08,0.172,3456.67
1623,470,938,27.25,112.8125,4.5E+08,0.160,2818.11
1624,470,939,27.25,113.125,4.6E+08,0.194,3536.09
1625,470,940,27.25,113.4375,6.1E+08,0.150,3644.54
1626,470,941,27.25,113.75,2.3E+08,0.102,914.03
1627,470,942,27.25,114.0625,4.3E+08,0.048,822.46
1628,470,943,27.25,114.375,3.9E+08,0.070,1057.89
1629,470,944,27.25,114.6875,7.0E+08,0.154,4254.77
1630,470,945,27.25,115,7.4E+08,0.209,6083.17
1631,470,946,27.25,115.3125,5.0E+08,0.184,3592.24
1632,470,947,27.25,115.625,5.1E+08,0.166,3321.51
1633,470,948,27.25,115.9375,3.0E+08,0.103,1215.58
1634,470,949,27.25,116.25,1.4E+08,0.076,415.81
1635,470,950,27.25,116.5625,4.8E+08,0.104,1986.85
1636,470,951,27.25,116.875,2.4E+08,0.084,806.40
1637,470,952,27.25,117.1875,2.1E+08,0.055,452.00
1638,470,953,27.25,117.5,1.7E+08,0.031,204.29
1639,470,954,27.25,117.8125,1.0E+08,0.031,127.35
1640,470,955,27.25,118.125,1.5E+08,0.035,203.13
1641,470,956,27.25,118.4375,1.8E+08,0.041,284.23
1642,470,957,27.25,118.75,2.9E+08,0.044,502.44
1643,470,958,27.25,119.0625,1.0E+08,0.067,273.19
1644,470,959,27.25,119.375,2.0E+08,0.039,307.15
1645,470,960,27.25,119.6875,3.1E+08,0.037,446.54
1646,470,961,27.25,120,2.0E+08,0.063,496.74
1647,470,962,27.25,120.3125,2.7E+08,0.121,1268.15
1648,470,963,27.25,120.625,5.4E+07,0.314,669.23
1649,471,861,27.5,88.75,7.7E+07,0.001,1.67
1650,471,862,27.5,89.0625,2.8E+08,0.015,167.60
1651,471,870,27.5,91.5625,2.4E+07,0.000,0.15
1652,471,871,27.5,91.875,2.2E+07,0.001,0.51
1653,471,872,27.5,92.1875,1.6E+08,0.018,117.11
1654,471,873,27.5,92.5,4.8E+07,0.004,7.87
1655,471,874,27.5,92.8125,4.0E+07,0.005,8.59
1656,471,875,27.5,93.125,5.8E+07,0.015,34.39
1657,471,876,27.5,93.4375,3.6E+07,0.031,44.56
1658,471,877,27.5,93.75,1.5E+08,0.014,82.19
1659,471,878,27.5,94.0625,4.1E+07,0.020,31.79
1660,471,879,27.5,94.375,3.0E+07,0.040,47.66
1661,471,880,27.5,94.6875,3.0E+06,0.085,10.07
1662,471,892,27.5,98.4375,1.6E+07,0.004,2.60
1663,471,893,27.5,98.75,3.1E+07,0.006,6.99
1664,471,894,27.5,99.0625,9.8E+07,0.006,24.83
1665,471,895,27.5,99.375,6.9E+07,0.013,35.99
1666,471,896,27.5,99.6875,2.0E+08,0.015,116.84
1667,471,897,27.5,100,1.7E+08,0.063,420.39
1668,471,898,27.5,100.3125,1.3E+08,0.005,27.70
1669,471,899,27.5,100.625,1.7E+08,0.021,145.47
1670,471,900,27.5,100.9375,2.1E+08,0.051,424.97
1671,471,901,27.5,101.25,4.9E+08,0.054,1048.14
1672,471,902,27.5,101.5625,6.1E+08,0.056,1340.27
1673,471,903,27.5,101.875,1.8E+08,0.035,248.79
1674,471,904,27.5,102.1875,2.3E+08,0.012,105.24
1675,471,905,27.5,102.5,2.4E+08,0.010,99.22
1676,471,906,27.5,102.8125,3.9E+08,0.026,408.77
1677,471,907,27.5,103.125,1.6E+08,0.006,41.35
1678,471,908,27.5,103.4375,5.5E+08,0.030,654.76
1679,471,909,27.5,103.75,6.4E+08,0.043,1090.84
1680,471,910,27.5,104.0625,6.0E+08,0.038,906.50
1681,471,911,27.5,104.375,7.5E+08,0.067,1982.05
1682,471,912,27.5,104.6875,6.3E+08,0.084,2115.85
1683,471,913,27.5,105,8.2E+08,0.079,2558.67
1684,471,914,27.5,105.3125,8.3E+08,0.108,3558.96
1685,471,915,27.5,105.625,8.1E+08,0.099,3146.40
1686,471,916,27.5,105.9375,6.6E+08,0.108,2840.87
1687,471,917,27.5,106.25,6.6E+08,0.117,3081.38
1688,471,918,27.5,106.5625,8.2E+08,0.126,4110.57
1689,471,919,27.5,106.875,8.5E+08,0.144,4848.26
1690,471,920,27.5,107.1875,7.4E+08,0.110,3222.73
1691,471,921,27.5,107.5,7.1E+08,0.091,2552.61
1692,471,922,27.5,107.8125,6.5E+08,0.087,2229.61
1693,471,923,27.5,108.125,6.2E+08,0.091,2245.23
1694,471,924,27.5,108.4375,4.8E+08,0.090,1705.61
1695,471,925,27.5,108.75,7.0E+08,0.097,2667.90
1696,471,926,27.5,109.0625,7.1E+08,0.112,3161.09
1697,471,927,27.5,109.375,4.9E+08,0.111,2150.96
1698,471,928,27.5,109.6875,4.5E+08,0.116,2061.99
1699,471,929,27.5,110,4.5E+08,0.092,1615.22
1700,471,930,27.5,110.3125,3.1E+08,0.061,737.30
1701,471,931,27.5,110.625,3.2E+08,0.052,647.87
1702,471,932,27.5,110.9375,3.9E+08,0.052,803.24
1703,471,933,27.5,111.25,5.1E+08,0.079,1600.41
1704,471,934,27.5,111.5625,4.8E+08,0.089,1679.48
1705,471,935,27.5,111.875,6.6E+08,0.138,3586.84
1706,471,936,27.5,112.1875,7.3E+08,0.212,6075.33
1707,471,937,27.5,112.5,5.8E+08,0.187,4258.80
1708,471,938,27.5,112.8125,4.9E+08,0.191,3652.52
1709,471,939,27.5,113.125,4.1E+08,0.196,3170.79
1710,471,940,27.5,113.4375,5.3E+08,0.154,3253.97
1711,471,941,27.5,113.75,3.6E+08,0.116,1641.45
1712,471,942,27.5,114.0625,2.7E+08,0.047,500.68
1713,471,943,27.5,114.375,3.5E+08,0.043,596.58
1714,471,944,27.5,114.6875,5.5E+08,0.127,2737.47
1715,471,945,27.5,115,5.5E+08,0.204,4418.59
1716,471,946,27.5,115.3125,5.0E+08,0.193,3801.33
1717,471,947,27.5,115.625,5.0E+08,0.186,3660.23
1718,471,948,27.5,115.9375,4.0E+08,0.106,1677.50
1719,471,949,27.5,116.25,2.6E+08,0.103,1066.64
1720,471,950,27.5,116.5625,3.9E+08,0.132,2033.49
1721,471,951,27.5,116.875,1.9E+08,0.100,755.79
1722,471,952,27.5,117.1875,2.2E+08,0.050,427.18
1723,471,953,27.5,117.5,1.6E+08,0.030,186.30
1724,471,954,27.5,117.8125,1.8E+08,0.028,202.03
1725,471,955,27.5,118.125,1.2E+08,0.043,199.76
1726,471,956,27.5,118.4375,1.1E+08,0.040,173.47
1727,471,957,27.5,118.75,1.5E+08,0.033,192.34
1728,471,958,27.5,119.0625,1.4E+08,0.052,279.07
1729,471,959,27.5,119.375,1.4E+08,0.042,238.90
1730,471,960,27.5,119.6875,1.2E+08,0.055,266.66
1731,471,961,27.5,120,1.5E+08,0.046,266.63
1732,471,962,27.5,120.3125,3.8E+08,0.075,1109.31
1733,471,963,27.5,120.625,2.0E+08,0.211,1702.21
1734,471,964,27.5,120.9375,0.0E+00,0.358,0.00
1735,471,965,27.5,121.25,0.0E+00,0.420,0.00
1736,472,856,27.75,87.1875,1.8E+07,0.000,0.27
1737,472,857,27.75,87.5,3.6E+07,0.002,2.40
1738,472,858,27.75,87.8125,3.3E+07,0.003,3.97
1739,472,859,27.75,88.125,0.0E+00,0.022,0.00
1740,472,861,27.75,88.75,1.0E+08,0.003,11.33
1741,472,862,27.75,89.0625,6.7E+08,0.027,709.97
1742,472,863,27.75,89.375,2.4E+07,0.013,12.39
1743,472,868,27.75,90.9375,1.0E+06,0.005,0.18
1744,472,869,27.75,91.25,0.0E+00,0.001,0.00
1745,472,870,27.75,91.5625,4.6E+07,0.001,1.05
1746,472,871,27.75,91.875,3.7E+08,0.003,48.50
1747,472,872,27.75,92.1875,3.5E+08,0.047,658.82
1748,472,873,27.75,92.5,2.6E+08,0.038,397.81
1749,472,874,27.75,92.8125,3.2E+07,0.006,7.68
1750,472,875,27.75,93.125,2.5E+07,0.007,7.19
1751,472,876,27.75,93.4375,4.0E+07,0.007,10.58
1752,472,877,27.75,93.75,1.3E+07,0.003,1.59
1753,472,878,27.75,94.0625,3.7E+07,0.003,3.77
1754,472,879,27.75,94.375,5.2E+07,0.011,22.32
1755,472,880,27.75,94.6875,3.5E+07,0.031,42.56
1756,472,881,27.75,95,2.3E+07,0.072,65.65
1757,472,887,27.75,96.875,0.0E+00,0.001,0.00
1758,472,888,27.75,97.1875,5.0E+06,0.000,0.02
1759,472,891,27.75,98.125,9.0E+06,0.002,0.70
1760,472,892,27.75,98.4375,1.1E+08,0.005,21.62
1761,472,893,27.75,98.75,8.7E+07,0.004,13.60
1762,472,894,27.75,99.0625,9.8E+07,0.010,40.57
1763,472,895,27.75,99.375,5.6E+07,0.006,12.91
1764,472,896,27.75,99.6875,3.0E+08,0.044,529.06
1765,472,897,27.75,100,1.4E+08,0.107,600.49
1766,472,898,27.75,100.3125,1.1E+08,0.013,56.46
1767,472,899,27.75,100.625,2.1E+08,0.024,195.40
1768,472,900,27.75,100.9375,2.0E+08,0.039,303.74
1769,472,901,27.75,101.25,2.0E+08,0.029,222.16
1770,472,902,27.75,101.5625,4.2E+08,0.038,633.54
1771,472,903,27.75,101.875,1.5E+08,0.035,198.71
1772,472,904,27.75,102.1875,4.0E+08,0.029,464.46
1773,472,905,27.75,102.5,4.5E+08,0.044,771.41
1774,472,906,27.75,102.8125,5.8E+08,0.074,1705.59
1775,472,907,27.75,103.125,3.2E+08,0.006,72.84
1776,472,908,27.75,103.4375,3.5E+08,0.006,80.91
1777,472,909,27.75,103.75,5.0E+08,0.007,138.76
1778,472,910,27.75,104.0625,4.2E+08,0.019,319.72
1779,472,911,27.75,104.375,4.2E+08,0.023,385.57
1780,472,912,27.75,104.6875,5.9E+08,0.029,670.71
1781,472,913,27.75,105,7.2E+08,0.057,1616.30
1782,472,914,27.75,105.3125,7.3E+08,0.060,1716.77
1783,472,915,27.75,105.625,6.7E+08,0.044,1165.66
1784,472,916,27.75,105.9375,6.0E+08,0.063,1501.30
1785,472,917,27.75,106.25,7.2E+08,0.081,2317.16
1786,472,918,27.75,106.5625,7.8E+08,0.102,3118.44
1787,472,919,27.75,106.875,8.0E+08,0.117,3671.94
1788,472,920,27.75,107.1875,8.3E+08,0.105,3457.42
1789,472,921,27.75,107.5,7.5E+08,0.095,2809.94
1790,472,922,27.75,107.8125,7.4E+08,0.090,2619.64
1791,472,923,27.75,108.125,8.1E+08,0.086,2762.47
1792,472,924,27.75,108.4375,5.4E+08,0.070,1489.29
1793,472,925,27.75,108.75,4.2E+08,0.047,775.70
1794,472,926,27.75,109.0625,8.0E+08,0.092,2884.73
1795,472,927,27.75,109.375,6.2E+08,0.117,2886.27
1796,472,928,27.75,109.6875,5.6E+08,0.137,3011.51
1797,472,929,27.75,110,5.7E+08,0.119,2692.44
1798,472,930,27.75,110.3125,3.9E+08,0.077,1182.16
1799,472,931,27.75,110.625,3.4E+08,0.070,942.99
1800,472,932,27.75,110.9375,2.4E+08,0.044,419.86
1801,472,933,27.75,111.25,7.1E+08,0.076,2121.51
1802,472,934,27.75,111.5625,7.2E+08,0.109,3116.97
1803,472,935,27.75,111.875,7.3E+08,0.149,4288.39
1804,472,936,27.75,112.1875,6.0E+08,0.200,4714.44
1805,472,937,27.75,112.5,6.8E+08,0.210,5640.51
1806,472,938,27.75,112.8125,6.5E+08,0.203,5184.90
1807,472,939,27.75,113.125,4.9E+08,0.200,3855.40
1808,472,940,27.75,113.4375,4.3E+08,0.175,3010.01
1809,472,941,27.75,113.75,5.2E+08,0.131,2673.66
1810,472,942,27.75,114.0625,5.7E+08,0.100,2249.77
1811,472,943,27.75,114.375,5.9E+08,0.068,1590.23
1812,472,944,27.75,114.6875,4.4E+08,0.117,2045.67
1813,472,945,27.75,115,5.7E+08,0.193,4361.10
1814,472,946,27.75,115.3125,6.9E+08,0.197,5328.55
1815,472,947,27.75,115.625,4.4E+08,0.165,2846.83
1816,472,948,27.75,115.9375,6.0E+08,0.131,3100.90
1817,472,949,27.75,116.25,6.7E+08,0.157,4136.31
1818,472,950,27.75,116.5625,6.0E+08,0.157,3741.46
1819,472,951,27.75,116.875,2.3E+08,0.133,1217.57
1820,472,952,27.75,117.1875,1.4E+08,0.062,339.44
1821,472,953,27.75,117.5,1.0E+08,0.048,195.07
1822,472,954,27.75,117.8125,1.2E+08,0.030,137.29
1823,472,955,27.75,118.125,1.5E+08,0.041,242.65
1824,472,956,27.75,118.4375,1.0E+08,0.042,166.82
1825,472,957,27.75,118.75,1.8E+08,0.037,258.38
1826,472,958,27.75,119.0625,2.3E+07,0.039,35.61
1827,472,959,27.75,119.375,6.2E+07,0.038,92.04
1828,472,960,27.75,119.6875,5.9E+07,0.032,74.92
1829,472,961,27.75,120,1.1E+08,0.038,171.71
1830,472,962,27.75,120.3125,3.5E+08,0.041,574.23
1831,472,963,27.75,120.625,4.1E+08,0.127,2053.70
1832,472,964,27.75,120.9375,2.1E+07,0.272,225.54
1833,472,965,27.75,121.25,0.0E+00,0.386,0.00
1834,473,852,28,85.9375,7.0E+07,0.001,3.55
1835,473,853,28,86.25,7.9E+07,0.003,8.02
1836,473,854,28,86.5625,1.8E+08,0.012,86.41
1837,473,855,28,86.875,1.9E+08,0.017,126.58
1838,473,856,28,87.1875,3.7E+08,0.008,121.96
1839,473,857,28,87.5,3.7E+08,0.012,175.61
1840,473,858,28,87.8125,5.6E+08,0.058,1279.83
1841,473,859,28,88.125,4.9E+08,0.080,1555.16
1842,473,860,28,88.4375,3.4E+08,0.052,705.10
1843,473,861,28,88.75,3.0E+08,0.038,445.68
1844,473,862,28,89.0625,8.4E+08,0.080,2670.98
1845,473,863,28,89.375,5.3E+08,0.030,640.15
1846,473,864,28,89.6875,1.0E+06,0.005,0.18
1847,473,866,28,90.3125,1.7E+07,0.023,15.46
1848,473,867,28,90.625,1.3E+08,0.028,142.89
1849,473,868,28,90.9375,2.0E+08,0.008,66.06
1850,473,869,28,91.25,1.2E+08,0.002,11.14
1851,473,870,28,91.5625,2.4E+08,0.008,80.08
1852,473,871,28,91.875,5.0E+08,0.019,380.43
1853,473,872,28,92.1875,6.4E+08,0.066,1680.93
1854,473,873,28,92.5,3.9E+08,0.058,879.74
1855,473,874,28,92.8125,1.5E+08,0.012,71.55
1856,473,875,28,93.125,6.0E+07,0.003,8.12
1857,473,876,28,93.4375,3.7E+07,0.000,0.71
1858,473,877,28,93.75,1.2E+07,0.000,0.15
1859,473,878,28,94.0625,2.7E+07,0.000,0.49
1860,473,879,28,94.375,2.8E+07,0.007,8.06
1861,473,880,28,94.6875,9.2E+07,0.020,73.90
1862,473,881,28,95,4.8E+07,0.014,26.99
1863,473,882,28,95.3125,2.0E+08,0.013,103.15
1864,473,885,28,96.25,0.0E+00,0.002,0.00
1865,473,886,28,96.5625,0.0E+00,0.000,0.00
1866,473,887,28,96.875,3.9E+07,0.000,0.09
1867,473,888,28,97.1875,2.5E+08,0.001,12.76
1868,473,889,28,97.5,5.3E+07,0.002,3.87
1869,473,891,28,98.125,9.1E+07,0.010,34.39
1870,473,892,28,98.4375,1.2E+08,0.002,7.28
1871,473,893,28,98.75,1.3E+08,0.002,8.90
1872,473,894,28,99.0625,1.5E+08,0.008,46.95
1873,473,895,28,99.375,8.9E+07,0.007,25.45
1874,473,896,28,99.6875,2.1E+08,0.036,299.80
1875,473,897,28,100,2.6E+08,0.110,1127.13
1876,473,898,28,100.3125,7.6E+07,0.017,50.55
1877,473,899,28,100.625,1.2E+08,0.022,105.74
1878,473,900,28,100.9375,7.9E+07,0.024,75.34
1879,473,901,28,101.25,1.3E+08,0.026,131.33
1880,473,902,28,101.5625,8.6E+07,0.017,58.01
1881,473,903,28,101.875,8.8E+07,0.013,45.12
1882,473,904,28,102.1875,4.6E+08,0.040,720.68
1883,473,905,28,102.5,5.1E+08,0.097,1957.45
1884,473,906,28,102.8125,5.5E+08,0.082,1789.03
1885,473,907,28,103.125,4.1E+08,0.016,254.41
1886,473,908,28,103.4375,1.8E+08,0.001,8.80
1887,473,909,28,103.75,3.9E+08,0.002,26.80
1888,473,910,28,104.0625,2.2E+08,0.005,39.93
1889,473,911,28,104.375,2.9E+08,0.016,180.07
1890,473,912,28,104.6875,4.0E+08,0.025,398.59
1891,473,913,28,105,4.2E+08,0.030,491.45
1892,473,914,28,105.3125,4.4E+08,0.040,707.58
1893,473,915,28,105.625,5.2E+08,0.061,1265.85
1894,473,916,28,105.9375,5.4E+08,0.053,1112.30
1895,473,917,28,106.25,7.1E+08,0.056,1568.51
1896,473,918,28,106.5625,7.1E+08,0.080,2253.03
1897,473,919,28,106.875,7.3E+08,0.097,2791.87
1898,473,920,28,107.1875,8.0E+08,0.077,2433.12
1899,473,921,28,107.5,7.2E+08,0.087,2477.53
1900,473,922,28,107.8125,8.3E+08,0.092,3009.98
1901,473,923,28,108.125,8.0E+08,0.058,1813.99
1902,473,924,28,108.4375,6.3E+08,0.051,1257.37
1903,473,925,28,108.75,3.1E+08,0.036,435.64
1904,473,926,28,109.0625,7.0E+08,0.081,2226.48
1905,473,927,28,109.375,8.1E+08,0.132,4227.44
1906,473,928,28,109.6875,6.9E+08,0.126,3426.92
1907,473,929,28,110,7.3E+08,0.114,3270.79
1908,473,930,28,110.3125,4.8E+08,0.103,1924.66
1909,473,931,28,110.625,6.9E+08,0.103,2800.85
1910,473,932,28,110.9375,2.1E+08,0.051,418.82
1911,473,933,28,111.25,6.2E+08,0.081,1966.73
1912,473,934,28,111.5625,6.7E+08,0.130,3419.36
1913,473,935,28,111.875,5.6E+08,0.138,3062.78
1914,473,936,28,112.1875,6.6E+08,0.204,5288.57
1915,473,937,28,112.5,6.5E+08,0.218,5602.20
1916,473,938,28,112.8125,6.3E+08,0.203,5088.93
1917,473,939,28,113.125,5.6E+08,0.196,4318.50
1918,473,940,28,113.4375,4.6E+08,0.168,3039.47
1919,473,941,28,113.75,6.0E+08,0.136,3239.32
1920,473,942,28,114.0625,5.9E+08,0.124,2885.13
1921,473,943,28,114.375,6.6E+08,0.087,2263.89
1922,473,944,28,114.6875,6.4E+08,0.116,2958.73
1923,473,945,28,115,7.7E+08,0.162,4892.19
1924,473,946,28,115.3125,8.5E+08,0.210,7018.05
1925,473,947,28,115.625,7.7E+08,0.185,5627.74
1926,473,948,28,115.9375,6.2E+08,0.180,4397.52
1927,473,949,28,116.25,7.5E+08,0.199,5933.09
1928,473,950,28,116.5625,8.1E+08,0.201,6396.50
1929,473,951,28,116.875,4.5E+08,0.158,2826.98
1930,473,952,28,117.1875,2.6E+08,0.086,870.28
1931,473,953,28,117.5,1.5E+08,0.064,375.96
1932,473,954,28,117.8125,1.5E+08,0.044,266.21
1933,473,955,28,118.125,7.0E+07,0.043,119.32
1934,473,956,28,118.4375,2.6E+08,0.041,429.45
1935,473,957,28,118.75,1.2E+08,0.047,226.20
1936,473,958,28,119.0625,1.6E+08,0.037,227.04
1937,473,959,28,119.375,7.2E+07,0.033,93.59
1938,473,960,28,119.6875,4.9E+07,0.032,61.43
1939,473,961,28,120,9.8E+07,0.045,173.41
1940,473,962,28,120.3125,2.1E+08,0.036,292.15
1941,473,963,28,120.625,2.6E+08,0.073,754.83
1942,473,964,28,120.9375,2.4E+08,0.173,1632.82
1943,473,965,28,121.25,5.9E+07,0.325,757.42
1944,473,966,28,121.5625,0.0E+00,0.389,0.00
1945,474,849,28.25,85,1.0E+06,0.000,0.02
1946,474,850,28.25,85.3125,2.0E+07,0.000,0.12
1947,474,851,28.25,85.625,6.4E+07,0.003,6.94
1948,474,852,28.25,85.9375,4.1E+08,0.022,358.27
1949,474,853,28.25,86.25,4.6E+08,0.022,397.81
1950,474,854,28.25,86.5625,6.0E+08,0.093,2196.52
1951,474,855,28.25,86.875,5.7E+08,0.081,1813.83
1952,474,856,28.25,87.1875,4.8E+08,0.029,558.62
1953,474,857,28.25,87.5,4.6E+08,0.028,508.82
1954,474,858,28.25,87.8125,6.1E+08,0.067,1594.75
1955,474,859,28.25,88.125,8.1E+08,0.105,3360.69
1956,474,860,28.25,88.4375,8.3E+08,0.109,3554.54
1957,474,861,28.25,88.75,8.2E+08,0.090,2900.58
1958,474,862,28.25,89.0625,8.1E+08,0.110,3525.43
1959,474,863,28.25,89.375,7.1E+08,0.060,1689.33
1960,474,864,28.25,89.6875,5.4E+08,0.031,674.69
