index,lat,lon,province
11109,46.25,86.875,Xinjiang
11110,46.25,87.1875,Xinjiang
11111,46.25,87.5,Xinjiang
11112,46.25,87.8125,Xinjiang
11113,46.25,88.125,Xinjiang
11114,46.25,88.4375,Xinjiang
11115,46.25,88.75,Xinjiang
11116,46.25,89.0625,Xinjiang
11117,46.25,89.375,Xinjiang
11118,46.25,89.6875,Xinjiang
11119,46.25,90,Xinjiang
11120,46.25,90.3125,Xinjiang
11121,46.25,90.625,Xinjiang
11122,46.25,90.9375,Xinjiang
11123,46.25,116.875,EastInnerMongolia
11124,46.25,117.1875,EastInnerMongolia
11125,46.25,117.5,EastInnerMongolia
11126,46.25,117.8125,EastInnerMongolia
11127,46.25,118.125,EastInnerMongolia
11128,46.25,118.4375,EastInnerMongolia
11129,46.25,118.75,EastInnerMongolia
11130,46.25,119.0625,EastInnerMongolia
11131,46.25,119.375,EastInnerMongolia
11132,46.25,119.6875,EastInnerMongolia
11133,46.25,120,EastInnerMongolia
11134,46.25,120.3125,EastInnerMongolia
11135,46.25,120.625,EastInnerMongolia
11136,46.25,120.9375,EastInnerMongolia
11137,46.25,121.25,EastInnerMongolia
11138,46.25,121.5625,EastInnerMongolia
11139,46.25,121.875,EastInnerMongolia
11140,46.25,122.1875,EastInnerMongolia
11141,46.25,122.5,EastInnerMongolia
11142,46.25,122.8125,EastInnerMongolia
11143,46.25,123.125,EastInnerMongolia
11144,46.25,123.4375,Heilongjiang
11145,46.25,123.75,Jilin
11146,46.25,124.0625,Heilongjiang
11147,46.25,124.375,Heilongjiang
11148,46.25,124.6875,Heilongjiang
11149,46.25,125,Heilongjiang
11150,46.25,125.3125,Heilongjiang
11151,46.25,125.625,Heilongjiang
11152,46.25,125.9375,Heilongjiang
11153,46.25,126.25,Heilongjiang
11154,46.25,126.5625,Heilongjiang
11155,46.25,126.875,Heilongjiang
11156,46.25,127.1875,Heilongjiang
11157,46.25,127.5,Heilongjiang
11158,46.25,127.8125,Heilongjiang
11159,46.25,128.125,Heilongjiang
11160,46.25,128.4375,Heilongjiang
11161,46.25,128.75,Heilongjiang
11162,46.25,129.0625,Heilongjiang
11163,46.25,129.375,Heilongjiang
11164,46.25,129.6875,Heilongjiang
11165,46.25,130,Heilongjiang
11166,46.25,130.3125,Heilongjiang
11167,46.25,130.625,Heilongjiang
11168,46.25,130.9375,Heilongjiang
11169,46.25,131.25,Heilongjiang
11170,46.25,131.5625,Heilongjiang
11171,46.25,131.875,Heilongjiang
11172,46.25,132.1875,Heilongjiang
11173,46.25,132.5,Heilongjiang
11174,46.25,132.8125,Heilongjiang
11175,46.25,133.125,Heilongjiang
11176,46.25,133.4375,Heilongjiang
11177,46.25,133.75,Heilongjiang
11178,46.5,82.8125,Xinjiang
11179,46.5,83.125,Xinjiang
11180,46.5,83.4375,Xinjiang
11181,46.5,83.75,Xinjiang
11182,46.5,84.0625,Xinjiang
11183,46.5,84.375,Xinjiang
11184,46.5,84.6875,Xinjiang
11185,46.5,85,Xinjiang
11186,46.5,85.3125,Xinjiang
11187,46.5,85.625,Xinjiang
11188,46.5,85.9375,Xinjiang
11189,46.5,86.25,Xinjiang
11190,46.5,86.5625,Xinjiang
11191,46.5,86.875,Xinjiang
11192,46.5,87.1875,Xinjiang
11193,46.5,87.5,Xinjiang
11194,46.5,87.8125,Xinjiang
11195,46.5,88.125,Xinjiang
11196,46.5,88.4375,Xinjiang
11197,46.5,88.75,Xinjiang
11198,46.5,89.0625,Xinjiang
11199,46.5,89.375,Xinjiang
11200,46.5,89.6875,Xinjiang
11201,46.5,90,Xinjiang
11202,46.5,90.3125,Xinjiang
11203,46.5,90.625,Xinjiang
11204,46.5,90.9375,Xinjiang
11205,46.5,117.5,EastInnerMongolia
11206,46.5,117.8125,EastInnerMongolia
11207,46.5,118.125,EastInnerMongolia
11208,46.5,118.4375,EastInnerMongolia
11209,46.5,118.75,EastInnerMongolia
11210,46.5,119.0625,EastInnerMongolia
11211,46.5,119.375,EastInnerMongolia
11212,46.5,119.6875,EastInnerMongolia
11213,46.5,120,EastInnerMongolia
11214,46.5,120.3125,EastInnerMongolia
11215,46.5,120.625,EastInnerMongolia
11216,46.5,120.9375,EastInnerMongolia
11217,46.5,121.25,EastInnerMongolia
11218,46.5,121.5625,EastInnerMongolia
11219,46.5,121.875,EastInnerMongolia
11220,46.5,122.1875,EastInnerMongolia
11221,46.5,122.5,EastInnerMongolia
11222,46.5,122.8125,EastInnerMongolia
11223,46.5,123.125,Heilongjiang
11224,46.5,123.4375,Heilongjiang
11225,46.5,123.75,Heilongjiang
11226,46.5,124.0625,Heilongjiang
11227,46.5,124.375,Heilongjiang
11228,46.5,124.6875,Heilongjiang
11229,46.5,125,Heilongjiang
11230,46.5,125.3125,Heilongjiang
11231,46.5,125.625,Heilongjiang
11232,46.5,125.9375,Heilongjiang
11233,46.5,126.25,Heilongjiang
11234,46.5,126.5625,Heilongjiang
11235,46.5,126.875,Heilongjiang
11236,46.5,127.1875,Heilongjiang
11237,46.5,127.5,Heilongjiang
11238,46.5,127.8125,Heilongjiang
11239,46.5,128.125,Heilongjiang
11240,46.5,128.4375,Heilongjiang
11241,46.5,129.0625,Heilongjiang
11242,46.5,129.375,Heilongjiang
11243,46.5,129.6875,Heilongjiang
11244,46.5,130,Heilongjiang
11245,46.5,130.3125,Heilongjiang
11246,46.5,130.625,Heilongjiang
11247,46.5,130.9375,Heilongjiang
11248,46.5,131.25,Heilongjiang
11249,46.5,131.5625,Heilongjiang
11250,46.5,131.875,Heilongjiang
11251,46.5,132.1875,Heilongjiang
11252,46.5,132.5,Heilongjiang
11253,46.5,132.8125,Heilongjiang
11254,46.5,133.125,Heilongjiang
11255,46.5,133.4375,Heilongjiang
11256,46.5,133.75,Heilongjiang
11257,46.75,83.125,Xinjiang
11258,46.75,83.4375,Xinjiang
11259,46.75,83.75,Xinjiang
11260,46.75,84.0625,Xinjiang
11261,46.75,84.375,Xinjiang
11262,46.75,84.6875,Xinjiang
11263,46.75,85,Xinjiang
11264,46.75,85.3125,Xinjiang
11265,46.75,85.625,Xinjiang
11266,46.75,85.9375,Xinjiang
11267,46.75,86.25,Xinjiang
11268,46.75,86.5625,Xinjiang
11269,46.75,86.875,Xinjiang
11270,46.75,87.1875,Xinjiang
11271,46.75,87.5,Xinjiang
11272,46.75,87.8125,Xinjiang
11273,46.75,88.125,Xinjiang
11274,46.75,88.4375,Xinjiang
11275,46.75,88.75,Xinjiang
11276,46.75,89.0625,Xinjiang
11277,46.75,89.375,Xinjiang
11278,46.75,89.6875,Xinjiang
11279,46.75,90,Xinjiang
11280,46.75,90.3125,Xinjiang
11281,46.75,90.625,Xinjiang
11282,46.75,90.9375,Xinjiang
11283,46.75,120,EastInnerMongolia
11284,46.75,120.3125,EastInnerMongolia
11285,46.75,120.625,EastInnerMongolia
11286,46.75,120.9375,EastInnerMongolia
11287,46.75,121.25,EastInnerMongolia
11288,46.75,121.5625,EastInnerMongolia
11289,46.75,121.875,EastInnerMongolia
11290,46.75,122.1875,EastInnerMongolia
11291,46.75,122.5,EastInnerMongolia
11292,46.75,122.8125,EastInnerMongolia
11293,46.75,123.125,Heilongjiang
11294,46.75,123.4375,EastInnerMongolia
11295,46.75,123.75,Heilongjiang
11296,46.75,124.0625,Heilongjiang
11297,46.75,124.375,Heilongjiang
11298,46.75,124.6875,Heilongjiang
11299,46.75,125,Heilongjiang
11300,46.75,125.3125,Heilongjiang
11301,46.75,125.625,Heilongjiang
11302,46.75,125.9375,Heilongjiang
11303,46.75,126.25,Heilongjiang
11304,46.75,126.5625,Heilongjiang
11305,46.75,126.875,Heilongjiang
11306,46.75,127.1875,Heilongjiang
11307,46.75,127.5,Heilongjiang
11308,46.75,127.8125,Heilongjiang
11309,46.75,128.125,Heilongjiang
11310,46.75,128.4375,Heilongjiang
11311,46.75,128.75,Heilongjiang
11312,46.75,129.0625,Heilongjiang
11313,46.75,129.375,Heilongjiang
11314,46.75,129.6875,Heilongjiang
11315,46.75,130,Heilongjiang
11316,46.75,130.3125,Heilongjiang
11317,46.75,130.625,Heilongjiang
11318,46.75,130.9375,Heilongjiang
11319,46.75,131.25,Heilongjiang
11320,46.75,131.5625,Heilongjiang
11321,46.75,131.875,Heilongjiang
11322,46.75,132.1875,Heilongjiang
11323,46.75,132.5,Heilongjiang
11324,46.75,132.8125,Heilongjiang
11325,46.75,133.125,Heilongjiang
11326,46.75,133.4375,Heilongjiang
11327,46.75,133.75,Heilongjiang
11328,46.75,134.0625,Heilongjiang
11329,47,83.125,Xinjiang
11330,47,83.4375,Xinjiang
11331,47,83.75,Xinjiang
11332,47,84.6875,Xinjiang
11333,47,85.3125,Xinjiang
11334,47,85.625,Xinjiang
11335,47,85.9375,Xinjiang
11336,47,86.25,Xinjiang
11337,47,86.5625,Xinjiang
11338,47,86.875,Xinjiang
11339,47,87.1875,Xinjiang
11340,47,87.5,Xinjiang
11341,47,87.8125,Xinjiang
11342,47,88.125,Xinjiang
11343,47,88.4375,Xinjiang
11344,47,88.75,Xinjiang
11345,47,89.0625,Xinjiang
11346,47,89.375,Xinjiang
11347,47,89.6875,Xinjiang
11348,47,90,Xinjiang
11349,47,90.3125,Xinjiang
11350,47,90.625,Xinjiang
11351,47,120,EastInnerMongolia
11352,47,120.3125,EastInnerMongolia
11353,47,120.625,EastInnerMongolia
11354,47,120.9375,EastInnerMongolia
11355,47,121.25,EastInnerMongolia
11356,47,121.5625,EastInnerMongolia
11357,47,121.875,EastInnerMongolia
11358,47,122.1875,EastInnerMongolia
11359,47,122.5,EastInnerMongolia
11360,47,122.8125,Heilongjiang
11361,47,123.125,Heilongjiang
11362,47,123.4375,Heilongjiang
11363,47,123.75,Heilongjiang
11364,47,124.0625,Heilongjiang
11365,47,124.375,Heilongjiang
11366,47,124.6875,Heilongjiang
11367,47,125,Heilongjiang
11368,47,125.3125,Heilongjiang
11369,47,125.625,Heilongjiang
11370,47,125.9375,Heilongjiang
11371,47,126.25,Heilongjiang
11372,47,126.5625,Heilongjiang
11373,47,126.875,Heilongjiang
11374,47,127.1875,Heilongjiang
11375,47,127.5,Heilongjiang
11376,47,127.8125,Heilongjiang
11377,47,128.125,Heilongjiang
11378,47,128.4375,Heilongjiang
11379,47,128.75,Heilongjiang
11380,47,129.0625,Heilongjiang
11381,47,129.375,Heilongjiang
11382,47,129.6875,Heilongjiang
11383,47,130,Heilongjiang
11384,47,130.3125,Heilongjiang
11385,47,130.625,Heilongjiang
11386,47,130.9375,Heilongjiang
11387,47,131.25,Heilongjiang
11388,47,131.5625,Heilongjiang
11389,47,131.875,Heilongjiang
11390,47,132.1875,Heilongjiang
11391,47,132.5,Heilongjiang
11392,47,132.8125,Heilongjiang
11393,47,133.125,Heilongjiang
11394,47,133.4375,Heilongjiang
11395,47,133.75,Heilongjiang
11396,47,134.0625,Heilongjiang
11397,47.25,85.9375,Xinjiang
11398,47.25,86.25,Xinjiang
11399,47.25,86.5625,Xinjiang
11400,47.25,86.875,Xinjiang
11401,47.25,87.1875,Xinjiang
11402,47.25,87.5,Xinjiang
11403,47.25,87.8125,Xinjiang
11404,47.25,88.125,Xinjiang
11405,47.25,88.4375,Xinjiang
11406,47.25,88.75,Xinjiang
11407,47.25,89.0625,Xinjiang
11408,47.25,89.375,Xinjiang
11409,47.25,89.6875,Xinjiang
11410,47.25,90,Xinjiang
11411,47.25,90.3125,Xinjiang
11412,47.25,119.6875,EastInnerMongolia
11413,47.25,120,EastInnerMongolia
11414,47.25,120.3125,EastInnerMongolia
11415,47.25,120.625,EastInnerMongolia
11416,47.25,120.9375,EastInnerMongolia
11417,47.25,121.25,EastInnerMongolia
11418,47.25,121.5625,EastInnerMongolia
11419,47.25,121.875,EastInnerMongolia
11420,47.25,122.1875,EastInnerMongolia
11421,47.25,122.5,Heilongjiang
11422,47.25,122.8125,Heilongjiang
11423,47.25,123.125,Heilongjiang
11424,47.25,123.4375,Heilongjiang
11425,47.25,123.75,Heilongjiang
11426,47.25,124.0625,Heilongjiang
11427,47.25,124.375,Heilongjiang
11428,47.25,124.6875,Heilongjiang
11429,47.25,125,Heilongjiang
11430,47.25,125.3125,Heilongjiang
11431,47.25,125.625,Heilongjiang
11432,47.25,125.9375,Heilongjiang
11433,47.25,126.25,Heilongjiang
11434,47.25,126.5625,Heilongjiang
11435,47.25,126.875,Heilongjiang
11436,47.25,127.1875,Heilongjiang
11437,47.25,127.5,Heilongjiang
11438,47.25,127.8125,Heilongjiang
11439,47.25,128.125,Heilongjiang
11440,47.25,128.4375,Heilongjiang
11441,47.25,129.0625,Heilongjiang
11442,47.25,129.375,Heilongjiang
11443,47.25,129.6875,Heilongjiang
11444,47.25,130,Heilongjiang
11445,47.25,130.3125,Heilongjiang
11446,47.25,130.625,Heilongjiang
11447,47.25,130.9375,Heilongjiang
11448,47.25,131.25,Heilongjiang
11449,47.25,131.5625,Heilongjiang
11450,47.25,131.875,Heilongjiang
11451,47.25,132.1875,Heilongjiang
11452,47.25,132.5,Heilongjiang
11453,47.25,132.8125,Heilongjiang
11454,47.25,133.125,Heilongjiang
11455,47.25,133.4375,Heilongjiang
11456,47.25,133.75,Heilongjiang
11457,47.25,134.0625,Heilongjiang
11458,47.5,85.625,Xinjiang
11459,47.5,85.9375,Xinjiang
11460,47.5,86.25,Xinjiang
11461,47.5,86.5625,Xinjiang
11462,47.5,86.875,Xinjiang
11463,47.5,87.1875,Xinjiang
11464,47.5,87.5,Xinjiang
11465,47.5,87.8125,Xinjiang
11466,47.5,88.125,Xinjiang
11467,47.5,88.4375,Xinjiang
11468,47.5,88.75,Xinjiang
11469,47.5,89.0625,Xinjiang
11470,47.5,89.375,Xinjiang
11471,47.5,89.6875,Xinjiang
11472,47.5,90,Xinjiang
11473,47.5,90.3125,Xinjiang
11474,47.5,119.375,EastInnerMongolia
11475,47.5,119.6875,EastInnerMongolia
11476,47.5,120,EastInnerMongolia
11477,47.5,120.3125,EastInnerMongolia
11478,47.5,120.625,EastInnerMongolia
11479,47.5,120.9375,EastInnerMongolia
11480,47.5,121.25,EastInnerMongolia
11481,47.5,121.5625,EastInnerMongolia
11482,47.5,121.875,EastInnerMongolia
11483,47.5,122.1875,EastInnerMongolia
11484,47.5,122.5,EastInnerMongolia
11485,47.5,122.8125,Heilongjiang
11486,47.5,123.125,Heilongjiang
11487,47.5,123.4375,Heilongjiang
11488,47.5,123.75,Heilongjiang
11489,47.5,124.0625,Heilongjiang
11490,47.5,124.375,Heilongjiang
11491,47.5,124.6875,Heilongjiang
11492,47.5,125,Heilongjiang
11493,47.5,125.3125,Heilongjiang
11494,47.5,125.625,Heilongjiang
11495,47.5,125.9375,Heilongjiang
11496,47.5,126.25,Heilongjiang
11497,47.5,126.5625,Heilongjiang
11498,47.5,126.875,Heilongjiang
11499,47.5,127.1875,Heilongjiang
11500,47.5,127.5,Heilongjiang
11501,47.5,127.8125,Heilongjiang
11502,47.5,128.125,Heilongjiang
11503,47.5,128.4375,Heilongjiang
11504,47.5,128.75,Heilongjiang
11505,47.5,129.0625,Heilongjiang
11506,47.5,129.375,Heilongjiang
11507,47.5,130,Heilongjiang
11508,47.5,130.3125,Heilongjiang
11509,47.5,130.625,Heilongjiang
11510,47.5,130.9375,Heilongjiang
11511,47.5,131.25,Heilongjiang
11512,47.5,131.5625,Heilongjiang
11513,47.5,131.875,Heilongjiang
11514,47.5,132.1875,Heilongjiang
11515,47.5,132.5,Heilongjiang
11516,47.5,132.8125,Heilongjiang
11517,47.5,133.125,Heilongjiang
11518,47.5,133.4375,Heilongjiang
11519,47.5,133.75,Heilongjiang
11520,47.5,134.0625,Heilongjiang
11521,47.5,134.375,Heilongjiang
11522,47.75,85.625,Xinjiang
11523,47.75,85.9375,Xinjiang
11524,47.75,86.25,Xinjiang
11525,47.75,86.5625,Xinjiang
11526,47.75,86.875,Xinjiang
11527,47.75,87.1875,Xinjiang
11528,47.75,87.5,Xinjiang
11529,47.75,87.8125,Xinjiang
11530,47.75,88.125,Xinjiang
11531,47.75,88.4375,Xinjiang
11532,47.75,88.75,Xinjiang
11533,47.75,89.0625,Xinjiang
11534,47.75,89.375,Xinjiang
11535,47.75,89.6875,Xinjiang
11536,47.75,90,Xinjiang
11537,47.75,115.9375,EastInnerMongolia
11538,47.75,119.0625,EastInnerMongolia
11539,47.75,119.375,EastInnerMongolia
11540,47.75,119.6875,EastInnerMongolia
11541,47.75,120,EastInnerMongolia
11542,47.75,120.3125,EastInnerMongolia
11543,47.75,120.625,EastInnerMongolia
11544,47.75,120.9375,EastInnerMongolia
11545,47.75,121.25,EastInnerMongolia
11546,47.75,121.5625,EastInnerMongolia
11547,47.75,121.875,EastInnerMongolia
11548,47.75,122.1875,EastInnerMongolia
11549,47.75,122.5,EastInnerMongolia
11550,47.75,122.8125,EastInnerMongolia
11551,47.75,123.125,Heilongjiang
11552,47.75,123.4375,Heilongjiang
11553,47.75,123.75,Heilongjiang
11554,47.75,124.0625,Heilongjiang
11555,47.75,124.375,Heilongjiang
11556,47.75,124.6875,Heilongjiang
11557,47.75,125,Heilongjiang
11558,47.75,125.3125,Heilongjiang
11559,47.75,125.625,Heilongjiang
11560,47.75,125.9375,Heilongjiang
11561,47.75,126.25,Heilongjiang
11562,47.75,126.5625,Heilongjiang
11563,47.75,126.875,Heilongjiang
11564,47.75,127.1875,Heilongjiang
11565,47.75,127.5,Heilongjiang
11566,47.75,127.8125,Heilongjiang
11567,47.75,128.125,Heilongjiang
11568,47.75,128.4375,Heilongjiang
11569,47.75,128.75,Heilongjiang
11570,47.75,129.0625,Heilongjiang
11571,47.75,129.375,Heilongjiang
11572,47.75,130,Heilongjiang
11573,47.75,130.3125,Heilongjiang
11574,47.75,130.625,Heilongjiang
11575,47.75,130.9375,Heilongjiang
11576,47.75,132.8125,Heilongjiang
11577,47.75,133.125,Heilongjiang
11578,47.75,133.4375,Heilongjiang
11579,47.75,133.75,Heilongjiang
11580,47.75,134.0625,Heilongjiang
11581,47.75,134.375,Heilongjiang
11582,47.75,134.6875,Heilongjiang
11583,48,85.625,Xinjiang
11584,48,85.9375,Xinjiang
11585,48,86.25,Xinjiang
11586,48,86.5625,Xinjiang
11587,48,86.875,Xinjiang
11588,48,87.1875,Xinjiang
11589,48,87.5,Xinjiang
11590,48,87.8125,Xinjiang
11591,48,88.125,Xinjiang
11592,48,88.4375,Xinjiang
11593,48,88.75,Xinjiang
11594,48,89.375,Xinjiang
11595,48,115.625,EastInnerMongolia
11596,48,115.9375,EastInnerMongolia
11597,48,116.25,EastInnerMongolia
11598,48,116.5625,EastInnerMongolia
11599,48,116.875,EastInnerMongolia
11600,48,117.1875,EastInnerMongolia
11601,48,117.5,EastInnerMongolia
11602,48,118.4375,EastInnerMongolia
11603,48,118.75,EastInnerMongolia
11604,48,119.0625,EastInnerMongolia
11605,48,119.375,EastInnerMongolia
11606,48,119.6875,EastInnerMongolia
11607,48,120,EastInnerMongolia
11608,48,120.3125,EastInnerMongolia
11609,48,120.625,EastInnerMongolia
11610,48,120.9375,EastInnerMongolia
11611,48,121.25,EastInnerMongolia
11612,48,121.5625,EastInnerMongolia
11613,48,121.875,EastInnerMongolia
11614,48,122.1875,EastInnerMongolia
11615,48,122.5,EastInnerMongolia
11616,48,122.8125,EastInnerMongolia
11617,48,123.125,EastInnerMongolia
11618,48,123.4375,EastInnerMongolia
11619,48,123.75,Heilongjiang
11620,48,124.0625,Heilongjiang
11621,48,124.375,Heilongjiang
11622,48,124.6875,Heilongjiang
11623,48,125,Heilongjiang
11624,48,125.3125,Heilongjiang
11625,48,125.625,Heilongjiang
11626,48,125.9375,Heilongjiang
11627,48,126.25,Heilongjiang
11628,48,126.5625,Heilongjiang
11629,48,126.875,Heilongjiang
11630,48,127.1875,Heilongjiang
11631,48,127.5,Heilongjiang
11632,48,127.8125,Heilongjiang
11633,48,128.125,Heilongjiang
11634,48,128.4375,Heilongjiang
11635,48,128.75,Heilongjiang
11636,48,129.0625,Heilongjiang
11637,48,129.375,Heilongjiang
11638,48,129.6875,Heilongjiang
11639,48,130,Heilongjiang
11640,48,130.3125,Heilongjiang
11641,48,130.625,Heilongjiang
11642,48,133.125,Heilongjiang
11643,48,133.4375,Heilongjiang
11644,48,133.75,Heilongjiang
11645,48,134.0625,Heilongjiang
11646,48,134.375,Heilongjiang
11647,48.25,85.9375,Xinjiang
11648,48.25,86.25,Xinjiang
11649,48.25,86.5625,Xinjiang
11650,48.25,86.875,Xinjiang
11651,48.25,87.1875,Xinjiang
11652,48.25,87.5,Xinjiang
11653,48.25,87.8125,Xinjiang
11654,48.25,88.125,Xinjiang
11655,48.25,88.4375,Xinjiang
11656,48.25,115.9375,EastInnerMongolia
11657,48.25,116.25,EastInnerMongolia
11658,48.25,116.5625,EastInnerMongolia
11659,48.25,116.875,EastInnerMongolia
11660,48.25,117.1875,EastInnerMongolia
11661,48.25,117.5,EastInnerMongolia
11662,48.25,117.8125,EastInnerMongolia
11663,48.25,118.125,EastInnerMongolia
11664,48.25,118.4375,EastInnerMongolia
11665,48.25,118.75,EastInnerMongolia
11666,48.25,119.0625,EastInnerMongolia
11667,48.25,119.375,EastInnerMongolia
11668,48.25,119.6875,EastInnerMongolia
11669,48.25,120,EastInnerMongolia
11670,48.25,120.3125,EastInnerMongolia
11671,48.25,120.625,EastInnerMongolia
11672,48.25,120.9375,EastInnerMongolia
11673,48.25,121.25,EastInnerMongolia
11674,48.25,121.5625,EastInnerMongolia
11675,48.25,121.875,EastInnerMongolia
11676,48.25,122.1875,EastInnerMongolia
11677,48.25,122.5,EastInnerMongolia
11678,48.25,122.8125,EastInnerMongolia
11679,48.25,123.125,EastInnerMongolia
11680,48.25,123.4375,EastInnerMongolia
11681,48.25,123.75,EastInnerMongolia
11682,48.25,124.0625,Heilongjiang
11683,48.25,124.375,Heilongjiang
11684,48.25,124.6875,Heilongjiang
11685,48.25,125,Heilongjiang
11686,48.25,125.3125,Heilongjiang
11687,48.25,125.625,Heilongjiang
11688,48.25,125.9375,Heilongjiang
11689,48.25,126.25,Heilongjiang
11690,48.25,126.5625,Heilongjiang
11691,48.25,126.875,Heilongjiang
11692,48.25,127.1875,Heilongjiang
11693,48.25,127.5,Heilongjiang
11694,48.25,127.8125,Heilongjiang
11695,48.25,128.125,Heilongjiang
11696,48.25,128.4375,Heilongjiang
11697,48.25,128.75,Heilongjiang
11698,48.25,129.0625,Heilongjiang
11699,48.25,129.375,Heilongjiang
11700,48.25,129.6875,Heilongjiang
11701,48.25,130,Heilongjiang
11702,48.25,130.3125,Heilongjiang
11703,48.25,130.625,Heilongjiang
11704,48.25,133.75,Heilongjiang
11705,48.25,134.0625,Heilongjiang
11706,48.25,134.375,Heilongjiang
11707,48.25,134.6875,Heilongjiang
11708,48.5,86.5625,Xinjiang
11709,48.5,86.875,Xinjiang
11710,48.5,87.1875,Xinjiang
11711,48.5,87.5,Xinjiang
11712,48.5,87.8125,Xinjiang
11713,48.5,88.125,Xinjiang
11714,48.5,115.9375,EastInnerMongolia
11715,48.5,116.25,EastInnerMongolia
11716,48.5,116.5625,EastInnerMongolia
11717,48.5,116.875,EastInnerMongolia
11718,48.5,117.1875,EastInnerMongolia
11719,48.5,117.5,EastInnerMongolia
11720,48.5,117.8125,EastInnerMongolia
11721,48.5,118.125,EastInnerMongolia
11722,48.5,118.4375,EastInnerMongolia
11723,48.5,118.75,EastInnerMongolia
11724,48.5,119.0625,EastInnerMongolia
11725,48.5,119.375,EastInnerMongolia
11726,48.5,119.6875,EastInnerMongolia
11727,48.5,120,EastInnerMongolia
11728,48.5,120.3125,EastInnerMongolia
11729,48.5,120.625,EastInnerMongolia
11730,48.5,120.9375,EastInnerMongolia
11731,48.5,121.25,EastInnerMongolia
11732,48.5,121.5625,EastInnerMongolia
11733,48.5,121.875,EastInnerMongolia
11734,48.5,122.1875,EastInnerMongolia
11735,48.5,122.5,EastInnerMongolia
11736,48.5,122.8125,EastInnerMongolia
11737,48.5,123.125,EastInnerMongolia
11738,48.5,123.4375,EastInnerMongolia
11739,48.5,123.75,EastInnerMongolia
11740,48.5,124.0625,EastInnerMongolia
11741,48.5,124.375,EastInnerMongolia
11742,48.5,124.6875,Heilongjiang
11743,48.5,125,Heilongjiang
11744,48.5,125.3125,Heilongjiang
11745,48.5,125.625,Heilongjiang
11746,48.5,125.9375,Heilongjiang
11747,48.5,126.25,Heilongjiang
11748,48.5,126.5625,Heilongjiang
11749,48.5,126.875,Heilongjiang
11750,48.5,127.1875,Heilongjiang
11751,48.5,127.5,Heilongjiang
11752,48.5,127.8125,Heilongjiang
11753,48.5,128.125,Heilongjiang
11754,48.5,128.4375,Heilongjiang
11755,48.5,128.75,Heilongjiang
11756,48.5,129.0625,Heilongjiang
11757,48.5,129.375,Heilongjiang
11758,48.5,129.6875,Heilongjiang
11759,48.5,130,Heilongjiang
11760,48.5,130.3125,Heilongjiang
11761,48.75,86.875,Xinjiang
11762,48.75,87.1875,Xinjiang
11763,48.75,87.5,Xinjiang
11764,48.75,87.8125,Xinjiang
11765,48.75,116.25,EastInnerMongolia
11766,48.75,116.5625,EastInnerMongolia
11767,48.75,116.875,EastInnerMongolia
11768,48.75,117.1875,EastInnerMongolia
11769,48.75,117.5,EastInnerMongolia
11770,48.75,117.8125,EastInnerMongolia
11771,48.75,118.125,EastInnerMongolia
11772,48.75,118.4375,EastInnerMongolia
11773,48.75,118.75,EastInnerMongolia
11774,48.75,119.0625,EastInnerMongolia
11775,48.75,119.375,EastInnerMongolia
11776,48.75,119.6875,EastInnerMongolia
11777,48.75,120,EastInnerMongolia
11778,48.75,120.3125,EastInnerMongolia
11779,48.75,120.625,EastInnerMongolia
11780,48.75,120.9375,EastInnerMongolia
11781,48.75,121.25,EastInnerMongolia
11782,48.75,121.5625,EastInnerMongolia
11783,48.75,121.875,EastInnerMongolia
11784,48.75,122.1875,EastInnerMongolia
11785,48.75,122.5,EastInnerMongolia
11786,48.75,122.8125,EastInnerMongolia
11787,48.75,123.125,EastInnerMongolia
11788,48.75,123.4375,EastInnerMongolia
11789,48.75,123.75,EastInnerMongolia
11790,48.75,124.0625,EastInnerMongolia
11791,48.75,124.375,EastInnerMongolia
11792,48.75,124.6875,Heilongjiang
11793,48.75,125,Heilongjiang
11794,48.75,125.3125,Heilongjiang
11795,48.75,125.625,Heilongjiang
11796,48.75,125.9375,Heilongjiang
11797,48.75,126.25,Heilongjiang
11798,48.75,126.5625,Heilongjiang
11799,48.75,126.875,Heilongjiang
11800,48.75,127.1875,Heilongjiang
11801,48.75,127.5,Heilongjiang
11802,48.75,127.8125,Heilongjiang
11803,48.75,128.125,Heilongjiang
11804,48.75,128.4375,Heilongjiang
11805,48.75,128.75,Heilongjiang
11806,48.75,129.0625,Heilongjiang
11807,48.75,129.375,Heilongjiang
11808,48.75,129.6875,Heilongjiang
11809,48.75,130,Heilongjiang
11810,48.75,130.3125,Heilongjiang
11811,49,86.875,Xinjiang
11812,49,87.1875,Xinjiang
11813,49,87.5,Xinjiang
11814,49,87.8125,Xinjiang
11815,49,116.25,EastInnerMongolia
11816,49,116.5625,EastInnerMongolia
11817,49,116.875,EastInnerMongolia
11818,49,117.1875,EastInnerMongolia
11819,49,117.5,EastInnerMongolia
11820,49,117.8125,EastInnerMongolia
11821,49,118.125,EastInnerMongolia
11822,49,118.4375,EastInnerMongolia
11823,49,118.75,EastInnerMongolia
11824,49,119.0625,EastInnerMongolia
11825,49,119.375,EastInnerMongolia
11826,49,119.6875,EastInnerMongolia
11827,49,120,EastInnerMongolia
11828,49,120.3125,EastInnerMongolia
11829,49,120.625,EastInnerMongolia
11830,49,120.9375,EastInnerMongolia
11831,49,121.25,EastInnerMongolia
11832,49,121.5625,EastInnerMongolia
