Index,col,row,lat,lon,suitable_area(m2),Average_CF,Annual potential (GWh)
8070,518,878,39.25,94.0625,6.3E+08,0.086,2162.13
8071,518,879,39.25,94.375,6.9E+08,0.119,3235.80
8072,518,880,39.25,94.6875,6.9E+08,0.078,2130.20
8073,518,881,39.25,95,5.5E+08,0.026,571.02
8074,518,882,39.25,95.3125,5.1E+08,0.020,399.70
8075,518,883,39.25,95.625,6.1E+08,0.035,851.80
8076,518,884,39.25,95.9375,7.2E+08,0.075,2140.19
8077,518,885,39.25,96.25,7.3E+08,0.115,3309.20
8078,518,886,39.25,96.5625,7.1E+08,0.132,3689.73
8079,518,887,39.25,96.875,4.2E+08,0.048,795.00
8080,518,888,39.25,97.1875,4.9E+08,0.016,314.97
8081,518,889,39.25,97.5,7.0E+08,0.058,1602.36
8082,518,890,39.25,97.8125,4.1E+08,0.013,212.72
8083,518,891,39.25,98.125,2.9E+08,0.003,40.02
8084,518,892,39.25,98.4375,2.2E+08,0.003,24.10
8085,518,893,39.25,98.75,2.7E+08,0.006,61.54
8086,518,894,39.25,99.0625,5.0E+08,0.016,316.41
8087,518,895,39.25,99.375,7.3E+08,0.053,1526.05
8088,518,896,39.25,99.6875,7.0E+08,0.087,2412.05
8089,518,897,39.25,100,7.2E+08,0.121,3424.12
8090,518,898,39.25,100.3125,7.3E+08,0.163,4697.46
8091,518,899,39.25,100.625,7.3E+08,0.156,4490.17
8092,518,900,39.25,100.9375,7.3E+08,0.188,5380.98
8093,518,901,39.25,101.25,7.3E+08,0.276,7940.95
8094,518,902,39.25,101.5625,7.3E+08,0.322,9267.45
8095,518,903,39.25,101.875,7.3E+08,0.345,9943.21
8096,518,904,39.25,102.1875,7.3E+08,0.352,10123.25
8097,518,905,39.25,102.5,7.3E+08,0.339,9731.36
8098,518,906,39.25,102.8125,7.3E+08,0.313,9030.88
8099,518,907,39.25,103.125,7.3E+08,0.297,8529.79
8100,518,908,39.25,103.4375,7.3E+08,0.295,8497.22
8101,518,909,39.25,103.75,7.3E+08,0.293,8445.63
8102,518,910,39.25,104.0625,7.3E+08,0.298,8568.82
8103,518,911,39.25,104.375,7.3E+08,0.308,8859.50
8104,518,912,39.25,104.6875,7.3E+08,0.298,8577.24
8105,518,913,39.25,105,7.3E+08,0.270,7792.58
8106,518,914,39.25,105.3125,7.3E+08,0.258,7427.77
8107,518,915,39.25,105.625,7.3E+08,0.238,6829.45
8108,518,916,39.25,105.9375,7.3E+08,0.251,7239.44
8109,518,917,39.25,106.25,7.2E+08,0.270,7694.46
8110,518,918,39.25,106.5625,7.1E+08,0.188,5269.62
8111,518,919,39.25,106.875,7.1E+08,0.229,6411.20
8112,518,920,39.25,107.1875,7.3E+08,0.263,7571.77
8113,518,921,39.25,107.5,7.3E+08,0.281,8110.00
8114,518,922,39.25,107.8125,7.3E+08,0.311,8946.34
8115,518,923,39.25,108.125,7.1E+08,0.327,9179.38
8116,518,924,39.25,108.4375,7.3E+08,0.346,9945.12
8117,518,925,39.25,108.75,7.3E+08,0.338,9750.69
8118,518,926,39.25,109.0625,7.0E+08,0.309,8500.85
8119,518,927,39.25,109.375,7.0E+08,0.308,8517.43
8120,518,928,39.25,109.6875,7.3E+08,0.325,9370.50
8121,518,929,39.25,110,7.3E+08,0.301,8651.89
8122,518,930,39.25,110.3125,6.9E+08,0.265,7177.32
8123,518,931,39.25,110.625,6.9E+08,0.270,7333.32
8124,518,932,39.25,110.9375,7.1E+08,0.250,7005.58
8125,518,933,39.25,111.25,7.1E+08,0.215,6055.91
8126,518,934,39.25,111.5625,7.3E+08,0.228,6556.60
8127,518,935,39.25,111.875,7.3E+08,0.232,6690.08
8128,518,936,39.25,112.1875,7.1E+08,0.277,7809.56
8129,518,937,39.25,112.5,6.7E+08,0.193,5115.98
8130,518,938,39.25,112.8125,6.9E+08,0.091,2472.07
8131,518,939,39.25,113.125,7.1E+08,0.068,1912.20
8132,518,940,39.25,113.4375,7.0E+08,0.110,3039.38
8133,518,941,39.25,113.75,6.9E+08,0.161,4389.95
8134,518,942,39.25,114.0625,7.1E+08,0.184,5147.80
8135,518,943,39.25,114.375,6.6E+08,0.147,3816.79
8136,518,944,39.25,114.6875,6.1E+08,0.104,2522.49
8137,518,945,39.25,115,6.6E+08,0.082,2126.15
8138,518,946,39.25,115.3125,7.1E+08,0.101,2829.92
8139,518,947,39.25,115.625,7.2E+08,0.166,4707.47
8140,518,948,39.25,115.9375,7.0E+08,0.242,6724.92
8141,518,949,39.25,116.25,7.0E+08,0.274,7637.28
8142,518,950,39.25,116.5625,7.3E+08,0.304,8720.77
8143,518,951,39.25,116.875,6.9E+08,0.317,8639.70
8144,518,952,39.25,117.1875,3.3E+08,0.326,4223.96
8145,518,953,39.25,117.5,6.4E+08,0.325,8171.41
8146,518,954,39.25,117.8125,3.1E+08,0.317,3922.00
8147,518,955,39.25,118.125,3.2E+08,0.306,3826.98
8148,518,956,39.25,118.4375,5.5E+08,0.338,7366.89
8149,518,957,39.25,118.75,4.9E+08,0.343,6629.95
8150,518,958,39.25,119.0625,2.6E+08,0.344,3482.38
8151,518,965,39.25,121.25,1.0E+06,0.434,17.15
8152,518,966,39.25,121.5625,1.2E+08,0.405,1874.03
8153,518,967,39.25,121.875,6.8E+08,0.389,10469.74
8154,518,968,39.25,122.1875,2.8E+08,0.351,3945.77
8155,518,969,39.25,122.5,2.7E+07,0.363,387.84
8156,518,970,39.25,122.8125,3.0E+06,0.386,45.72
8157,518,971,39.25,123.125,0.0E+00,0.378,0.00
8158,519,812,39.5,73.4375,9.0E+06,0.011,3.80
8159,519,813,39.5,73.75,2.1E+08,0.007,56.36
8160,519,814,39.5,74.0625,3.8E+08,0.003,39.93
8161,519,815,39.5,74.375,3.7E+08,0.004,62.40
8162,519,816,39.5,74.6875,4.6E+08,0.007,132.65
8163,519,817,39.5,75,6.7E+08,0.042,1117.79
8164,519,818,39.5,75.3125,7.0E+08,0.088,2441.93
8165,519,819,39.5,75.625,7.5E+08,0.102,3021.55
8166,519,820,39.5,75.9375,6.7E+08,0.119,3127.77
8167,519,821,39.5,76.25,7.4E+08,0.114,3361.85
8168,519,822,39.5,76.5625,7.5E+08,0.118,3509.11
8169,519,823,39.5,76.875,7.5E+08,0.136,4053.00
8170,519,824,39.5,77.1875,7.5E+08,0.146,4351.12
8171,519,825,39.5,77.5,7.5E+08,0.154,4569.75
8172,519,826,39.5,77.8125,7.5E+08,0.166,4940.75
8173,519,827,39.5,78.125,7.5E+08,0.173,5134.43
8174,519,828,39.5,78.4375,7.5E+08,0.173,5148.97
8175,519,829,39.5,78.75,7.5E+08,0.168,4994.69
8176,519,830,39.5,79.0625,7.5E+08,0.159,4718.85
8177,519,831,39.5,79.375,7.5E+08,0.173,5157.37
8178,519,832,39.5,79.6875,7.5E+08,0.185,5518.17
8179,519,833,39.5,80,7.5E+08,0.193,5717.79
8180,519,834,39.5,80.3125,7.5E+08,0.198,5882.67
8181,519,835,39.5,80.625,7.5E+08,0.202,6001.43
8182,519,836,39.5,80.9375,7.5E+08,0.208,6184.27
8183,519,837,39.5,81.25,7.5E+08,0.216,6428.83
8184,519,838,39.5,81.5625,7.5E+08,0.218,6493.54
8185,519,839,39.5,81.875,7.5E+08,0.219,6498.85
8186,519,840,39.5,82.1875,7.5E+08,0.220,6545.96
8187,519,841,39.5,82.5,7.5E+08,0.223,6636.32
8188,519,842,39.5,82.8125,7.5E+08,0.226,6734.03
8189,519,843,39.5,83.125,7.5E+08,0.229,6801.35
8190,519,844,39.5,83.4375,7.5E+08,0.230,6860.02
8191,519,845,39.5,83.75,7.5E+08,0.230,6824.01
8192,519,846,39.5,84.0625,7.5E+08,0.225,6690.44
8193,519,847,39.5,84.375,7.5E+08,0.222,6614.08
8194,519,848,39.5,84.6875,7.5E+08,0.223,6657.14
8195,519,849,39.5,85,7.5E+08,0.226,6699.99
8196,519,850,39.5,85.3125,7.5E+08,0.228,6769.24
8197,519,851,39.5,85.625,7.5E+08,0.231,6846.55
8198,519,852,39.5,85.9375,7.5E+08,0.235,6980.72
8199,519,853,39.5,86.25,7.5E+08,0.240,7150.28
8200,519,854,39.5,86.5625,7.5E+08,0.246,7322.66
8201,519,855,39.5,86.875,7.5E+08,0.252,7488.81
8202,519,856,39.5,87.1875,7.5E+08,0.262,7778.63
8203,519,857,39.5,87.5,7.5E+08,0.278,8250.55
8204,519,858,39.5,87.8125,7.5E+08,0.294,8739.72
8205,519,859,39.5,88.125,7.6E+08,0.306,9153.21
8206,519,860,39.5,88.4375,7.6E+08,0.310,9262.44
8207,519,861,39.5,88.75,7.6E+08,0.291,8702.78
8208,519,862,39.5,89.0625,7.6E+08,0.263,7857.19
8209,519,863,39.5,89.375,7.4E+08,0.238,7002.94
8210,519,864,39.5,89.6875,7.4E+08,0.214,6254.23
8211,519,865,39.5,90,7.6E+08,0.184,5486.93
8212,519,866,39.5,90.3125,7.6E+08,0.157,4687.11
8213,519,867,39.5,90.625,7.6E+08,0.171,5111.62
8214,519,868,39.5,90.9375,7.6E+08,0.159,4760.76
8215,519,869,39.5,91.25,7.6E+08,0.162,4855.05
8216,519,870,39.5,91.5625,7.5E+08,0.177,5265.91
8217,519,871,39.5,91.875,7.5E+08,0.174,5161.04
8218,519,872,39.5,92.1875,7.5E+08,0.162,4823.53
8219,519,873,39.5,92.5,7.4E+08,0.179,5231.18
8220,519,874,39.5,92.8125,7.5E+08,0.258,7675.88
8221,519,875,39.5,93.125,7.5E+08,0.214,6353.03
8222,519,876,39.5,93.4375,7.1E+08,0.180,5058.65
8223,519,877,39.5,93.75,7.2E+08,0.133,3775.45
8224,519,878,39.5,94.0625,7.5E+08,0.127,3760.43
8225,519,879,39.5,94.375,7.0E+08,0.147,4073.68
8226,519,880,39.5,94.6875,6.7E+08,0.100,2642.08
8227,519,881,39.5,95,6.9E+08,0.047,1292.13
8228,519,882,39.5,95.3125,6.9E+08,0.045,1226.07
8229,519,883,39.5,95.625,7.3E+08,0.075,2148.60
8230,519,884,39.5,95.9375,7.3E+08,0.132,3819.07
8231,519,885,39.5,96.25,6.6E+08,0.085,2214.68
8232,519,886,39.5,96.5625,5.3E+08,0.188,3974.18
8233,519,887,39.5,96.875,5.3E+08,0.030,637.05
8234,519,888,39.5,97.1875,6.4E+08,0.019,481.33
8235,519,889,39.5,97.5,5.6E+08,0.040,885.87
8236,519,890,39.5,97.8125,4.1E+08,0.007,117.55
8237,519,891,39.5,98.125,4.1E+08,0.007,112.75
8238,519,892,39.5,98.4375,6.2E+08,0.023,561.42
8239,519,893,39.5,98.75,7.2E+08,0.066,1884.95
8240,519,894,39.5,99.0625,7.5E+08,0.111,3278.41
8241,519,895,39.5,99.375,7.5E+08,0.142,4234.23
8242,519,896,39.5,99.6875,7.5E+08,0.183,5424.93
8243,519,897,39.5,100,7.5E+08,0.213,6333.67
8244,519,898,39.5,100.3125,7.5E+08,0.241,7171.24
8245,519,899,39.5,100.625,7.5E+08,0.286,8517.81
8246,519,900,39.5,100.9375,7.5E+08,0.315,9354.92
8247,519,901,39.5,101.25,7.5E+08,0.330,9832.01
8248,519,902,39.5,101.5625,7.5E+08,0.355,10530.19
8249,519,903,39.5,101.875,7.5E+08,0.368,10958.89
8250,519,904,39.5,102.1875,7.5E+08,0.376,11162.18
8251,519,905,39.5,102.5,7.5E+08,0.356,10611.66
8252,519,906,39.5,102.8125,7.5E+08,0.322,9582.28
8253,519,907,39.5,103.125,7.5E+08,0.260,7656.73
8254,519,908,39.5,103.4375,7.5E+08,0.263,7822.34
8255,519,909,39.5,103.75,7.5E+08,0.276,8229.09
8256,519,910,39.5,104.0625,7.5E+08,0.284,8454.26
8257,519,911,39.5,104.375,7.5E+08,0.299,8892.48
8258,519,912,39.5,104.6875,7.5E+08,0.281,8370.64
8259,519,913,39.5,105,7.5E+08,0.265,7867.90
8260,519,914,39.5,105.3125,7.5E+08,0.270,8048.65
8261,519,915,39.5,105.625,7.5E+08,0.251,7452.60
8262,519,916,39.5,105.9375,7.5E+08,0.277,8257.17
8263,519,917,39.5,106.25,7.5E+08,0.330,9797.40
8264,519,918,39.5,106.5625,7.3E+08,0.307,8807.55
8265,519,919,39.5,106.875,7.2E+08,0.220,6247.19
8266,519,920,39.5,107.1875,7.5E+08,0.276,8176.21
8267,519,921,39.5,107.5,7.5E+08,0.328,9761.87
8268,519,922,39.5,107.8125,7.6E+08,0.346,10330.48
8269,519,923,39.5,108.125,7.4E+08,0.355,10411.23
8270,519,924,39.5,108.4375,7.5E+08,0.359,10627.45
8271,519,925,39.5,108.75,7.4E+08,0.353,10393.17
8272,519,926,39.5,109.0625,7.5E+08,0.346,10295.57
8273,519,927,39.5,109.375,7.4E+08,0.330,9617.67
8274,519,928,39.5,109.6875,7.4E+08,0.343,10093.47
8275,519,929,39.5,110,7.4E+08,0.317,9291.25
8276,519,930,39.5,110.3125,7.5E+08,0.308,9117.25
8277,519,931,39.5,110.625,7.5E+08,0.311,9234.07
8278,519,932,39.5,110.9375,7.5E+08,0.240,7134.09
8279,519,933,39.5,111.25,7.2E+08,0.195,5580.32
8280,519,934,39.5,111.5625,7.4E+08,0.200,5813.34
8281,519,935,39.5,111.875,7.5E+08,0.250,7412.08
8282,519,936,39.5,112.1875,6.7E+08,0.310,8239.42
8283,519,937,39.5,112.5,5.8E+08,0.257,5912.80
8284,519,938,39.5,112.8125,7.3E+08,0.200,5743.35
8285,519,939,39.5,113.125,7.5E+08,0.116,3424.88
8286,519,940,39.5,113.4375,7.3E+08,0.134,3851.90
8287,519,941,39.5,113.75,7.1E+08,0.194,5446.20
8288,519,942,39.5,114.0625,7.4E+08,0.233,6834.60
8289,519,943,39.5,114.375,7.0E+08,0.174,4795.48
8290,519,944,39.5,114.6875,6.2E+08,0.206,5055.78
8291,519,945,39.5,115,5.9E+08,0.137,3223.92
8292,519,946,39.5,115.3125,4.9E+08,0.093,1789.39
8293,519,947,39.5,115.625,6.5E+08,0.115,2959.38
8294,519,948,39.5,115.9375,7.0E+08,0.184,5074.19
8295,519,949,39.5,116.25,7.5E+08,0.268,7900.98
8296,519,950,39.5,116.5625,6.8E+08,0.308,8242.75
8297,519,951,39.5,116.875,6.9E+08,0.310,8501.55
8298,519,952,39.5,117.1875,6.6E+08,0.311,8072.50
8299,519,953,39.5,117.5,7.5E+08,0.308,9111.63
8300,519,954,39.5,117.8125,7.5E+08,0.305,9045.57
8301,519,955,39.5,118.125,6.4E+08,0.303,7641.36
8302,519,956,39.5,118.4375,7.5E+08,0.312,9273.07
8303,519,957,39.5,118.75,7.3E+08,0.323,9361.85
8304,519,958,39.5,119.0625,7.5E+08,0.329,9728.87
8305,519,959,39.5,119.375,8.0E+07,0.341,1077.73
8306,519,965,39.5,121.25,1.6E+08,0.464,2968.10
8307,519,966,39.5,121.5625,5.5E+08,0.426,9262.12
8308,519,967,39.5,121.875,6.5E+08,0.352,9035.62
8309,519,968,39.5,122.1875,7.3E+08,0.305,8852.00
8310,519,969,39.5,122.5,4.2E+08,0.309,5138.64
8311,519,970,39.5,122.8125,8.0E+07,0.300,950.17
8312,519,971,39.5,123.125,3.0E+06,0.324,38.44
8313,520,813,39.75,73.75,6.6E+07,0.013,34.97
8314,520,814,39.75,74.0625,5.8E+08,0.020,449.82
8315,520,815,39.75,74.375,5.1E+08,0.015,314.91
8316,520,816,39.75,74.6875,6.6E+08,0.034,889.61
8317,520,817,39.75,75,6.5E+08,0.058,1497.80
8318,520,818,39.75,75.3125,6.8E+08,0.072,1947.40
8319,520,819,39.75,75.625,7.3E+08,0.109,3150.92
8320,520,820,39.75,75.9375,7.5E+08,0.137,4056.22
8321,520,821,39.75,76.25,7.3E+08,0.117,3402.09
8322,520,822,39.75,76.5625,7.5E+08,0.104,3082.48
8323,520,823,39.75,76.875,7.5E+08,0.114,3383.44
8324,520,824,39.75,77.1875,7.2E+08,0.111,3142.48
8325,520,825,39.75,77.5,7.1E+08,0.100,2811.28
8326,520,826,39.75,77.8125,7.4E+08,0.102,2983.53
8327,520,827,39.75,78.125,7.5E+08,0.124,3687.62
8328,520,828,39.75,78.4375,7.2E+08,0.127,3625.90
8329,520,829,39.75,78.75,6.3E+08,0.127,3146.43
8330,520,830,39.75,79.0625,7.4E+08,0.154,4512.84
8331,520,831,39.75,79.375,7.5E+08,0.167,4943.49
8332,520,832,39.75,79.6875,7.5E+08,0.173,5127.17
8333,520,833,39.75,80,7.5E+08,0.179,5294.45
8334,520,834,39.75,80.3125,7.5E+08,0.186,5511.84
8335,520,835,39.75,80.625,7.5E+08,0.195,5782.23
8336,520,836,39.75,80.9375,7.5E+08,0.203,6016.13
8337,520,837,39.75,81.25,7.5E+08,0.208,6149.14
8338,520,838,39.75,81.5625,7.5E+08,0.208,6180.22
8339,520,839,39.75,81.875,7.5E+08,0.207,6130.22
8340,520,840,39.75,82.1875,7.5E+08,0.206,6114.71
8341,520,841,39.75,82.5,7.5E+08,0.206,6087.64
8342,520,842,39.75,82.8125,7.5E+08,0.206,6129.50
8343,520,843,39.75,83.125,7.5E+08,0.208,6153.90
8344,520,844,39.75,83.4375,7.5E+08,0.209,6188.78
8345,520,845,39.75,83.75,7.5E+08,0.210,6220.23
8346,520,846,39.75,84.0625,7.5E+08,0.206,6126.54
8347,520,847,39.75,84.375,7.5E+08,0.203,6019.00
8348,520,848,39.75,84.6875,7.5E+08,0.203,6014.39
8349,520,849,39.75,85,7.5E+08,0.204,6058.03
8350,520,850,39.75,85.3125,7.5E+08,0.205,6090.01
8351,520,851,39.75,85.625,7.5E+08,0.208,6185.42
8352,520,852,39.75,85.9375,7.5E+08,0.214,6329.26
8353,520,853,39.75,86.25,7.5E+08,0.219,6512.86
8354,520,854,39.75,86.5625,7.5E+08,0.225,6680.16
8355,520,855,39.75,86.875,7.5E+08,0.234,6905.79
8356,520,856,39.75,87.1875,7.5E+08,0.248,7318.64
8357,520,857,39.75,87.5,7.6E+08,0.265,7925.62
8358,520,858,39.75,87.8125,7.5E+08,0.281,8345.51
8359,520,859,39.75,88.125,7.4E+08,0.294,8632.93
8360,520,860,39.75,88.4375,7.4E+08,0.302,8895.04
8361,520,861,39.75,88.75,7.6E+08,0.298,8919.33
8362,520,862,39.75,89.0625,7.6E+08,0.295,8830.15
8363,520,863,39.75,89.375,7.6E+08,0.295,8818.79
8364,520,864,39.75,89.6875,7.3E+08,0.291,8375.44
8365,520,865,39.75,90,7.6E+08,0.276,8235.22
8366,520,866,39.75,90.3125,7.6E+08,0.241,7199.31
8367,520,867,39.75,90.625,7.6E+08,0.210,6284.51
8368,520,868,39.75,90.9375,7.4E+08,0.195,5725.72
8369,520,869,39.75,91.25,7.5E+08,0.195,5736.29
8370,520,870,39.75,91.5625,7.5E+08,0.196,5816.25
8371,520,871,39.75,91.875,7.6E+08,0.192,5744.33
8372,520,872,39.75,92.1875,7.5E+08,0.197,5812.98
8373,520,873,39.75,92.5,7.5E+08,0.208,6149.57
8374,520,874,39.75,92.8125,7.5E+08,0.204,6050.42
8375,520,875,39.75,93.125,7.5E+08,0.187,5550.96
8376,520,876,39.75,93.4375,7.5E+08,0.162,4804.56
8377,520,877,39.75,93.75,7.5E+08,0.134,3983.30
8378,520,878,39.75,94.0625,7.5E+08,0.127,3763.61
8379,520,879,39.75,94.375,7.5E+08,0.144,4267.84
8380,520,880,39.75,94.6875,7.5E+08,0.153,4521.48
8381,520,881,39.75,95,7.5E+08,0.143,4234.86
8382,520,882,39.75,95.3125,7.4E+08,0.198,5772.97
8383,520,883,39.75,95.625,6.9E+08,0.204,5526.73
8384,520,884,39.75,95.9375,7.5E+08,0.190,5620.46
8385,520,885,39.75,96.25,7.4E+08,0.167,4889.91
8386,520,886,39.75,96.5625,7.5E+08,0.222,6544.50
8387,520,887,39.75,96.875,6.7E+08,0.073,1938.22
8388,520,888,39.75,97.1875,6.5E+08,0.078,2020.31
8389,520,889,39.75,97.5,6.4E+08,0.085,2147.28
8390,520,890,39.75,97.8125,7.3E+08,0.073,2099.29
8391,520,891,39.75,98.125,7.0E+08,0.081,2251.90
8392,520,892,39.75,98.4375,6.9E+08,0.135,3680.91
8393,520,893,39.75,98.75,7.3E+08,0.185,5362.83
8394,520,894,39.75,99.0625,7.5E+08,0.201,5948.92
8395,520,895,39.75,99.375,7.5E+08,0.218,6444.64
8396,520,896,39.75,99.6875,7.5E+08,0.239,7083.53
8397,520,897,39.75,100,7.5E+08,0.250,7423.91
8398,520,898,39.75,100.3125,7.5E+08,0.281,8332.55
8399,520,899,39.75,100.625,7.5E+08,0.318,9415.13
8400,520,900,39.75,100.9375,7.5E+08,0.340,10099.99
8401,520,901,39.75,101.25,7.5E+08,0.347,10312.62
8402,520,902,39.75,101.5625,7.5E+08,0.347,10288.60
8403,520,903,39.75,101.875,7.5E+08,0.346,10250.58
8404,520,904,39.75,102.1875,7.5E+08,0.343,10131.82
8405,520,905,39.75,102.5,7.5E+08,0.349,10369.34
8406,520,906,39.75,102.8125,7.5E+08,0.344,10192.94
8407,520,907,39.75,103.125,7.4E+08,0.299,8742.31
8408,520,908,39.75,103.4375,7.5E+08,0.293,8683.44
8409,520,909,39.75,103.75,7.5E+08,0.284,8419.97
8410,520,910,39.75,104.0625,7.5E+08,0.265,7840.59
8411,520,911,39.75,104.375,7.5E+08,0.295,8738.62
8412,520,912,39.75,104.6875,7.5E+08,0.309,9196.72
8413,520,913,39.75,105,7.5E+08,0.322,9539.26
8414,520,914,39.75,105.3125,7.5E+08,0.317,9398.99
8415,520,915,39.75,105.625,7.5E+08,0.269,7962.84
8416,520,916,39.75,105.9375,7.5E+08,0.258,7654.31
8417,520,917,39.75,106.25,7.5E+08,0.295,8722.00
8418,520,918,39.75,106.5625,7.4E+08,0.298,8752.59
8419,520,919,39.75,106.875,6.5E+08,0.245,6271.80
8420,520,920,39.75,107.1875,7.5E+08,0.347,10288.33
8421,520,921,39.75,107.5,7.5E+08,0.380,11223.13
8422,520,922,39.75,107.8125,7.5E+08,0.384,11376.62
8423,520,923,39.75,108.125,7.5E+08,0.372,11016.41
8424,520,924,39.75,108.4375,7.5E+08,0.372,11014.08
8425,520,925,39.75,108.75,7.5E+08,0.369,10953.79
8426,520,926,39.75,109.0625,7.5E+08,0.387,11455.50
8427,520,927,39.75,109.375,7.4E+08,0.367,10719.88
8428,520,928,39.75,109.6875,7.5E+08,0.368,10911.23
8429,520,929,39.75,110,7.0E+08,0.369,10138.30
8430,520,930,39.75,110.3125,7.5E+08,0.370,10964.52
8431,520,931,39.75,110.625,7.5E+08,0.334,9928.72
8432,520,932,39.75,110.9375,7.4E+08,0.264,7683.07
8433,520,933,39.75,111.25,7.1E+08,0.244,6811.72
8434,520,934,39.75,111.5625,7.5E+08,0.233,6859.69
8435,520,935,39.75,111.875,7.5E+08,0.298,8830.30
8436,520,936,39.75,112.1875,7.5E+08,0.387,11445.48
8437,520,937,39.75,112.5,6.9E+08,0.336,9106.24
8438,520,938,39.75,112.8125,6.8E+08,0.326,8804.54
8439,520,939,39.75,113.125,6.8E+08,0.194,5220.43
8440,520,940,39.75,113.4375,7.4E+08,0.132,3857.32
8441,520,941,39.75,113.75,7.0E+08,0.157,4351.02
8442,520,942,39.75,114.0625,7.3E+08,0.193,5580.15
8443,520,943,39.75,114.375,7.0E+08,0.180,4968.05
8444,520,944,39.75,114.6875,5.6E+08,0.123,2712.96
8445,520,945,39.75,115,3.4E+08,0.148,1971.70
8446,520,946,39.75,115.3125,4.9E+08,0.136,2630.75
8447,520,947,39.75,115.625,3.0E+08,0.068,795.14
8448,520,948,39.75,115.9375,4.5E+08,0.143,2537.40
8449,520,949,39.75,116.25,4.1E+08,0.244,3966.79
8450,520,950,39.75,116.5625,5.9E+08,0.294,6869.23
8451,520,951,39.75,116.875,7.4E+08,0.293,8517.55
8452,520,952,39.75,117.1875,7.1E+08,0.279,7803.00
8453,520,953,39.75,117.5,7.4E+08,0.270,7950.11
8454,520,954,39.75,117.8125,7.2E+08,0.274,7816.88
8455,520,955,39.75,118.125,4.5E+08,0.274,4889.18
8456,520,956,39.75,118.4375,6.5E+08,0.282,7279.46
8457,520,957,39.75,118.75,7.3E+08,0.269,7785.58
8458,520,958,39.75,119.0625,7.2E+08,0.251,7102.95
8459,520,959,39.75,119.375,3.6E+08,0.276,3943.10
8460,520,960,39.75,119.6875,0.0E+00,0.344,0.00
8461,520,966,39.75,121.5625,5.1E+08,0.452,9138.97
8462,520,967,39.75,121.875,7.2E+08,0.375,10628.38
8463,520,968,39.75,122.1875,7.3E+08,0.307,8807.74
8464,520,969,39.75,122.5,7.3E+08,0.267,7721.51
8465,520,970,39.75,122.8125,7.0E+08,0.270,7461.40
8466,520,971,39.75,123.125,5.0E+08,0.288,5687.36
8467,520,972,39.75,123.4375,2.5E+08,0.325,3226.97
8468,520,973,39.75,123.75,9.9E+07,0.311,1215.83
8469,520,974,39.75,124.0625,1.1E+08,0.308,1316.52
8470,521,813,40,73.75,0.0E+00,0.013,0.00
8471,521,814,40,74.0625,4.2E+08,0.050,822.39
8472,521,815,40,74.375,5.1E+08,0.018,358.42
8473,521,816,40,74.6875,4.6E+08,0.036,660.35
8474,521,817,40,75,5.2E+08,0.070,1444.76
8475,521,818,40,75.3125,4.6E+08,0.075,1371.61
8476,521,819,40,75.625,6.3E+08,0.146,3626.86
8477,521,820,40,75.9375,7.4E+08,0.155,4508.30
8478,521,821,40,76.25,7.2E+08,0.122,3460.61
8479,521,822,40,76.5625,7.5E+08,0.101,2983.92
8480,521,823,40,76.875,7.2E+08,0.087,2476.19
8481,521,824,40,77.1875,6.9E+08,0.070,1893.72
8482,521,825,40,77.5,7.2E+08,0.044,1241.24
8483,521,826,40,77.8125,6.8E+08,0.036,961.40
8484,521,827,40,78.125,6.8E+08,0.033,876.21
8485,521,828,40,78.4375,6.6E+08,0.022,577.84
8486,521,829,40,78.75,7.4E+08,0.060,1757.79
8487,521,830,40,79.0625,7.5E+08,0.111,3268.07
8488,521,831,40,79.375,7.5E+08,0.155,4571.56
8489,521,832,40,79.6875,7.5E+08,0.167,4936.59
8490,521,833,40,80,7.5E+08,0.168,4953.33
8491,521,834,40,80.3125,7.5E+08,0.171,5051.31
8492,521,835,40,80.625,7.5E+08,0.177,5212.47
8493,521,836,40,80.9375,7.5E+08,0.184,5438.55
8494,521,837,40,81.25,7.5E+08,0.189,5581.79
8495,521,838,40,81.5625,7.5E+08,0.190,5603.14
8496,521,839,40,81.875,7.5E+08,0.190,5605.89
8497,521,840,40,82.1875,7.5E+08,0.189,5573.47
8498,521,841,40,82.5,7.5E+08,0.189,5566.17
8499,521,842,40,82.8125,7.5E+08,0.189,5582.34
8500,521,843,40,83.125,7.5E+08,0.189,5574.47
8501,521,844,40,83.4375,7.5E+08,0.190,5609.37
8502,521,845,40,83.75,7.5E+08,0.191,5639.47
8503,521,846,40,84.0625,7.5E+08,0.188,5542.42
8504,521,847,40,84.375,7.5E+08,0.185,5460.77
8505,521,848,40,84.6875,7.5E+08,0.183,5431.38
8506,521,849,40,85,7.5E+08,0.183,5400.28
8507,521,850,40,85.3125,7.5E+08,0.184,5449.14
8508,521,851,40,85.625,7.5E+08,0.188,5536.74
8509,521,852,40,85.9375,7.5E+08,0.194,5739.40
8510,521,853,40,86.25,7.5E+08,0.202,5984.88
8511,521,854,40,86.5625,7.5E+08,0.209,6158.88
8512,521,855,40,86.875,7.5E+08,0.219,6459.20
8513,521,856,40,87.1875,7.6E+08,0.233,6942.84
8514,521,857,40,87.5,7.4E+08,0.247,7212.26
8515,521,858,40,87.8125,7.4E+08,0.262,7700.04
8516,521,859,40,88.125,7.5E+08,0.276,8191.05
8517,521,860,40,88.4375,7.4E+08,0.284,8329.93
8518,521,861,40,88.75,7.4E+08,0.288,8465.29
