76,439,925,19.5,108.75,540000000.0,0.347,8854.72,Hainan,19.29828,109.05559,39.12002125384026,48.03145885252907
77,439,926,19.5,109.0625,140000000.0,0.169,1110.33,Hainan,19.29828,109.05559,22.441945867285348,48.03145885252907
78,439,931,19.5,110.625,65000000.0,0.156,475.87,Hainan,19.54329,110.79774,18.732681476794347,83.86478525610325
79,439,932,19.5,110.9375,760000000.0,0.269,9535.41,Hainan,19.54329,110.79774,15.417947685230576,83.86478525610325
80,439,933,19.5,111.25,260000000.0,0.362,4425.49,Hainan,19.54329,110.79774,47.64195663915012,83.86478525610325
81,439,934,19.5,111.5625,0.0,0.353,0.0,Hainan,19.54329,110.79774,80.29343291891489,83.86478525610325
82,439,935,19.5,111.875,0.0,0.355,0.0,Hainan,19.54329,110.79774,113.00237717174915,83.86478525610325
83,440,922,19.75,107.8125,0.0,0.407,0.0,Hainan,19.09614,108.65367,114.31163215313684,0.21375089871637976
84,440,923,19.75,108.125,0.0,0.416,0.0,Hainan,19.09614,108.65367,91.43129435176071,0.21375089871637976
85,440,924,19.75,108.4375,0.0,0.409,0.0,Hainan,19.09614,108.65367,76.15791083068308,0.21375089871637976
86,440,925,19.75,108.75,110000000.0,0.37,1913.4,Hainan,19.29828,109.05559,59.570307192027606,48.03145885252907
87,440,926,19.75,109.0625,690000000.0,0.262,8487.69,Hainan,19.29828,109.05559,50.2341923721661,48.03145885252907
88,440,927,19.75,109.375,100000000.0,0.168,813.03,Hainan,19.52093,109.58069,33.35920752889529,0.02598780620189512
89,440,928,19.75,109.6875,10000000.0,0.139,65.15,Hainan,19.91243,109.69077,18.064630432415804,45.006796959839164
90,440,931,19.75,110.625,0.0,0.205,0.0,Hainan,19.68121,110.3593,28.84521918667353,43.713588799124736
91,440,932,19.75,110.9375,250000000.0,0.312,3698.82,Hainan,19.54329,110.79774,27.249293064166167,83.86478525610325
92,440,933,19.75,111.25,760000000.0,0.363,13049.2,Hainan,19.54329,110.79774,52.64420171995716,83.86478525610325
93,440,934,19.75,111.5625,68000000.0,0.355,1136.2,Hainan,19.54329,110.79774,83.31989947488732,83.86478525610325
94,440,935,19.75,111.875,0.0,0.355,0.0,Hainan,19.54329,110.79774,115.12988737714323,83.86478525610325
95,441,923,20.0,108.125,0.0,0.405,0.0,Hainan,19.09614,108.65367,114.76032382254614,0.21375089871637976
