lat,lon,provin
34.78762,113.38349,Henan
34.53952,113.39044,Henan
34.39605,113.74161,Henan
34.45348,113.05028,Henan
34.79726,114.30731,Henan
34.55034,114.78283,Henan
34.48044,114.46741,Henan
34.41161,114.19297,Henan
34.757,114.44136,Henan
34.8223,114.82115,Henan
34.68356,112.46958,Henan
34.66064,112.42827,Henan
34.70431,112.51078,Henan
34.65774,112.3957,Henan
34.90099,112.58888,Henan
34.61866,112.46403,Henan
34.82544,112.4451,Henan
34.72818,112.13242,Henan
33.78576,111.61579,Henan
34.13451,112.0857,Henan
34.15388,112.47317,Henan
34.51496,112.1792,Henan
34.38917,111.65313,Henan
34.42135,112.42568,Henan
34.72763,112.78965,Henan
33.73741,113.29431,Henan
33.73469,113.33503,Henan
33.89889,112.89888,Henan
33.7009,113.27602,Henan
33.8684,113.05479,Henan
33.62683,113.35737,Henan
33.73854,112.90802,Henan
33.9718,113.21262,Henan
33.29315,113.52531,Henan
34.16717,112.84437,Henan
36.09052,114.35688,Henan
36.10849,114.35511,Henan
36.10994,114.30345,Henan
36.07609,114.30089,Henan
36.21256,114.23182,Henan
35.92138,114.35723,Henan
35.57534,114.5193,Henan
35.94714,114.89936,Henan
36.08308,113.81908,Henan
35.9547,114.1633,Henan
35.89765,114.18444,Henan
35.7413,114.29872,Henan
35.67617,114.55078,Henan
35.60786,114.19766,Henan
35.30351,113.87523,Henan
35.30227,113.86582,Henan
35.3718,113.90598,Henan
35.31493,113.90866,Henan
35.19079,113.80516,Henan
35.25962,113.65716,Henan
35.06569,113.93997,Henan
35.14194,114.20515,Henan
35.04119,114.41861,Henan
35.20049,114.66886,Henan
35.39847,114.06459,Henan
35.46212,113.8054,Henan
35.24052,113.23064,Henan
35.2367,113.18296,Henan
35.25615,113.3229,Henan
35.21414,113.2542,Henan
35.22361,113.44776,Henan
35.17123,113.06453,Henan
35.09952,113.40184,Henan
34.94023,113.08057,Henan
35.0876,112.9506,Henan
34.90735,112.79134,Henan
35.77745,115.07432,Henan
35.8851,115.10421,Henan
36.06979,115.20491,Henan
35.89516,115.49869,Shandong
35.96931,115.87163,Henan
35.71221,115.02903,Henan
34.04611,113.8308,Henan
34.12596,113.82272,Henan
34.10233,114.17739,Henan
33.85072,113.50669,Henan
34.14048,113.48794,Henan
34.21672,113.76827,Henan
33.54528,113.9202,Henan
33.58705,114.00664,Henan
33.58645,114.09389,Henan
33.43765,113.60931,Henan
33.80958,113.93443,Henan
34.77141,111.18747,Henan
34.76726,111.7619,Henan
34.72054,111.10338,Henan
34.05438,111.04783,Henan
34.74725,111.87449,Henan
34.51685,110.89456,Henan
33.0036,112.5396,Henan
32.98646,112.53494,Henan
33.48979,112.42914,Henan
33.25439,113.01255,Henan
33.3056,111.47244,Henan
33.03391,112.23448,Henan
33.04483,111.84926,Henan
33.13815,111.49078,Henan
33.05614,112.94793,Henan
32.68117,112.80745,Henan
32.52093,112.36006,Henan
32.37913,113.42892,Henan
32.68777,112.08736,Henan
34.44379,115.61396,Henan
34.38818,115.65347,Henan
34.64691,115.14766,Henan
34.44526,115.07153,Henan
34.45454,115.30516,Henan
34.09114,115.30544,Henan
34.39737,115.86519,Henan
34.23929,116.12969,Henan
33.92915,116.44946,Henan
32.11683,114.05857,Henan
32.10105,114.12561,Henan
32.20314,114.51307,Henan
32.00997,114.91878,Henan
31.64389,114.87929,Henan
31.79836,115.4069,Henan
32.16839,115.65481,Henan
32.13156,115.05129,Henan
32.47339,115.41987,Henan
32.34282,114.74024,Henan
33.64738,114.65048,Henan
34.06,114.39482,Henan
33.76754,114.52974,Henan
33.54256,114.61165,Henan
33.4094,115.09856,Henan
33.64475,115.17704,Henan
33.7315,114.88614,Henan
34.06379,114.83779,Henan
33.86009,115.48443,Henan
33.46723,114.87562,Henan
32.97319,113.99382,Henan
33.3878,114.02158,Henan
33.26255,114.26435,Henan
32.96183,114.61941,Henan
32.60566,114.39274,Henan
32.80207,114.02648,Henan
32.7241,113.32709,Henan
33.00685,114.36229,Henan
33.14576,114.01319,Henan
32.74926,114.98571,Henan
30.59982,114.3096,Hubei
30.60147,114.27096,Hubei
30.58145,114.21498,Hubei
30.55473,114.21772,Hubei
30.53054,114.39006,Hubei
30.56792,114.44378,Hubei
30.49995,114.34392,Hubei
30.61996,114.13702,Hubei
30.30895,114.08469,Hubei
30.58203,114.02919,Hubei
30.37559,114.32168,Hubei
30.88131,114.37509,Hubei
30.84154,114.80114,Hubei
30.22286,115.06611,Hubei
30.20489,115.11019,Hubei
30.17384,114.96118,Hubei
30.20666,114.90143,Hubei
29.83039,115.2153,Hubei
30.09551,114.97977,Hubei
32.66081,110.76879,Hubei
32.65192,110.76916,Hubei
32.83488,110.81197,Hubei
32.99306,110.42588,Hubei
32.22566,110.39765,Hubei
32.31824,109.71527,Hubei
31.99853,111.09241,Hubei
32.5404,111.51322,Hubei
30.71082,111.28581,Hubei
30.64441,111.361,Hubei
30.69322,111.26824,Hubei
30.5307,111.43471,Hubei
30.7699,111.32488,Hubei
31.06144,111.63985,Hubei
31.34813,110.74719,Hubei
30.82578,110.97768,Hubei
30.4725,111.20705,Hubei
30.19983,110.67452,Hubei
30.37846,111.4501,Hubei
30.82118,111.78833,Hubei
30.42583,111.76044,Hubei
32.01067,112.13423,Hubei
32.04487,112.13555,Hubei
32.08718,112.21194,Hubei
31.77471,111.83902,Hubei
32.26338,111.65304,Hubei
31.87753,111.26117,Hubei
32.38671,111.67507,Hubei
32.12836,112.77398,Hubei
31.71976,112.25776,Hubei
30.09996,114.68456,Hubei
30.53434,114.72983,Hubei
30.40057,114.89171,Hubei
31.05193,112.20158,Hubei
30.97303,112.20715,Hubei
31.01848,113.11953,Hubei
30.70918,112.58854,Hubei
31.16797,112.58817,Hubei
30.91677,113.91049,Hubei
31.25803,113.99802,Hubei
31.56096,114.12694,Hubei
31.02103,113.75331,Hubei
30.92838,113.57292,Hubei
31.25554,113.68913,Hubei
30.66122,113.83907,Hubei
30.31098,112.25494,Hubei
30.35269,112.19016,Hubei
30.0583,112.22948,Hubei
29.83928,112.90492,Hubei
30.04184,112.4247,Hubei
29.72085,112.4255,Hubei
29.82756,113.47775,Hubei
30.1696,111.76743,Hubei
30.43472,114.88005,Hubei
30.64362,114.87232,Hubei
31.2881,114.61813,Hubei
30.78397,115.39943,Hubei
30.73518,115.68143,Hubei
30.45184,115.26551,Hubei
30.22617,115.43621,Hubei
30.07037,115.94432,Hubei
31.17333,115.00869,Hubei
29.84433,115.5613,Hubei
29.85251,114.2984,Hubei
29.97057,113.93932,Hubei
29.24535,113.81702,Hubei
29.55537,114.03892,Hubei
29.60638,114.48276,Hubei
29.72476,113.90054,Hubei
31.71615,113.3712,Hubei
31.8538,113.29995,Hubei
31.61686,113.826,Hubei
30.29504,109.47918,Hubei
30.29121,108.93595,Hubei
30.60213,109.72213,Hubei
31.04237,110.34072,Hubei
29.98715,109.49185,Hubei
29.66521,109.13963,Hubei
29.49391,109.407,Hunan
29.89084,110.03498,Hubei
28.20279,113.03539,Hunan
28.11264,112.98992,Hunan
28.23529,112.93134,Hunan
28.25591,112.98626,Hunan
28.13551,113.03555,Hunan
28.36121,112.8179,Hunan
28.24595,113.08093,Hunan
28.27741,112.55183,Hunan
28.16378,113.64317,Hunan
27.85595,113.17329,Hunan
27.78499,113.1523,Hunan
27.87558,113.11784,Hunan
27.82681,113.08231,Hunan
27.69938,113.14398,Hunan
27.00023,113.34569,Hunan
26.77745,113.53927,Hunan
26.48979,113.77258,Hunan
27.64617,113.49703,Hunan
27.85632,112.90737,Hunan
27.87266,112.97019,Hunan
27.77904,112.95099,Hunan
27.7341,112.53504,Hunan
27.91507,112.5266,Hunan
26.89456,112.62039,Hunan
26.88864,112.61669,Hunan
26.94343,112.59798,Hunan
26.89324,112.57195,Hunan
27.23258,112.73876,Hunan
26.96977,112.37066,Hunan
26.73831,112.67792,Hunan
27.23022,112.86831,Hunan
27.08116,112.95325,Hunan
26.79965,112.09043,Hunan
26.42243,112.85988,Hunan
26.42093,112.39992,Hunan
27.23285,111.49674,Hunan
27.2213,111.43888,Hunan
27.24566,111.45207,Hunan
27.25844,111.74446,Hunan
27.32091,111.459,Hunan
26.99078,111.27382,Hunan
27.11402,111.03249,Hunan
27.06038,110.57583,Hunan
26.58201,110.15568,Hunan
26.43346,110.85674,Hunan
26.39051,110.322,Hunan
26.72659,110.63138,Hunan
29.37197,113.12931,Hunan
29.47358,113.27239,Hunan
29.46135,113.00651,Hunan
29.14415,113.11635,Hunan
29.53023,112.54095,Hunan
28.68925,112.90917,Hunan
28.70203,113.58134,Hunan
28.80642,113.06711,Hunan
29.47684,113.45058,Hunan
29.05397,111.68396,Hunan
28.96672,111.9142,Hunan
29.41142,112.17096,Hunan
28.90549,111.97043,Hunan
29.63318,111.75868,Hunan
29.44098,111.64735,Hunan
28.90259,111.48893,Hunan
29.58413,111.37982,Hunan
29.60543,111.87741,Hunan
29.11983,110.53737,Hunan
29.34571,110.54997,Hunan
29.4297,111.13921,Hunan
29.39971,110.16428,Hunan
28.591,112.32426,Hunan
28.5793,112.37409,Hunan
29.36162,112.39636,Hunan
28.51819,112.15571,Hunan
28.37428,111.21303,Hunan
28.84402,112.35468,Hunan
25.78398,113.01101,Hunan
25.8004,113.04236,Hunan
25.7541,112.73368,Hunan
25.39957,112.94887,Hunan
26.1272,113.11659,Hunan
25.58766,112.3686,Hunan
25.27596,112.56295,Hunan
25.55036,113.68493,Hunan
26.07752,113.94454,Hunan
26.70942,113.26948,Hunan
25.97619,113.23601,Hunan
26.22255,111.63112,Hunan
26.46098,111.59244,Hunan
26.58012,111.84015,Hunan
26.39206,111.31644,Hunan
25.96218,111.66031,Hunan
25.52753,111.60007,Hunan
25.27353,111.34385,Hunan
25.56919,111.94445,Hunan
25.36943,112.19678,Hunan
25.9043,112.20329,Hunan
25.18536,111.57952,Hunan
27.57771,110.04098,Hunan
27.43992,109.94501,Hunan
28.45277,110.39388,Hunan
28.00652,110.18368,Hunan
27.90834,110.59486,Hunan
26.88718,109.7357,Hunan
27.86555,109.80256,Hunan
27.35264,109.17492,Hunan
27.44328,109.68519,Hunan
26.57514,109.69627,Hunan
26.15794,109.78449,Hunan
27.20925,109.83655,Hunan
27.72978,112.0017,Hunan
27.45702,112.19392,Hunan
27.72663,111.32743,Hunan
27.68615,111.43525,Hunan
27.69271,111.66446,Hunan
28.26244,109.69811,Hunan
28.21639,110.21965,Hunan
27.94843,109.59832,Hunan
28.57211,109.48224,Hunan
28.70022,109.65904,Hunan
28.61711,109.95085,Hunan
29.00515,109.84807,Hunan
29.4579,109.44387,Hunan
23.12586,113.24428,Guangdong
23.12886,113.2668,Guangdong
23.08331,113.3172,Guangdong
23.12463,113.36199,Guangdong
23.15792,113.27324,Guangdong
23.18139,113.48067,Guangdong
22.93706,113.3818,Guangdong
23.40391,113.22026,Guangdong
22.80169,113.52497,Guangdong
23.26093,113.8109,Guangdong
23.54835,113.58646,Guangdong
24.79268,113.58771,Guangdong
24.80446,113.61095,Guangdong
24.6826,113.60458,Guangdong
24.95269,114.06206,Guangdong
25.08566,113.74918,Guangdong
24.3502,114.13033,Guangdong
24.77591,113.27596,Guangdong
24.05959,114.20689,Guangdong
25.13014,113.34746,Guangdong
25.11962,114.31084,Guangdong
22.54895,114.13111,Guangdong
22.52291,114.05454,Guangdong
22.53332,113.93041,Guangdong
22.55329,113.88308,Guangdong
22.71991,114.24779,Guangdong
22.55786,114.23748,Guangdong
22.26666,113.54342,Guangdong
22.20903,113.29658,Guangdong
22.14589,113.3642,Guangdong
23.37246,116.71677,Guangdong
23.36525,116.7054,Guangdong
23.28592,116.72664,Guangdong
23.26489,116.60157,Guangdong
23.25029,116.4331,Guangdong
23.46613,116.75608,Guangdong
23.42178,117.02348,Guangdong
23.00944,113.12249,Guangdong
23.02882,113.14278,Guangdong
22.80414,113.2944,Guangdong
23.15585,112.89672,Guangdong
22.90026,112.89262,Guangdong
22.59514,113.07845,Guangdong
22.56028,113.11103,Guangdong
22.45877,113.03231,Guangdong
22.25156,112.7939,Guangdong
22.37638,112.69851,Guangdong
22.7653,112.96436,Guangdong
22.18294,112.30532,Guangdong
21.26624,110.36534,Guangdong
21.19169,110.39821,Guangdong
21.24475,110.4555,Guangdong
21.26331,110.33427,Guangdong
21.37708,110.25006,Guangdong
20.32652,110.17502,Guangdong
21.60962,110.28625,Guangdong
20.91444,110.09651,Guangdong
21.44182,110.77824,Guangdong
21.64109,110.91879,Guangdong
21.51414,111.01356,Guangdong
21.91812,110.85338,Guangdong
21.66397,110.63954,Guangdong
22.35429,110.9471,Guangdong
23.05196,112.48461,Guangdong
23.15815,112.56706,Guangdong
23.63493,112.44112,Guangdong
23.91188,112.18454,Guangdong
23.42448,111.51196,Guangdong
23.14376,111.78559,Guangdong
23.02581,112.45839,Guangdong
23.32743,112.73404,Guangdong
23.08383,114.38273,Guangdong
22.78851,114.45646,Guangdong
23.17315,114.28973,Guangdong
22.98486,114.71999,Guangdong
23.72763,114.25486,Guangdong
24.30996,116.11699,Guangdong
24.26539,116.08245,Guangdong
24.34792,116.6952,Guangdong
23.73945,116.18225,Guangdong
23.93254,115.77609,Guangdong
24.56632,115.89112,Guangdong
24.65861,116.17123,Guangdong
24.1365,115.73119,Guangdong
22.7787,115.36502,Guangdong
22.96657,115.32341,Guangdong
23.30148,115.65996,Guangdong
22.94511,115.64462,Guangdong
23.73417,114.70246,Guangdong
23.63532,115.18398,Guangdong
24.10014,115.25984,Guangdong
24.36956,114.48865,Guangdong
24.44201,114.93872,Guangdong
23.78817,114.74649,Guangdong
21.86182,111.95516,Guangdong
21.75229,111.61791,Guangdong
21.86829,112.0067,Guangdong
22.1703,111.79153,Guangdong
23.69795,113.06269,Guangdong
23.73474,113.01658,Guangdong
23.87921,113.53172,Guangdong
24.465,112.64132,Guangdong
24.57036,112.09348,Guangdong
24.7254,112.28698,Guangdong
24.18572,113.41505,Guangdong
24.77998,112.37677,Guangdong
23.67441,116.62834,Guangdong
23.46244,116.67809,Guangdong
23.66412,117.0039,Guangdong
23.52486,116.36692,Guangdong
23.56606,116.41211,Guangdong
23.43141,115.84189,Guangdong
23.03321,116.29511,Guangdong
23.29736,116.16569,Guangdong
22.92797,112.04373,Guangdong
22.69573,112.22536,Guangdong
23.23464,111.53536,Guangdong
23.07101,112.00324,Guangdong
22.7683,111.57004,Guangdong
22.85429,108.36836,Guangxi
22.78658,108.49693,Guangxi
22.78129,108.27331,Guangxi
22.83393,108.31343,Guangxi
22.75619,108.32082,Guangxi
22.75837,108.48737,Guangxi
23.15865,108.27463,Guangxi
23.16589,107.6961,Guangxi
23.70817,108.17702,Guangxi
23.43205,108.60506,Guangxi
23.21768,108.8103,Guangxi
22.67999,109.26147,Guangxi
24.33941,109.44626,Guangxi
24.28154,109.44726,Guangxi
24.33599,109.3859,Guangxi
24.36213,109.40189,Guangxi
24.25465,109.32672,Guangxi
24.65058,109.24468,Guangxi
24.47308,109.75179,Guangxi
25.22467,109.39764,Guangxi
25.06629,109.25636,Guangxi
25.78314,109.60788,Guangxi
25.28131,110.28903,Guangxi
25.31402,110.30188,Guangxi
25.26159,110.2811,Guangxi
25.25235,110.31771,Guangxi
25.06039,110.30914,Guangxi
25.23868,110.2124,Guangxi
24.77843,110.49663,Guangxi
25.4097,110.32552,Guangxi
25.92861,111.07304,Guangxi
25.61169,110.67147,Guangxi
24.98001,109.98318,Guangxi
25.48932,111.16083,Guangxi
25.79809,110.01149,Guangxi
26.04241,110.65259,Guangxi
24.63325,110.64322,Guangxi
24.48785,110.39508,Guangxi
24.83135,110.82835,Guangxi
23.47303,111.32033,Guangxi
23.48555,111.27466,Guangxi
23.05645,111.24049,Guangxi
23.37497,110.91497,Guangxi
24.19355,110.52492,Guangxi
22.91828,110.9949,Guangxi
21.47525,109.1175,Guangxi
21.44872,109.13916,Guangxi
21.52909,109.4216,Guangxi
21.66089,109.20725,Guangxi
21.64348,108.38012,Guangxi
21.76913,108.35342,Guangxi
22.1537,107.98362,Guangxi
21.54792,107.97188,Guangxi
21.93854,108.6569,Guangxi
22.17075,108.57324,Guangxi
22.41651,109.29097,Guangxi
22.27152,109.55698,Guangxi
23.11084,109.57339,Guangxi
23.07504,109.59996,Guangxi
23.12718,109.45269,Guangxi
23.53919,110.39215,Guangxi
23.3941,110.07901,Guangxi
22.62811,110.15133,Guangxi
22.85783,110.55786,Guangxi
22.32109,110.26413,Guangxi
22.27306,109.97627,Guangxi
22.73636,109.87517,Guangxi
22.70837,110.35426,Guangxi
23.90115,106.61897,Guangxi
23.73567,106.91567,Guangxi
23.59724,107.12608,Guangxi
23.32933,107.58988,Guangxi
23.3234,106.6155,Guangxi
23.13402,106.41769,Guangxi
23.38739,105.83265,Guangxi
24.34751,106.56159,Guangxi
24.78583,106.56163,Guangxi
24.29438,106.22852,Guangxi
24.48957,105.09383,Guangxi
24.77066,105.34389,Guangxi
24.41175,111.55197,Guangxi
24.16947,110.81137,Guangxi
24.5264,111.30278,Guangxi
24.81433,111.27753,Guangxi
24.68983,108.03719,Guangxi
24.97535,107.54224,Guangxi
24.99911,107.17372,Guangxi
24.54699,107.04221,Guangxi
24.51072,107.37421,Guangxi
24.77739,108.90465,Guangxi
24.82601,108.2583,Guangxi
24.14125,107.25957,Guangxi
23.93122,108.10555,Guangxi
23.7364,107.99814,Guangxi
24.48513,108.63656,Guangxi
23.72742,109.23462,Guangxi
24.06617,108.66575,Guangxi
23.97374,109.70526,Guangxi
23.59414,109.66325,Guangxi
24.13039,110.18942,Guangxi
23.8066,108.88611,Guangxi
22.40566,107.35325,Guangxi
22.63497,107.90411,Guangxi
22.14016,107.07668,Guangxi
22.34262,106.85455,Guangxi
22.8304,107.20124,Guangxi
23.08134,107.14363,Guangxi
22.09439,106.76649,Guangxi
20.0076,110.29357,Hainan
20.02971,110.32941,Hainan
20.0039,110.35432,Hainan
20.02864,110.36663,Hainan
18.25248,109.51209,Hainan
30.65618,104.08329,Sichuan
30.67485,104.06291,Sichuan
30.69015,104.05293,Sichuan
30.64242,104.04311,Sichuan
30.65984,104.10194,Sichuan
30.55663,104.27471,Sichuan
30.87849,104.25122,Sichuan
30.82404,104.15801,Sichuan
30.68144,103.8559,Sichuan
30.86203,104.41205,Sichuan
30.57447,103.92377,Sichuan
30.79589,103.90256,Sichuan
30.58757,103.52085,Sichuan
30.19676,103.50628,Sichuan
30.41026,103.81166,Sichuan
30.98837,103.64662,Sichuan
30.99018,103.95811,Sichuan
30.41032,103.46436,Sichuan
30.63021,103.67289,Sichuan
29.3374,104.77728,Sichuan
29.34576,104.71526,Sichuan
29.36371,104.7739,Sichuan
29.27234,104.87423,Sichuan
29.4445,104.41766,Sichuan
29.18127,104.97495,Sichuan
26.54639,101.70413,Sichuan
26.59757,101.63064,Sichuan
26.59092,101.67934,Sichuan
26.89067,102.11024,Sichuan
26.68265,101.85393,Sichuan
28.87875,105.43501,Sichuan
28.77313,105.37131,Sichuan
28.91318,105.43779,Sichuan
29.1516,105.38185,Sichuan
28.81147,105.83135,Sichuan
28.15588,105.44475,Sichuan
28.03884,105.81239,Sichuan
31.14263,104.41702,Sichuan
31.03304,104.67872,Sichuan
31.31681,104.51021,Sichuan
30.97706,104.28249,Sichuan
31.12736,104.16694,Sichuan
31.33776,104.22083,Sichuan
31.45498,104.75708,Sichuan
31.47367,104.7667,Sichuan
31.09563,105.09459,Sichuan
31.20819,105.38996,Sichuan
31.53474,104.56756,Sichuan
31.63529,105.16118,Sichuan
31.89148,104.30755,Sichuan
32.40858,104.52904,Sichuan
31.75691,104.72458,Sichuan
32.43396,105.84559,Sichuan
32.3232,105.96304,Sichuan
32.64409,105.89034,Sichuan
32.2291,106.28974,Sichuan
32.5841,105.23822,Sichuan
32.28849,105.52526,Sichuan
31.73244,105.93442,Sichuan
30.52552,105.56821,Sichuan
30.35541,105.45636,Sichuan
30.75778,105.70756,Sichuan
30.87113,105.38836,Sichuan
30.5945,105.23649,Sichuan
29.58702,105.06772,Sichuan
29.59346,105.07459,Sichuan
29.52742,104.66885,Sichuan
29.76416,104.85212,Sichuan
29.33948,105.28773,Sichuan
29.55544,103.7612,Sichuan
29.41306,103.55027,Sichuan
29.40726,103.81846,Sichuan
29.24447,103.07879,Sichuan
29.20828,103.94931,Sichuan
29.65305,104.06482,Sichuan
29.73753,103.57156,Sichuan
28.95673,103.90241,Sichuan
29.23047,103.26202,Sichuan
28.83557,103.54635,Sichuan
29.60125,103.48447,Sichuan
30.79653,106.09224,Sichuan
30.78154,106.11877,Sichuan
30.75874,106.07176,Sichuan
31.35316,106.06734,Sichuan
31.0767,106.56553,Sichuan
31.0286,106.4123,Sichuan
31.26998,106.3033,Sichuan
30.99517,105.90072,Sichuan
31.55837,106.00499,Sichuan
30.04228,103.83211,Sichuan
29.99572,104.13407,Sichuan
30.19299,103.87283,Sichuan
29.90496,103.37288,Sichuan
30.01453,103.51284,Sichuan
29.8315,103.84656,Sichuan
28.76593,104.61947,Sichuan
28.84548,104.96953,Sichuan
28.68998,104.53316,Sichuan
28.72389,105.06688,Sichuan
28.58227,104.9211,Sichuan
28.43622,104.5176,Sichuan
28.43885,104.70878,Sichuan
28.16418,104.51185,Sichuan
28.30361,105.23646,Sichuan
28.65312,104.15125,Sichuan
30.47392,106.64188,Sichuan
30.53795,106.43988,Sichuan
30.34935,106.29597,Sichuan
30.33458,106.93048,Sichuan
30.39001,106.78298,Sichuan
31.21473,107.50455,Sichuan
31.19603,107.51177,Sichuan
31.35386,107.7271,Sichuan
31.08316,107.86852,Sichuan
30.73607,107.20441,Sichuan
30.83664,106.97299,Sichuan
32.08197,108.03446,Sichuan
30.00534,103.03311,Sichuan
30.06982,103.10954,Sichuan
29.79308,102.84671,Sichuan
29.34457,102.65261,Sichuan
29.22799,102.35944,Sichuan
30.06672,102.7584,Sichuan
30.14408,102.92826,Sichuan
30.36806,102.81457,Sichuan
31.85131,106.76897,Sichuan
31.9118,107.24493,Sichuan
32.34645,106.82907,Sichuan
31.56054,107.10358,Sichuan
30.11758,104.6522,Sichuan
30.09733,105.33537,Sichuan
30.2759,105.02133,Sichuan
30.41133,104.54733,Sichuan
31.47686,103.5903,Sichuan
31.43659,103.167,Sichuan
31.68113,103.85351,Sichuan
32.63813,103.59893,Sichuan
33.26142,104.23567,Sichuan
31.47597,102.06325,Sichuan
30.99918,102.3644,Sichuan
32.06179,102.99021,Sichuan
31.90585,102.20644,Sichuan
32.26545,100.97861,Sichuan
32.90245,101.70634,Sichuan
33.57586,102.96187,Sichuan
32.79087,102.54438,Sichuan
29.9987,101.95651,Sichuan
29.91412,102.23471,Sichuan
30.87868,101.89077,Sichuan
29.00019,101.50729,Sichuan
30.03145,101.01426,Sichuan
30.97936,101.12508,Sichuan
31.39005,100.67703,Sichuan
31.623,99.99266,Sichuan
30.93932,100.31152,Sichuan
31.80612,98.58088,Sichuan
31.21014,98.82418,Sichuan
32.97834,98.10294,Sichuan
32.26814,100.33264,Sichuan
29.99603,100.26963,Sichuan
30.00537,99.1105,Sichuan
28.93118,99.79842,Sichuan
29.03704,100.29829,Sichuan
28.71307,99.28639,Sichuan
27.89449,102.26305,Sichuan
27.92859,101.28048,Sichuan
27.42241,101.50919,Sichuan
27.40289,102.17559,Sichuan
26.65527,102.24457,Sichuan
26.6346,102.57817,Sichuan
27.06667,102.76052,Sichuan
27.3765,102.54092,Sichuan
27.70622,102.81149,Sichuan
27.69654,103.24903,Sichuan
28.01425,102.84265,Sichuan
28.30666,102.41231,Sichuan
28.55018,102.17678,Sichuan
28.63999,102.5075,Sichuan
28.95873,102.77033,Sichuan
28.32885,103.13229,Sichuan
28.26272,103.5715,Sichuan
26.56822,106.7141,Guizhou
26.60491,106.72566,Guizhou
26.40985,106.67034,Guizhou
26.52645,106.56112,Guizhou
26.67856,106.62304,Guizhou
27.05759,106.96486,Guizhou
27.09053,106.7404,Guizhou
26.83877,106.59222,Guizhou
26.55607,106.47057,Guizhou
26.4455,105.09417,Guizhou
26.20141,105.48025,Guizhou
26.54658,104.95764,Guizhou
25.70993,104.47158,Guizhou
27.64481,106.8938,Guizhou
27.74979,106.93252,Guizhou
27.53613,106.82993,Guizhou
28.13321,106.82502,Guizhou
27.94705,107.1907,Guizhou
28.55011,107.44402,Guizhou
28.86264,107.61316,Guizhou
28.56295,107.89888,Guizhou
27.95465,107.71689,Guizhou
27.74889,107.46551,Guizhou
27.13255,107.86541,Guizhou
28.3274,106.20385,Guizhou
28.59055,105.69744,Guizhou
27.79234,106.40156,Guizhou
26.24532,105.96533,Guizhou
26.40487,106.25662,Guizhou
26.30144,105.74291,Guizhou
26.05716,105.77048,Guizhou
25.94357,105.61933,Guizhou
25.75117,106.08404,Guizhou
27.29847,105.30504,Guizhou
27.14161,105.613,Guizhou
27.00866,106.0323,Guizhou
27.45922,106.22014,Guizhou
26.66301,105.77488,Guizhou
26.7777,105.38269,Guizhou
26.85641,104.27872,Guizhou
27.12328,104.7274,Guizhou
27.69066,109.18099,Guizhou
27.51796,109.21369,Guizhou
27.69956,108.83967,Guizhou
27.23637,108.91212,Guizhou
27.51339,108.22338,Guizhou
27.93886,108.2528,Guizhou
27.9941,108.40958,Guizhou
28.26408,108.11987,Guizhou
28.56397,108.50301,Guizhou
28.15414,109.20316,Guizhou
25.09192,104.89553,Guizhou
25.43511,105.18639,Guizhou
25.78429,104.95324,Guizhou
25.83474,105.21904,Guizhou
25.38558,105.65043,Guizhou
25.17824,106.09962,Guizhou
24.98368,105.81173,Guizhou
25.09811,105.44333,Guizhou
26.56756,107.9804,Guizhou
26.90533,107.91638,Guizhou
27.03327,108.12413,Guizhou
26.95291,108.67533,Guizhou
27.04914,108.42968,Guizhou
27.17385,108.8157,Guizhou
26.71895,109.56027,Hunan
26.67631,109.20051,Guizhou
26.7286,108.44137,Guizhou
26.66903,108.32009,Guizhou
26.22924,109.13718,Guizhou
25.93189,108.52251,Guizhou
25.75418,108.90532,Guizhou
26.37834,108.07758,Guizhou
26.49115,107.58937,Guizhou
26.19841,107.78871,Guizhou
26.25979,107.51867,Guizhou
26.68651,107.5207,Guizhou
25.41124,107.88732,Guizhou
26.58498,107.23447,Guizhou
27.0779,107.47106,Guizhou
25.82219,107.54504,Guizhou
25.82249,107.32287,Guizhou
25.42536,106.75171,Guizhou
26.02214,106.45244,Guizhou
26.45325,106.97981,Guizhou
26.1329,106.6567,Guizhou
25.98326,107.86971,Guizhou
25.33501,102.65934,Yunnan
25.0312,102.73413,Yunnan
25.01503,102.7437,Yunnan
25.03845,102.66481,Yunnan
26.08294,103.18773,Yunnan
24.88554,102.82147,Yunnan
24.66982,102.59559,Yunnan
25.22199,102.49767,Yunnan
24.92005,103.14119,Yunnan
24.77082,103.2889,Yunnan
25.33872,103.03687,Yunnan
25.55128,102.47145,Yunnan
25.55818,103.25668,Yunnan
24.91954,102.478,Yunnan
25.49513,103.80481,Yunnan
25.42807,103.57834,Yunnan
25.02941,103.66683,Yunnan
24.82851,103.9899,Yunnan
24.88468,104.3087,Yunnan
25.67422,104.25485,Yunnan
26.41791,103.29737,Yunnan
25.60009,103.82226,Yunnan
26.21989,104.10448,Yunnan
24.35423,102.54522,Yunnan
24.28744,102.75376,Yunnan
24.67379,102.90819,Yunnan
24.11367,102.76647,Yunnan
24.19275,102.92883,Yunnan
24.67108,102.16273,Yunnan
24.16908,102.40579,Yunnan
24.07,101.99014,Yunnan
23.59667,101.99809,Yunnan
25.12107,99.16579,Yunnan
24.72308,99.18902,Yunnan
25.02053,98.49097,Yunnan
24.58682,98.68927,Yunnan
24.82745,99.60567,Yunnan
27.32027,103.70594,Yunnan
27.18664,103.55792,Yunnan
26.90861,102.93006,Yunnan
