lat,lon
29.32943,85.23421
28.2746,88.52015
31.46988,92.05355
30.64087,93.23236
31.47785,93.6813
32.10784,92.30327
32.265,91.68258
30.93043,88.70982
31.88673,93.78556
31.39199,90.00987
31.9184,94.05345
31.78448,87.23691
30.29326,81.17739
31.47865,79.80321
32.50028,80.0959
33.38747,79.71317
32.39645,81.15106
32.30455,84.06305
31.0164,85.15253
29.63657,94.36122
29.88531,93.24611
29.21607,94.21315
29.32521,95.33304
29.85903,95.76761
28.66154,97.46687
29.04607,93.07482
34.26665,108.96074
34.23053,108.93425
34.26703,108.9402
34.2727,109.06458
34.29318,108.94712
34.22259,108.94878
34.66225,109.2262
34.3667,109.21421
34.15775,108.90688
34.15132,109.32345
34.1634,108.22213
34.10847,108.60494
34.53487,109.08822
35.06914,109.07593
35.11473,109.09986
34.90978,108.98011
35.39877,109.11689
34.3716,107.15028
34.39029,107.13126
34.35454,107.38745
34.52114,107.40076
34.44346,107.62101
34.37527,107.90022
34.2741,107.74992
34.89305,106.8643
34.6426,107.13237
34.67793,107.79339
33.91227,106.52203
34.05825,107.3191
34.32908,108.70641
34.27221,108.08455
34.36191,108.73726
34.61704,108.9404
34.52709,108.84262
34.52761,108.2394
34.48165,108.42496
34.48285,108.01349
35.03565,108.08108
35.20571,107.79866
35.11184,108.33371
34.79873,108.58059
34.26036,108.20018
34.29932,108.4904
34.49823,109.49217
34.51259,109.7719
34.54438,110.24656
34.79566,109.94217
35.23752,110.14928
35.19024,109.93226
34.95517,109.58646
35.1771,109.59102
34.75114,109.18025
35.47669,110.44243
34.56602,110.09207
36.59141,109.49303
36.5793,110.01242
36.87813,110.19375
37.14258,109.67538
36.86373,109.32897
36.82235,108.76845
36.92728,108.17587
36.27673,109.3513
35.98779,109.37976
35.7619,109.43238
36.05026,110.16899
35.58432,109.84018
35.57937,109.26291
33.06784,107.03194
32.99932,106.93624
33.15665,107.33372
33.22275,107.54565
32.98306,107.76669
33.15362,106.67314
32.82962,106.2572
33.32733,106.1566
32.53666,107.89502
33.61758,106.92076
33.52449,107.9905
38.27658,109.72126
38.84239,110.49896
39.02806,111.06764
37.95871,109.29315
37.59931,108.79568
37.59454,107.60128
37.50278,110.26317
37.75484,110.18394
38.01959,110.49136
37.45224,110.73967
37.0889,110.12114
37.61075,110.03526
32.6955,109.02697
32.89314,108.50866
33.03829,108.24843
33.31049,108.31428
32.52025,108.53419
32.30715,108.90222
32.38903,109.3618
31.88376,109.52677
32.83417,109.3652
32.80906,110.11261
33.86273,109.94107
34.09081,110.14833
33.69585,110.32721
33.53112,110.88158
33.53218,109.88193
33.42337,109.15258
33.68607,109.1142
36.05709,103.82538
36.06592,103.78576
36.08842,103.6281
36.10396,103.71878
36.34578,102.85936
36.3021,103.05664
36.33216,103.94751
35.84327,104.11261
39.77201,98.29011
38.52014,102.19409
38.24704,101.973
36.53454,104.1724
36.72774,104.82503
37.0354,105
35.69291,105.05334
37.18137,104.06312
34.58088,105.72417
34.57024,105.88965
34.74981,106.13737
34.85918,105.67566
34.732,105.33564
34.72134,104.89089
34.98843,106.20577
37.92818,102.64198
38.62434,103.09366
37.47013,102.89765
36.97184,103.14178
38.92967,100.47801
38.24878,100.70132
38.43064,100.81317
39.15257,100.16449
39.37772,99.81943
38.78449,101.08861
35.54258,106.67477
35.33262,107.36775
35.06541,107.62126
35.30229,107.03536
35.21756,106.65352
35.20239,106.03666
35.52223,105.73245
39.74502,98.50801
39.98593,98.90271
40.52023,95.78238
41.83333,95.70823
39.63372,94.34023
40.29176,97.04542
40.14219,94.66197
35.73062,107.65114
36.01526,107.88248
36.5685,107.30839
36.4613,107.99016
35.81927,108.01953
35.4917,108.3601
35.50223,107.92824
35.67728,107.2006
35.57934,104.61093
35.21087,105.24219
35.00391,104.6348
35.13626,104.21502
35.39509,103.85954
34.84853,104.4717
34.43811,104.03697
33.39189,104.92667
33.75062,105.74222
32.94396,104.68343
34.04735,104.39354
33.32937,105.60855
34.01085,105.30143
34.18907,105.17844
33.76884,106.08785
33.909,106.30494
35.6045,103.24317
35.49157,102.99563
35.36986,103.70889
35.94173,103.31587
35.481,103.56935
35.42535,103.35143
35.66376,103.38933
35.71768,102.87581
35.00019,102.91088
34.69275,103.35362
34.27015,102.84581
33.78491,104.37155
34.05587,103.22175
33.9977,102.07226
34.59103,102.48699
35.20233,102.52158
36.59976,101.80319
36.5866,101.77013
36.6283,101.76585
36.6502,101.76628
36.92694,101.68545
36.50087,101.57164
36.68246,101.25648
36.48209,102.40173
36.50029,102.10848
36.32026,102.83087
36.84406,101.95841
36.09493,102.26404
35.8508,102.4891
37.37615,101.62232
38.17709,100.25305
36.897,100.99504
37.32162,100.14682
35.5163,102.01954
35.93817,102.03102
35.03605,101.46594
34.73423,101.61647
36.283,100.62012
35.25386,100.57876
36.04004,101.4336
35.58868,99.98818
35.58688,100.7475
34.47733,100.23956
32.93269,100.7374
33.96921,99.90075
33.74924,99.65153
33.42928,101.48289
34.91508,98.20934
32.99336,97.00862
32.89295,95.30102
33.36823,97.10865
33.85203,95.61335
32.20295,96.48063
34.12639,95.79722
33.66033,90
37.36947,97.36087
36.92976,98.48003
36.30386,98.09531
37.30096,99.02293
38.73523,93.33135
37.85044,95.3621
38.25217,90.85742
38.47371,106.28847
38.49589,106.15652
38.47314,106.24284
38.27749,106.25318
38.55443,106.34985
38.10269,106.34005
39.01895,106.36803
39.23909,106.78132
38.9135,106.52306
37.98472,106.21251
37.42533,106.06243
37.78294,107.40789
36.98064,105.91448
38.02121,106.07875
36.00341,106.28779
35.96385,105.72911
35.41667,106.08383
35.49823,106.33067
35.8496,106.63808
37.51608,105.19009
37.49157,105.68518
36.56524,105.64359
43.79547,87.63356
43.80095,87.59811
43.84367,87.574
43.83244,87.64248
43.87711,87.42812
42.91704,87.52683
43.97374,87.65614
43.47129,87.40931
44.3287,84.88675
45.60243,84.86782
45.68734,85.13208
46.08908,85.69377
42.94244,89.18596
42.86887,90.21341
42.79181,88.65384
42.82699,93.51465
43.59848,93.01581
43.25447,94.69742
44.01437,87.26749
44.15706,87.98738
44.1916,86.89887
44.30413,86.21421
44.02197,89.59399
44.00061,89.18076
43.83464,90.28598
44.85387,82.05112
44.60055,82.89417
44.96882,81.02478
41.72643,86.17369
41.77763,84.25191
41.34392,86.26075
39.02374,88.16728
38.14538,85.52977
42.0591,86.57425
42.32266,86.38307
42.26817,86.86397
41.98009,86.63254
39.48328,81.08432
41.27706,80.23914
41.71741,82.96212
41.2216,82.78209
41.54833,82.60912
41.79685,81.87347
41.21472,79.22457
40.64451,80.37306
40.50826,79.04681
39.7161,76.16839
39.14786,75.9474
40.93704,78.44626
39.71909,75.25841
39.46772,75.99381
38.95409,75.66298
39.40134,76.04797
38.92956,76.17561
38.19174,77.27095
38.41432,77.24629
37.88299,77.41367
38.90493,77.65273
39.2333,76.77796
39.48806,76.72379
39.78519,78.54906
37.77297,75.2247
37.11178,79.91321
36.57246,79.90141
37.2775,79.72917
37.62139,78.283
37.0737,80.18889
36.99846,80.81005
36.85728,81.67712
37.06419,82.69595
43.9095,81.27725
44.42689,84.90167
43.97715,81.52732
43.84072,81.15128
44.05599,80.87899
43.48257,82.23175
43.42988,83.26157
43.15724,81.13102
43.21799,81.83603
43.79904,82.5119
46.75145,82.98703
44.43556,84.67851
46.52457,83.62822
44.32628,85.61959
45.93677,83.60621
46.20109,82.98277
46.79302,85.72856
47.827,88.13243
47.69989,86.86313
46.99362,89.52553
47.112,87.48677
48.06069,86.4192
46.67911,90.37558
47.4431,85.8754
